SRR14381434_cap3_Contig-51	242	8.54e-15	42.500	80	YP_009310113	polyprotein [Ceratobasidium endornavirus A]	1908806
SRR14381434_cap3_Contig-52	238	1.30e-07	36.986	73	YP_009259486	putative RNA-dependent RNA polymerase [Maize-associated totivirus 2]	1874267
SRR14381434_cap3_Contig-53	237	1.23e-18	47.436	78	NP_620836	replicase [Plantago asiatica mosaic virus]	28354
SRR14381434_cap3_Contig-54	235	3.72e-12	43.243	74	YP_009337843	hypothetical protein 2 [Sanxia water strider virus 10]	1923394
SRR14381434_cap3_Contig-55	234	1.12e-14	46.479	71	YP_009337659	hypothetical protein [Hubei virga-like virus 21]	1923336
SRR14381434_cap3_Contig-56	234	2.57e-06	38.158	76	YP_009072448	RNA-dependent RNA polymerase [Leptopilina boulardi Toti-like virus]	1353795
SRR14381434_cap3_Contig-57	232	5.34e-14	50.000	74	YP_009268715	polyprotein [Rhizoctonia solani flexivirus 1]	1871631
SRR14381434_cap3_Contig-58	232	1.28e-11	37.975	79	YP_009389287	non-structural polyprotein [Big Sioux River virus]	1041883
SRR14381434_cap3_Contig-59	231	9.86e-20	54.667	75	YP_009337096	hypothetical protein 2 [Hubei tombus-like virus 13]	1923259
SRR14381434_cap3_Contig-60	231	7.33e-15	63.830	47	YP_010798314	HDAg-like protein [Termite HDV-like virus]	2596899
SRR14381434_cap3_Contig-61	223	5.57e-22	60.000	70	YP_010769903	RNA-directed RNA polymerase [ssRNA phage SRR7976310_7]	2786685
SRR14381434_cap3_Contig-62	189	6.06e-12	52.381	63	YP_009345041	hypothetical protein [Xinzhou nematode virus 1]	1923769
SRR14381434_cap3_Contig-63	181	1.85e-05	42.308	52	YP_009507833	RNA polymerase [Tuber aestivum virus 1]	927810
SRR14381434_cap3_Contig-64	176	4.33e-26	76.786	56	YP_009337778	RdRp [Hubei permutotetra-like virus 9]	1923083
SRR14381434_cap3_Contig-65	168	1.33e-08	52.273	44	YP_009342254	hypothetical protein 1 [Wuhan arthropod virus 3]	1923692
SRR14381434_cap3_Contig-66	163	3.26e-04	39.623	53	NP_660177	RNA-dependent RNA polymerase [Saccharomyces 23S RNA narnavirus]	198599
SRR14381434_cap3_Contig-67	161	8.54e-27	90.566	53	YP_010799188	RNA-dependent RNA polymerases [Alternaria brassicicola mitovirus]	1676469
SRR14381434_cap3_Contig-68	161	1.98e-21	71.698	53	YP_010800305	RNA-dependent RNA polymerase [Botrytis cinerea ourmia-like virus 6]	2735956
SRR14381434_cap3_Contig-69	160	1.48e-05	46.154	52	YP_009268715	polyprotein [Rhizoctonia solani flexivirus 1]	1871631
SRR14381434_cap3_Contig-70	155	2.11e-16	60.784	51	YP_009345133	RdRp [Wuhan cricket virus 2]	1923697
SRR14381434_cap3_Contig-71	152	3.51e-08	46.939	49	YP_010839995	RdRp [Narangue virus]	2689367
SRR14381434_cap3_Contig-72	151	9.00e-20	69.388	49	YP_009337778	RdRp [Hubei permutotetra-like virus 9]	1923083
SRR14381434_cap3_Contig-73	150	1.91e-05	50.000	48	YP_009329904	RNA-dependent RNA polymerase [Hubei insect virus 2]	1922898
SRR14381434_cap3_Contig-74	150	1.66e-12	64.583	48	YP_009337093	hypothetical protein 2 [Changjiang tombus-like virus 16]	1922809
SRR14381434_cap3_Contig-75	150	1.81e-16	68.750	48	YP_009170670	ORF1-ORF2 fusion protein [Maize-associated totivirus 1]	1729670
SRR14381434_cap3_Contig-76	150	4.98e-19	75.000	48	YP_001497151	RNA-dependent RNA polymerase [Black raspberry virus F]	463392
SRR14381434_cap3_Contig-77	150	1.06e-14	60.417	48	YP_009553336	RNA dependent RNA polymerase [Diatom colony associated dsRNA virus 3]	1678161
SRR14381434_cap3_Contig-78	150	1.26e-27	90.000	50	YP_010840131	P1 [Grapevine associated cogu-like virus 2]	2716184
SRR14381434_cap3_Contig-79	150	3.29e-05	51.282	39	NP_660178	RNA-dependent RNA polymerase [Saccharomyces 20S RNA narnavirus]	186772
SRR14381434_cap3_Contig-80	150	4.32e-08	42.553	47	YP_010840750	putative RNA-dependent RNA-polymerase [Euproctis pseudoconspersa bunyavirus]	2769516
SRR14381434_cap3_Contig-81	150	1.12e-15	62.500	48	YP_009337693	RdRp [Hubei virga-like virus 15]	1923330
SRR14381434_cap3_Contig-82	150	2.81e-09	50.000	48	YP_009336994	hypothetical protein 1 [Wenzhou picorna-like virus 28]	1923613
SRR14381434_cap3_Contig-83	150	1.81e-24	87.755	49	YP_010797481	RNA-dependent RNA polymerase [Pyricularia oryzae ourmia-like virus 2]	2291941
SRR14381434_cap3_Contig-84	150	1.84e-05	69.231	26	YP_010840091	RNA-dependent RNA polymerase [Grapevine Muscat rose virus]	2601259
SRR14381434_cap3_Contig-85	150	2.22e-14	59.574	47	YP_009552119	polyprotein [Varroa destructor virus 2]	2056384
SRR14381434_cap3_Contig-86	150	0.002	44.681	47	YP_009337870	RdRp [Hubei diptera virus 17]	1922878
SRR14381434_cap3_Contig-87	150	2.01e-08	47.727	44	YP_009329904	RNA-dependent RNA polymerase [Hubei insect virus 2]	1922898
SRR14381434_cap3_Contig-88	150	2.01e-18	76.596	47	YP_010798250	MAG: RNA-dependent RNA polymerase [Acremonium sclerotigenum ourmia-like virus 1]	2587557
SRR14381434_cap3_Contig-89	150	0.002	54.545	33	YP_009333310	hypothetical protein [Xingshan nematode virus 1]	1923760
SRR14381434_cap3_Contig-90	150	1.74e-06	57.143	28	NP_689393	2a protein [Spring beauty latent virus]	188141
SRR14381434_cap3_Contig-91	150	1.21e-13	62.000	50	YP_010840745	L protein [Browner virus]	2600347
SRR14381434_cap3_Contig-92	150	4.78e-04	34.000	50	YP_009329904	RNA-dependent RNA polymerase [Hubei insect virus 2]	1922898
SRR14381434_cap3_Contig-93	150	1.07e-25	97.959	49	YP_010799188	RNA-dependent RNA polymerases [Alternaria brassicicola mitovirus]	1676469
SRR14381434_cap3_Contig-94	150	1.07e-15	66.000	50	YP_009337778	RdRp [Hubei permutotetra-like virus 9]	1923083
SRR14381434_cap3_Contig-95	150	1.33e-04	59.259	27	YP_009337725	hypothetical protein 1 [Hubei picorna-like virus 22]	1923102
SRR14381434_cap3_Contig-96	150	1.05e-10	50.000	48	YP_009507829	polyprotein [Scheffersomyces segobiensis virus L]	1300323
SRR14381434_cap3_Contig-97	150	8.55e-13	62.791	43	YP_009337693	RdRp [Hubei virga-like virus 15]	1923330
SRR14381434_cap3_Contig-98	150	1.70e-04	50.000	42	YP_009342428	hypothetical protein 2 [Wuhan insect virus 26]	1923730
SRR14381434_cap3_Contig-99	150	5.88e-13	61.224	49	YP_009337093	hypothetical protein 2 [Changjiang tombus-like virus 16]	1922809
SRR14381434_cap3_Contig-100	150	1.22e-23	80.000	50	YP_009507687	VP1 [Equine encephalosis virus]	201490
SRR14381434_cap3_Contig-101	150	2.83e-19	69.388	49	YP_009345133	RdRp [Wuhan cricket virus 2]	1923697
SRR14381434_cap3_Contig-102	150	5.03e-21	71.429	49	YP_010800904	putative replicase [Jimsystermes virus]	2796600
SRR14381434_cap3_Contig-103	150	1.57e-17	68.000	50	YP_007419077	RNA-dependent RNA polymerase [Rosellinia necatrix partitivirus 2]	859651
SRR14381434_cap3_Contig-104	150	5.57e-10	50.000	50	YP_009552771	polyprotein [Sclerotinia sclerotiorum deltaflexivirus 2]	2219092
SRR14381434_cap3_Contig-105	150	3.28e-20	78.000	50	YP_009345910	non-structural polyprotein [Bat badicivirus 1]	1958785
SRR14381434_cap3_Contig-106	150	5.43e-10	75.758	33	YP_010840745	L protein [Browner virus]	2600347
SRR14381434_cap3_Contig-107	150	0.032	38.462	39	YP_009337735	hypothetical protein 2 [Wenling sobemo-like virus 2]	1923541
SRR14381434_cap3_Contig-108	150	7.34e-06	36.735	49	YP_009315870	polymerase polyprotein [Mosquito dicistrovirus]	1911442
SRR14381434_cap3_Contig-109	150	9.55e-23	79.592	49	YP_010799357	putative RdRp-complex [Linepithema humile rhabdo-like virus 1]	2259786
SRR14381434_cap3_Contig-110	150	1.3	38.235	34	YP_009302463	hypothetical protein SP15_075 [Bacillus phage SP-15]	1792032
SRR14381434_cap3_Contig-111	150	0.65	41.463	41	YP_009003197	tail protein [Rhizobium phage vB_RleS_L338C]	1414737
SRR14381434_cap3_Contig-112	150	9.38e-12	70.588	34	YP_009508363	polyprotein [Sclerotinia sclerotiorum deltaflexivirus 1]	1788309
SRR14381434_cap3_Contig-113	150	7.53e-12	52.830	53	YP_009508363	polyprotein [Sclerotinia sclerotiorum deltaflexivirus 1]	1788309
