,Query,Name,Score,From,To,Taxon,Threshold,Positive terms,Score_ratio,Lengh,Frame,Length_contig
53,vHMM_18379,k141_8855,117.67644,1500,2964,Hepatovirus,11.8,polyprotein,9.97257966101695,3676,3,3676
54,vHMM_18363,k141_15746,226.03082,288,1608,Picornaviridae,23.0,polyprotein,9.82742695652174,1612,3,1612
55,vHMM_18371,k141_7312,134.52174,331,64,Bopivirus,13.7,polyprotein,9.819105109489051,334,4,334
56,vHMM_18396,k141_17689,99.84893,294,1500,Senecavirus,10.3,polyprotein,9.694070873786407,1592,1,1592
57,vHMM_18379,k141_21665,114.26885,4499,3209,Hepatovirus,11.8,polyprotein,9.683800847457627,9278,6,9278
58,vHMM_18378,k141_8855,89.91437,1656,2988,Harkavirus,9.4,polyprotein,9.565358510638298,3676,3,3676
59,vHMM_18391,k141_40018,107.92564,6,315,Potamipivirus,11.3,polyprotein,9.550941592920353,428,1,428
60,vHMM_18385,k141_17689,123.99741,219,1443,Mosavirus,13.1,polyprotein,9.465451145038168,1592,1,1592
61,vHMM_18387,k141_30562,147.33392,429,6,Parechovirus,15.8,polyprotein,9.32493164556962,435,5,435
62,vHMM_18374,k141_21665,78.04164,4490,3119,Crohivirus,8.4,polyprotein,9.290671428571429,9278,6,9278
63,vHMM_18379,k141_34994,109.55769,2420,326,Hepatovirus,11.8,polyprotein,9.28455,6740,6,6740
64,vHMM_8351,k141_51398,119.233246,429,3,Norovirus,13.0,capsid,9.171788153846153,519,5,519
65,vHMM_18368,k141_40018,91.56249,3,399,Aquamavirus,10.0,polyprotein,9.156248999999999,428,1,428
66,vHMM_18379,k141_14748,107.855576,105,1560,Hepatovirus,11.8,polyprotein,9.140303050847457,1882,3,1882
67,vHMM_18388,k141_24221,114.088745,408,945,Pasivirus,12.6,polyprotein,9.054662301587301,948,2,948
68,vHMM_18374,k141_8855,75.883896,1524,2952,Crohivirus,8.4,polyprotein,9.033797142857141,3676,3,3676
69,vHMM_18363,k141_8855,206.33781,531,2994,Picornaviridae,23.0,polyprotein,8.971209130434783,3676,3,3676
70,vHMM_18379,k141_16770,105.641846,4718,3587,Hepatovirus,11.8,polyprotein,8.952698813559321,8876,5,8876
71,vHMM_8349,k141_21935,136.69655,1223,149,Caliciviridae,15.3,capsid,8.934415032679738,1229,6,1229
72,vHMM_18379,k141_51214,105.079155,1679,458,Hepatovirus,11.8,polyprotein,8.90501313559322,1820,6,1820
73,vHMM_18373,k141_40018,75.87694,6,288,Cosavirus,8.6,polyprotein,8.8229,428,1,428
74,vHMM_18390,k141_17689,104.68778,219,1560,Poecivirus,11.9,polyprotein,8.79729243697479,1592,1,1592
75,vHMM_18363,k141_34994,201.40167,2825,320,Picornaviridae,23.0,polyprotein,8.756594347826086,6740,6,6740
76,vHMM_18381,k141_9725,105.76426,249,888,Kunsagivirus,12.1,polyprotein,8.740847933884297,1042,3,1042
77,vHMM_18370,k141_15746,140.71327,282,1581,Avisivirus,16.1,polyprotein,8.739954658385091,1612,3,1612
78,vHMM_18379,k141_212,103.011345,1675,442,Hepatovirus,11.8,polyprotein,8.729775,1813,4,1813
79,vHMM_18379,k141_152,102.88742,1632,369,Hepatovirus,11.8,polyprotein,8.719272881355932,3831,5,3831
80,vHMM_18389,k141_17689,93.83072,222,1524,Passerivirus,10.8,polyprotein,8.688029629629629,1592,1,1592
81,vHMM_18366,k141_14748,104.46434,60,1527,Ampivirus,12.2,polyprotein,8.562650819672132,1882,3,1882
82,vHMM_18363,k141_27014,196.77412,2692,208,Picornaviridae,23.0,polyprotein,8.55539652173913,7903,6,7903
83,vHMM_18371,k141_16770,117.08448,5291,3596,Bopivirus,13.7,polyprotein,8.546312408759125,8876,5,8876
84,vHMM_18387,k141_3375,134.70456,433,13,Parechovirus,15.8,polyprotein,8.525605063291138,526,6,526
85,vHMM_18400,k141_17689,89.43787,291,1311,Tottorivirus,10.5,polyprotein,8.51789238095238,1592,1,1592
86,vHMM_18391,k141_9741,95.95724,9,1089,Potamipivirus,11.3,polyprotein,8.491791150442477,1272,2,1272
87,vHMM_18381,k141_40018,101.977295,3,243,Kunsagivirus,12.1,polyprotein,8.42787561983471,428,1,428
88,vHMM_18371,k141_21665,115.05145,4805,3143,Bopivirus,13.7,polyprotein,8.397916058394161,9278,6,9278
89,vHMM_8357,k141_42794,206.20015,54,705,Sapovirus,24.6,polyprotein;nonstructural,8.382119918699187,706,2,706
90,vHMM_18398,k141_17689,117.15513,222,1560,Teschovirus,14.0,polyprotein,8.36822357142857,1592,1,1592
91,vHMM_18378,k141_14748,78.43042,555,1533,Harkavirus,9.4,polyprotein,8.343661702127658,1882,3,1882
92,vHMM_18363,k141_30688,190.22658,3096,591,Picornaviridae,23.0,polyprotein,8.270720869565219,9720,5,9720
93,vHMM_18374,k141_212,69.23397,1618,481,Crohivirus,8.4,polyprotein,8.242139285714286,1813,4,1813
94,vHMM_8355,k141_51398,86.46682,465,9,Lagovirus,10.5,polyprotein;nonstructural,8.234935238095238,519,5,519
95,vHMM_18363,k141_152,189.14957,3036,363,Picornaviridae,23.0,polyprotein,8.223894347826088,3831,5,3831
96,vHMM_18378,k141_21665,77.09016,4058,3134,Harkavirus,9.4,polyprotein,8.201080851063828,9278,6,9278
97,vHMM_18372,k141_17689,121.3372,279,1467,Cardiovirus,14.8,polyprotein,8.198459459459459,1592,1,1592
98,vHMM_18376,k141_17689,117.138336,222,1545,Erbovirus,14.5,polyprotein,8.078505931034483,1592,1,1592
99,vHMM_18378,k141_51214,75.50873,1664,479,Harkavirus,9.4,polyprotein,8.032843617021276,1820,6,1820
100,vHMM_8357,k141_15312,196.8417,78,639,Sapovirus,24.6,polyprotein;nonstructural,8.001695121951219,640,1,640
101,vHMM_18370,k141_9741,128.27803,9,1092,Avisivirus,16.1,polyprotein,7.96757950310559,1272,2,1272
102,vHMM_18373,k141_28244,68.08465,748,22,Cosavirus,8.6,polyprotein,7.9168197674418606,1087,4,1087
103,vHMM_18363,k141_9725,181.52274,12,969,Picornaviridae,23.0,polyprotein,7.8922930434782606,1042,3,1042
104,vHMM_18374,k141_3375,65.992455,430,4,Crohivirus,8.4,polyprotein,7.856244642857144,526,6,526
105,vHMM_18387,k141_21665,123.061966,4502,3110,Parechovirus,15.8,polyprotein,7.788732025316455,9278,6,9278
106,vHMM_18368,k141_15746,77.38953,1068,1581,Aquamavirus,10.0,polyprotein,7.7389529999999995,1612,3,1612
107,vHMM_18373,k141_14748,66.49161,327,1587,Cosavirus,8.6,polyprotein,7.731582558139534,1882,3,1882
108,vHMM_8350,k141_51398,92.94297,465,9,Lagovirus,12.2,capsid,7.618276229508197,519,5,519
109,vHMM_18387,k141_48511,120.3201,3,513,Parechovirus,15.8,polyprotein,7.615196202531645,515,1,515
110,vHMM_8355,k141_42794,79.794205,120,705,Lagovirus,10.5,polyprotein;nonstructural,7.599448095238095,706,2,706
111,vHMM_18363,k141_14748,174.07019,102,1575,Picornaviridae,23.0,polyprotein,7.568269130434783,1882,3,1882
112,vHMM_3413,k141_51398,49.77178,87,3,Vesivirus,6.6,capsid,7.541178787878788,519,5,519
113,vHMM_8355,k141_17689,78.720505,612,1536,Lagovirus,10.5,polyprotein;nonstructural,7.497190952380953,1592,1,1592
114,vHMM_8354,k141_42794,178.25395,60,705,Caliciviridae,23.8,polyprotein;nonstructural,7.4896617647058825,706,2,706
115,vHMM_3495,k141_51398,87.58814,360,186,Sapovirus,11.7,polyprotein;nonstructural,7.486165811965812,519,5,519
116,vHMM_18374,k141_24221,62.54093,225,6,Crohivirus,8.4,polyprotein,7.44534880952381,948,6,948
117,vHMM_18370,k141_40018,119.63506,3,402,Avisivirus,16.1,polyprotein,7.430749068322981,428,1,428
118,vHMM_18367,k141_40018,80.75691,3,288,Aphthovirus,10.9,polyprotein,7.408890825688074,428,1,428
119,vHMM_18381,k141_21665,89.63906,4805,3107,Kunsagivirus,12.1,polyprotein,7.408186776859504,9278,6,9278
120,vHMM_18371,k141_42190,100.293526,7719,9594,Bopivirus,13.7,polyprotein,7.320695328467154,9777,3,9777
121,vHMM_18367,k141_42190,79.57436,7761,9327,Aphthovirus,10.9,polyprotein,7.3004,9777,3,9777
122,vHMM_18401,k141_17689,139.85266,585,1461,Tremovirus,19.2,polyprotein,7.283992708333333,1592,1,1592
123,vHMM_18370,k141_24221,117.24656,384,942,Avisivirus,16.1,polyprotein,7.2823950310559,948,2,948
124,vHMM_8357,k141_2833,178.89369,387,3,Sapovirus,24.6,polyprotein;nonstructural,7.272101219512194,420,5,420
125,vHMM_18363,k141_40018,167.2271,3,423,Picornaviridae,23.0,polyprotein,7.2707434782608695,428,1,428
126,vHMM_18370,k141_9725,116.36571,9,909,Avisivirus,16.1,polyprotein,7.227683850931677,1042,3,1042
127,vHMM_18371,k141_40018,98.185486,6,291,Bopivirus,13.7,polyprotein,7.166823795620438,428,1,428
128,vHMM_18392,k141_17689,88.832436,267,1443,Rafivirus,12.5,polyprotein,7.10659488,1592,1,1592
129,vHMM_18378,k141_212,66.57943,1627,520,Harkavirus,9.4,polyprotein,7.082918085106383,1813,4,1813
130,vHMM_18377,k141_17689,88.16422,561,1539,Gallivirus,12.5,polyprotein,7.0531376,1592,1,1592
131,vHMM_18380,k141_17689,77.474976,222,1455,Hunnivirus,11.0,polyprotein,7.043179636363636,1592,1,1592
132,vHMM_18375,k141_2779,91.54224,1798,1054,Enterovirus,13.0,polyprotein,7.04171076923077,2149,4,2149
133,vHMM_18363,k141_45897,161.79465,2559,474,Picornaviridae,23.0,polyprotein,7.034549999999999,10017,4,10017
134,vHMM_18379,k141_42190,82.20227,8295,9672,Hepatovirus,11.8,polyprotein,6.96629406779661,9777,3,9777
135,vHMM_18363,k141_46802,158.82718,3801,5655,Picornaviridae,23.0,polyprotein,6.905529565217392,9329,3,9329
136,vHMM_18374,k141_31005,57.960323,3404,2975,Crohivirus,8.4,polyprotein,6.900038452380953,9887,5,9887
137,vHMM_18375,k141_40018,89.10279,3,291,Enterovirus,13.0,polyprotein,6.854060769230769,428,1,428
138,vHMM_18367,k141_152,74.682755,1743,528,Aphthovirus,10.9,polyprotein,6.851628899082568,3831,5,3831
139,vHMM_18367,k141_16770,74.40533,4673,3668,Aphthovirus,10.9,polyprotein,6.826177064220184,8876,5,8876
140,vHMM_3385,k141_51398,81.67256,294,123,Caliciviridae,12.0,capsid,6.806046666666667,519,5,519
141,vHMM_18369,k141_17689,356.7152,219,1590,Avihepatovirus,52.6,polyprotein,6.781657794676805,1592,1,1592
142,vHMM_18373,k141_1890,58.00376,727,97,Cosavirus,8.6,polyprotein,6.744623255813954,784,5,784
143,vHMM_13101,k141_40018,84.829445,3,153,Picornaviridae,12.6,polyprotein,6.732495634920635,428,1,428
144,vHMM_18379,k141_45636,79.316505,24,804,Hepatovirus,11.8,polyprotein,6.721737711864407,838,3,838
145,vHMM_8355,k141_2833,70.428986,360,9,Lagovirus,10.5,polyprotein;nonstructural,6.7075224761904755,420,5,420
146,vHMM_18373,k141_9725,57.627094,375,900,Cosavirus,8.6,polyprotein,6.70082488372093,1042,3,1042
147,vHMM_18391,k141_24221,75.712875,411,942,Potamipivirus,11.3,polyprotein,6.700254424778761,948,2,948
148,vHMM_18373,k141_21665,57.51402,4280,3293,Cosavirus,8.6,polyprotein,6.687676744186047,9278,6,9278
149,vHMM_8357,k141_2640,164.178,705,1254,Sapovirus,24.6,polyprotein;nonstructural,6.67390243902439,1257,2,1257
150,vHMM_13401,k141_40018,81.29452,3,156,Kunsagivirus,12.2,polyprotein,6.66348524590164,428,1,428
151,vHMM_8358,k141_42794,118.239265,144,705,Vesivirus,17.8,polyprotein;nonstructural,6.642655337078652,706,2,706
152,vHMM_18363,k141_7312,152.00175,331,64,Picornaviridae,23.0,polyprotein,6.608771739130434,334,4,334
153,vHMM_18374,k141_152,55.40625,1479,429,Crohivirus,8.4,polyprotein,6.595982142857142,3831,5,3831
154,vHMM_18371,k141_8855,90.36374,1506,2988,Bopivirus,13.7,polyprotein,6.595893430656935,3676,3,3676
155,vHMM_18378,k141_1890,61.931828,721,94,Harkavirus,9.4,polyprotein,6.588492340425532,784,5,784
156,vHMM_18381,k141_9741,79.61484,393,852,Kunsagivirus,12.1,polyprotein,6.579738842975207,1272,2,1272
157,vHMM_18374,k141_2779,55.267933,1657,1078,Crohivirus,8.4,polyprotein,6.579515833333333,2149,4,2149
158,vHMM_18363,k141_42190,150.54619,1596,4056,Picornaviridae,23.0,polyprotein,6.5454865217391305,9777,3,9777
159,vHMM_18374,k141_16770,54.86123,4949,3530,Crohivirus,8.4,polyprotein,6.531098809523809,8876,5,8876
160,vHMM_18363,k141_27014,148.42957,7714,3556,Picornaviridae,23.0,polyprotein,6.453459565217392,7903,6,7903
161,vHMM_18387,k141_8855,101.774956,1530,2985,Parechovirus,15.8,polyprotein,6.441452911392405,3676,3,3676
162,vHMM_18374,k141_28244,53.961697,973,34,Crohivirus,8.4,polyprotein,6.424011547619047,1087,4,1087
163,vHMM_18367,k141_28244,70.01358,952,37,Aphthovirus,10.9,polyprotein,6.423264220183486,1087,4,1087
164,vHMM_18374,k141_12182,53.881744,456,42,Crohivirus,8.4,polyprotein,6.414493333333333,477,5,477
165,vHMM_18374,k141_47687,53.782116,439,25,Crohivirus,8.4,polyprotein,6.402632857142857,481,5,481
166,vHMM_18373,k141_51214,54.916477,1673,482,Cosavirus,8.6,polyprotein,6.385636860465117,1820,6,1820
167,vHMM_13564,k141_40018,87.249466,6,150,Potamipivirus,13.7,polyprotein,6.368574160583941,428,1,428
168,vHMM_18363,k141_28244,145.69627,973,40,Picornaviridae,23.0,polyprotein,6.334620434782608,1087,4,1087
169,vHMM_18393,k141_40018,62.65558,3,255,Rosavirus,9.9,polyprotein,6.328846464646465,428,1,428
170,vHMM_18399,k141_17689,111.00584,216,1512,Torchivirus,17.6,polyprotein,6.30715,1592,1,1592
171,vHMM_18363,k141_51214,144.6234,1673,437,Picornaviridae,23.0,polyprotein,6.287973913043478,1820,6,1820
172,vHMM_18371,k141_152,86.05584,2184,402,Bopivirus,13.7,polyprotein,6.281448175182482,3831,5,3831
173,vHMM_18374,k141_25096,52.603935,264,681,Crohivirus,8.4,polyprotein,6.262373214285714,831,3,831
174,vHMM_18395,k141_17689,103.93383,324,1569,Salivirus,16.6,polyprotein,6.261074096385542,1592,1,1592
175,vHMM_18366,k141_152,75.96927,1908,444,Ampivirus,12.2,polyprotein,6.226989344262295,3831,5,3831
176,vHMM_18382,k141_16770,72.22627,4697,3596,Limnipivirus,11.6,polyprotein,6.226402586206897,8876,5,8876
177,vHMM_18374,k141_45425,52.225147,177,594,Crohivirus,8.4,polyprotein,6.217279404761904,723,3,723
178,vHMM_18379,k141_28244,73.272316,973,13,Hepatovirus,11.8,polyprotein,6.209518305084746,1087,4,1087
179,vHMM_18374,k141_35499,52.117783,521,104,Crohivirus,8.4,polyprotein,6.204497976190476,764,6,764
180,vHMM_18379,k141_1890,73.11382,775,97,Hepatovirus,11.8,polyprotein,6.196086440677966,784,5,784
181,vHMM_18378,k141_152,58.015495,1401,594,Harkavirus,9.4,polyprotein,6.1718611702127655,3831,5,3831
182,vHMM_18374,k141_36314,51.6675,456,42,Crohivirus,8.4,polyprotein,6.150892857142857,675,5,675
183,vHMM_8357,k141_51398,150.2801,477,6,Sapovirus,24.6,polyprotein;nonstructural,6.108947154471545,519,5,519
184,vHMM_18391,k141_16770,68.93485,4961,3497,Potamipivirus,11.3,polyprotein,6.100429203539822,8876,5,8876
185,vHMM_18374,k141_29299,51.243347,153,570,Crohivirus,8.4,polyprotein,6.1003984523809525,756,1,756
186,vHMM_18363,k141_212,140.25296,1744,460,Picornaviridae,23.0,polyprotein,6.097954782608696,1813,4,1813
187,vHMM_18396,k141_40018,62.546165,3,411,Senecavirus,10.3,polyprotein,6.072443203883495,428,1,428
188,vHMM_18379,k141_46802,71.4747,4419,5655,Hepatovirus,11.8,polyprotein,6.057177966101694,9329,3,9329
189,vHMM_3486,k141_2833,71.45936,141,3,Sapovirus,11.8,polyprotein;nonstructural,6.055877966101695,420,5,420
190,vHMM_18373,k141_152,51.947567,1635,447,Cosavirus,8.6,polyprotein,6.0404147674418605,3831,5,3831
191,vHMM_18393,k141_28244,59.644157,934,10,Rosavirus,9.9,polyprotein,6.024662323232323,1087,4,1087
192,vHMM_18375,k141_14748,78.012215,120,1587,Enterovirus,13.0,polyprotein,6.000939615384615,1882,3,1882
193,vHMM_18371,k141_28244,81.83168,967,40,Bopivirus,13.7,polyprotein,5.973115328467154,1087,4,1087
194,vHMM_18382,k141_9725,68.48546,249,903,Limnipivirus,11.6,polyprotein,5.903918965517242,1042,3,1042
195,vHMM_18373,k141_49317,50.712746,75,585,Cosavirus,8.6,polyprotein,5.896830930232559,742,1,742
196,vHMM_18373,k141_20830,50.506115,561,51,Cosavirus,8.6,polyprotein,5.872804069767442,564,5,564
197,vHMM_8354,k141_2833,139.54593,384,18,Caliciviridae,23.8,polyprotein;nonstructural,5.863274369747899,420,5,420
198,vHMM_3488,k141_51398,65.98991,129,9,Sapovirus,11.3,polyprotein;nonstructural,5.8398150442477865,519,5,519
199,vHMM_18374,k141_42975,48.828476,8908,8395,Crohivirus,8.4,polyprotein,5.81291380952381,11887,6,11887
200,vHMM_18397,k141_17689,82.53793,264,1452,Sicinivirus,14.2,polyprotein,5.812530281690141,1592,1,1592
201,vHMM_18363,k141_18777,133.51471,1122,24,Picornaviridae,23.0,polyprotein,5.804987391304349,1353,5,1353
202,vHMM_18374,k141_45897,48.61185,1677,1113,Crohivirus,8.4,polyprotein,5.787125,10017,4,10017
203,vHMM_18386,k141_40018,53.227657,3,240,Oscivirus,9.2,polyprotein,5.785614891304348,428,1,428
204,vHMM_8354,k141_2640,137.51935,465,1254,Caliciviridae,23.8,polyprotein;nonstructural,5.7781239495798316,1257,2,1257
205,vHMM_18379,k141_30688,67.97518,1845,606,Hepatovirus,11.8,polyprotein,5.76060847457627,9720,5,9720
206,vHMM_18363,k141_21665,132.3799,2792,1289,Picornaviridae,23.0,polyprotein,5.755647826086956,9278,6,9278
207,vHMM_18379,k141_1530,67.910904,1020,1419,Hepatovirus,11.8,polyprotein,5.755161355932203,1466,2,1466
208,vHMM_18373,k141_50139,49.493446,6,570,Cosavirus,8.6,polyprotein,5.755051860465116,629,2,629
209,vHMM_18390,k141_31005,68.47934,3443,2993,Poecivirus,11.9,polyprotein,5.754566386554621,9887,5,9887
210,vHMM_18373,k141_31005,49.4758,3434,2972,Cosavirus,8.6,polyprotein,5.753,9887,5,9887
211,vHMM_18375,k141_16770,74.65838,4706,3596,Enterovirus,13.0,polyprotein,5.742952307692307,8876,5,8876
212,vHMM_18374,k141_43757,47.838623,294,690,Crohivirus,8.4,polyprotein,5.695074166666666,695,2,695
213,vHMM_18373,k141_2779,48.955166,1447,1084,Cosavirus,8.6,polyprotein,5.692461162790698,2149,4,2149
214,vHMM_18380,k141_40018,62.613247,3,288,Hunnivirus,11.0,polyprotein,5.692113363636364,428,1,428
215,vHMM_18374,k141_46647,47.80639,399,6,Crohivirus,8.4,polyprotein,5.6912369047619045,501,6,501
216,vHMM_18381,k141_152,68.80107,1437,519,Kunsagivirus,12.1,polyprotein,5.686038842975206,3831,5,3831
217,vHMM_18386,k141_212,52.183212,1681,691,Oscivirus,9.2,polyprotein,5.6720882608695655,1813,4,1813
218,vHMM_18387,k141_42190,89.45466,7737,9333,Parechovirus,15.8,polyprotein,5.661687341772152,9777,3,9777
219,vHMM_18367,k141_42975,61.61687,4900,4153,Aphthovirus,10.9,polyprotein,5.652923853211009,11887,4,11887
220,vHMM_18363,k141_22520,130.01048,2381,782,Picornaviridae,23.0,polyprotein,5.652629565217391,2831,5,2831
221,vHMM_18368,k141_9741,56.43157,393,825,Aquamavirus,10.0,polyprotein,5.643157,1272,2,1272
222,vHMM_18374,k141_23284,47.397564,574,187,Crohivirus,8.4,polyprotein,5.642567142857143,580,6,580
223,vHMM_3382,k141_51398,59.193474,120,3,Caliciviridae,10.5,capsid,5.637473714285714,519,5,519
224,vHMM_18371,k141_51214,77.07512,1739,479,Bopivirus,13.7,polyprotein,5.625921167883212,1820,6,1820
225,vHMM_18400,k141_40018,59.01146,6,297,Tottorivirus,10.5,polyprotein,5.620139047619047,428,1,428
226,vHMM_18384,k141_40018,74.689316,3,279,Megrivirus,13.3,polyprotein,5.615738045112782,428,1,428
227,vHMM_18373,k141_46802,48.273994,4428,5466,Cosavirus,8.6,polyprotein,5.6132551162790705,9329,3,9329
228,vHMM_18373,k141_47034,47.871372,683,140,Cosavirus,8.6,polyprotein,5.566438604651163,1346,6,1346
229,vHMM_18367,k141_2779,60.499153,1486,1060,Aphthovirus,10.9,polyprotein,5.550381009174312,2149,4,2149
230,vHMM_13240,k141_40018,71.81587,3,156,Avisivirus,13.0,polyprotein,5.524297692307693,428,1,428
231,vHMM_18364,k141_15746,128.14014,291,1590,Aalivirus,23.2,polyprotein,5.523281896551724,1612,3,1612
232,vHMM_18374,k141_36109,46.36776,844,370,Crohivirus,8.4,polyprotein,5.519971428571428,1189,5,1189
233,vHMM_18371,k141_30688,75.61008,2754,855,Bopivirus,13.7,polyprotein,5.518983941605839,9720,5,9720
234,vHMM_18371,k141_212,75.49089,1675,514,Bopivirus,13.7,polyprotein,5.510283941605839,1813,4,1813
235,vHMM_18372,k141_152,81.42029,2166,558,Cardiovirus,14.8,polyprotein,5.501370945945945,3831,5,3831
