,Query,Name,Score,From,To,Taxon,Threshold,Positive terms,Score_ratio,Lengh,Frame,Length_contig
39,vHMM_18372,k141_386,205.00768,1891,166,Cardiovirus,14.8,polyprotein,13.851870270270268,2080,6,2080
40,vHMM_18381,k141_1745,163.27055,4184,2951,Kunsagivirus,12.1,polyprotein,13.49343388429752,4196,5,4196
41,vHMM_18365,k141_386,140.05525,1642,301,Ailurivirus,10.6,polyprotein,13.212759433962265,2080,6,2080
42,vHMM_8349,k141_205,200.49593,542,20,Caliciviridae,15.3,capsid,13.104309150326795,545,6,545
43,vHMM_18400,k141_386,137.39989,1885,325,Tottorivirus,10.5,polyprotein,13.08570380952381,2080,6,2080
44,vHMM_18367,k141_1745,137.58807,1373,455,Aphthovirus,10.9,polyprotein,12.622758715596328,4196,5,4196
45,vHMM_18389,k141_386,135.21672,1780,334,Passerivirus,10.8,polyprotein,12.520066666666667,2080,6,2080
46,vHMM_18371,k141_1745,168.54144,1325,458,Bopivirus,13.7,polyprotein,12.302294890510948,4196,5,4196
47,vHMM_18396,k141_386,125.878456,1663,172,Senecavirus,10.3,polyprotein,12.221209320388349,2080,6,2080
48,vHMM_8355,k141_205,127.058815,542,5,Lagovirus,10.5,polyprotein;nonstructural,12.100839523809523,545,6,545
49,vHMM_18375,k141_1745,153.28343,1295,452,Enterovirus,13.0,polyprotein,11.791033076923078,4196,5,4196
50,vHMM_18393,k141_1745,114.37039,917,467,Rosavirus,9.9,polyprotein,11.552564646464646,4196,5,4196
51,vHMM_18376,k141_386,166.16446,1660,205,Erbovirus,14.5,polyprotein,11.459617931034483,2080,6,2080
52,vHMM_8351,k141_205,141.45755,542,116,Norovirus,13.0,capsid,10.88135,545,6,545
53,vHMM_18377,k141_386,135.91812,1765,154,Gallivirus,12.5,polyprotein,10.873449599999999,2080,6,2080
54,vHMM_18382,k141_1745,124.57111,2135,308,Limnipivirus,11.6,polyprotein,10.738888793103449,4196,5,4196
55,vHMM_8350,k141_205,129.65327,542,2,Lagovirus,12.2,capsid,10.627317213114754,545,6,545
56,vHMM_18384,k141_1745,137.81308,1298,467,Megrivirus,13.3,polyprotein,10.361885714285714,4196,5,4196
57,vHMM_18394,k141_386,113.73953,1618,157,Sakobuvirus,11.1,polyprotein,10.246804504504505,2080,6,2080
58,vHMM_18386,k141_1745,93.999985,911,512,Oscivirus,9.2,polyprotein,10.217389673913043,4196,5,4196
59,vHMM_18380,k141_1745,110.872,914,461,Hunnivirus,11.0,polyprotein,10.079272727272727,4196,5,4196
60,vHMM_18382,k141_1745,116.389824,4175,2393,Limnipivirus,11.6,polyprotein,10.03360551724138,4196,5,4196
61,vHMM_18379,k141_1745,117.4416,2054,251,Hepatovirus,11.8,polyprotein,9.952677966101694,4196,5,4196
62,vHMM_18399,k141_386,173.34332,1972,160,Torchivirus,17.6,polyprotein,9.849052272727272,2080,6,2080
63,vHMM_18385,k141_1745,126.37958,998,458,Mosavirus,13.1,polyprotein,9.647296183206107,4196,5,4196
64,vHMM_18400,k141_1745,98.44046,914,506,Tottorivirus,10.5,polyprotein,9.375281904761906,4196,5,4196
65,vHMM_18398,k141_386,130.29533,1654,214,Teschovirus,14.0,polyprotein,9.306809285714285,2080,6,2080
66,vHMM_18396,k141_1745,95.77312,983,512,Senecavirus,10.3,polyprotein,9.298361165048544,4196,5,4196
67,vHMM_18372,k141_1745,135.25032,1334,446,Cardiovirus,14.8,polyprotein,9.138535135135134,4196,5,4196
68,vHMM_18365,k141_1745,96.28874,914,452,Ailurivirus,10.6,polyprotein,9.083843396226415,4196,5,4196
69,vHMM_18369,k141_386,473.47464,1942,157,Avihepatovirus,52.6,polyprotein,9.001419011406844,2080,6,2080
70,vHMM_18397,k141_386,124.15849,1795,154,Sicinivirus,14.2,polyprotein,8.743555633802817,2080,6,2080
71,vHMM_18390,k141_1745,100.43846,914,524,Poecivirus,11.9,polyprotein,8.440206722689076,4196,5,4196
72,vHMM_18392,k141_386,104.30902,1627,334,Rafivirus,12.5,polyprotein,8.3447216,2080,6,2080
73,vHMM_13101,k141_1745,103.31916,770,593,Picornaviridae,12.6,polyprotein,8.199933333333334,4196,5,4196
74,vHMM_8356,k141_1793,146.43495,606,1656,Norovirus,17.9,polyprotein;nonstructural,8.180723463687151,1660,1,1660
75,vHMM_3488,k141_205,89.33667,416,239,Sapovirus,11.3,polyprotein;nonstructural,7.905899999999999,545,6,545
76,vHMM_18377,k141_1745,97.08021,914,503,Gallivirus,12.5,polyprotein,7.766416799999999,4196,5,4196
77,vHMM_3423,k141_1793,58.991867,1038,1134,Caliciviridae,7.6,polyprotein;nonstructural,7.762087763157895,1660,1,1660
78,vHMM_18389,k141_1745,83.17003,920,500,Passerivirus,10.8,polyprotein,7.700928703703703,4196,5,4196
79,vHMM_8357,k141_205,189.03867,542,2,Sapovirus,24.6,polyprotein;nonstructural,7.684498780487805,545,6,545
80,vHMM_8357,k141_622,183.20323,509,5,Sapovirus,24.6,polyprotein;nonstructural,7.447285772357723,512,4,512
81,vHMM_18395,k141_386,123.232925,1627,223,Salivirus,16.6,polyprotein,7.42367018072289,2080,6,2080
82,vHMM_13279,k141_1745,97.910194,767,656,Crohivirus,13.4,polyprotein,7.306730895522388,4196,5,4196
83,vHMM_18394,k141_1745,80.172226,1295,527,Sakobuvirus,11.1,polyprotein,7.2227230630630626,4196,5,4196
84,vHMM_18364,k141_1745,166.94781,4178,3002,Aalivirus,23.2,polyprotein,7.196026293103449,4196,5,4196
85,vHMM_18363,k141_438,161.327,1852,28,Picornaviridae,23.0,polyprotein,7.0142173913043475,1900,5,1900
86,vHMM_18401,k141_386,133.7317,1882,115,Tremovirus,19.2,polyprotein,6.965192708333333,2080,6,2080
87,vHMM_18369,k141_1745,361.83948,2114,56,Avihepatovirus,52.6,polyprotein,6.879077566539923,4196,5,4196
88,vHMM_18364,k141_1745,156.42824,1295,47,Aalivirus,23.2,polyprotein,6.742596551724137,4196,5,4196
89,vHMM_18399,k141_1745,118.25778,1343,458,Torchivirus,17.6,polyprotein,6.719192045454545,4196,5,4196
90,vHMM_18398,k141_1745,93.83356,938,449,Teschovirus,14.0,polyprotein,6.702397142857143,4196,5,4196
91,vHMM_3413,k141_205,43.892426,371,284,Vesivirus,6.6,capsid,6.650367575757576,545,6,545
92,vHMM_13401,k141_1745,81.04225,752,590,Kunsagivirus,12.2,polyprotein,6.642807377049181,4196,5,4196
93,vHMM_18379,k141_438,78.14171,1243,595,Hepatovirus,11.8,polyprotein,6.622178813559322,1900,5,1900
94,vHMM_3493,k141_1793,98.66334,963,1128,Sapovirus,15.0,polyprotein;nonstructural,6.577556,1660,1,1660
95,vHMM_18392,k141_1745,79.26141,914,509,Rafivirus,12.5,polyprotein,6.3409128,4196,5,4196
96,vHMM_8355,k141_386,64.941025,1150,247,Lagovirus,10.5,polyprotein;nonstructural,6.184859523809523,2080,6,2080
97,vHMM_8352,k141_205,84.64793,542,128,Recovirus,13.7,capsid,6.178681021897811,545,6,545
98,vHMM_18397,k141_1745,87.598274,914,395,Sicinivirus,14.2,polyprotein,6.168892535211268,4196,5,4196
99,vHMM_8354,k141_386,146.02339,1621,112,Caliciviridae,23.8,polyprotein;nonstructural,6.135436554621849,2080,6,2080
100,vHMM_13281,k141_1745,69.77654,962,875,Crohivirus,11.4,polyprotein,6.120749122807017,4196,5,4196
101,vHMM_3385,k141_205,73.25826,542,410,Caliciviridae,12.0,capsid,6.104855000000001,545,6,545
102,vHMM_18378,k141_1745,56.922085,917,530,Harkavirus,9.4,polyprotein,6.055540957446809,4196,5,4196
103,vHMM_8356,k141_386,108.07368,1612,115,Norovirus,17.9,polyprotein;nonstructural,6.037635754189944,2080,6,2080
104,vHMM_18376,k141_1745,84.9853,911,464,Erbovirus,14.5,polyprotein,5.861055172413793,4196,5,4196
105,vHMM_8357,k141_1017,143.45483,513,3,Sapovirus,24.6,polyprotein;nonstructural,5.831497154471544,522,4,522
106,vHMM_13275,k141_1745,71.28087,4094,4004,Crohivirus,12.4,polyprotein,5.748457258064516,4196,5,4196
107,vHMM_18374,k141_438,48.039745,1117,694,Crohivirus,8.4,polyprotein,5.719017261904762,1900,5,1900
108,vHMM_13564,k141_1745,77.07949,767,593,Potamipivirus,13.7,polyprotein,5.626240145985403,4196,5,4196
109,vHMM_3485,k141_1793,73.820465,519,648,Sapovirus,13.2,polyprotein;nonstructural,5.59245946969697,1660,1,1660
110,vHMM_8358,k141_622,97.97683,494,188,Vesivirus,17.8,polyprotein;nonstructural,5.504316292134831,512,4,512
111,vHMM_18381,k141_1745,66.56973,2780,2330,Kunsagivirus,12.1,polyprotein,5.501630578512398,4196,5,4196
112,vHMM_18373,k141_169,46.8946,708,315,Cosavirus,8.6,polyprotein,5.452860465116279,756,6,756
113,vHMM_3418,k141_1793,59.311367,858,945,Caliciviridae,10.9,polyprotein;nonstructural,5.441409816513761,1660,1,1660
114,vHMM_8354,k141_622,127.65181,494,134,Caliciviridae,23.8,polyprotein;nonstructural,5.3635214285714286,512,4,512
115,vHMM_13274,k141_386,57.180386,853,787,Crohivirus,10.8,polyprotein,5.294480185185185,2080,6,2080
116,vHMM_13240,k141_1745,67.38807,758,590,Avisivirus,13.0,polyprotein,5.1836976923076925,4196,5,4196
117,vHMM_13634,k141_1745,54.477707,770,596,Salivirus,10.7,polyprotein,5.091374485981309,4196,5,4196
118,vHMM_18368,k141_1745,50.75749,2786,2330,Aquamavirus,10.0,polyprotein,5.075749,4196,5,4196
119,vHMM_18373,k141_489,43.165287,45,429,Cosavirus,8.6,polyprotein,5.019219418604651,654,1,654
120,vHMM_3382,k141_205,52.414032,407,284,Caliciviridae,10.5,capsid,4.9918125714285715,545,6,545
121,vHMM_18395,k141_1745,80.8811,968,266,Salivirus,16.6,polyprotein,4.872355421686747,4196,5,4196
122,vHMM_13107,k141_1745,59.540134,749,590,Aalivirus,12.3,polyprotein,4.840661300813008,4196,5,4196
123,vHMM_13280,k141_1745,54.981606,3977,3911,Crohivirus,11.4,polyprotein,4.822947894736842,4196,5,4196
124,vHMM_18371,k141_489,66.024864,84,567,Bopivirus,13.7,polyprotein,4.819333138686131,654,1,654
125,vHMM_3416,k141_622,55.277485,497,401,Caliciviridae,11.5,polyprotein;nonstructural,4.806737826086956,512,4,512
126,vHMM_3505,k141_622,53.17111,452,296,Vesivirus,11.1,polyprotein;nonstructural,4.79019009009009,512,4,512
127,vHMM_18383,k141_386,132.00494,1654,115,Livupivirus,27.7,polyprotein,4.76552129963899,2080,6,2080
128,vHMM_18367,k141_489,51.359486,84,435,Aphthovirus,10.9,polyprotein,4.711879449541284,654,1,654
129,vHMM_13218,k141_1745,56.690315,698,590,Aquamavirus,12.3,polyprotein,4.608968699186992,4196,5,4196
130,vHMM_18374,k141_466,38.0799,201,474,Crohivirus,8.4,polyprotein,4.533321428571429,483,3,483
131,vHMM_3422,k141_1793,76.29519,1278,1407,Caliciviridae,17.0,polyprotein;nonstructural,4.487952352941177,1660,1,1660
132,vHMM_13501,k141_1745,58.419468,764,650,Pasivirus,13.1,polyprotein,4.459501374045802,4196,5,4196
133,vHMM_18378,k141_1745,41.628124,3983,3158,Harkavirus,9.4,polyprotein,4.428523829787234,4196,5,4196
134,vHMM_18379,k141_169,52.195473,690,42,Hepatovirus,11.8,polyprotein,4.423345169491525,756,6,756
135,vHMM_18379,k141_489,52.089214,99,600,Hepatovirus,11.8,polyprotein,4.414340169491525,654,1,654
136,vHMM_18364,k141_1745,102.32032,2096,1421,Aalivirus,23.2,polyprotein,4.410358620689655,4196,5,4196
137,vHMM_18378,k141_489,41.08209,72,501,Harkavirus,9.4,polyprotein,4.3704351063829785,654,1,654
138,vHMM_18373,k141_438,37.19187,1249,574,Cosavirus,8.6,polyprotein,4.324636046511628,1900,5,1900
139,vHMM_13102,k141_386,48.41085,988,904,Picornaviridae,11.4,polyprotein,4.246565789473684,2080,6,2080
140,vHMM_18369,k141_1745,222.34068,4169,2957,Avihepatovirus,52.6,polyprotein,4.227009125475285,4196,5,4196
141,vHMM_13566,k141_386,58.04906,979,859,Potamipivirus,13.8,polyprotein,4.2064536231884055,2080,6,2080
142,vHMM_18371,k141_1774,57.485874,308,17,Bopivirus,13.7,polyprotein,4.196049197080292,314,5,314
143,vHMM_18367,k141_169,45.62464,693,258,Aphthovirus,10.9,polyprotein,4.1857467889908255,756,6,756
144,vHMM_18363,k141_489,96.14628,54,564,Picornaviridae,23.0,polyprotein,4.180273043478261,654,1,654
145,vHMM_18379,k141_1745,48.07177,4121,3167,Hepatovirus,11.8,polyprotein,4.073878813559322,4196,5,4196
146,vHMM_18374,k141_169,34.08369,705,105,Crohivirus,8.4,polyprotein,4.057582142857142,756,6,756
147,vHMM_13284,k141_1745,41.803883,176,107,Crohivirus,10.4,polyprotein,4.019604134615385,4196,5,4196
148,vHMM_13277,k141_1745,59.43197,1097,1019,Crohivirus,14.8,polyprotein,4.015673648648648,4196,5,4196
149,vHMM_18378,k141_438,37.644527,1246,655,Harkavirus,9.4,polyprotein,4.004736914893616,1900,5,1900
150,vHMM_18366,k141_1745,48.618015,920,464,Ampivirus,12.2,polyprotein,3.9850831967213116,4196,5,4196
151,vHMM_18378,k141_60,37.17287,814,532,Harkavirus,9.4,polyprotein,3.9545606382978726,994,4,994
152,vHMM_18378,k141_627,36.874847,18,294,Harkavirus,9.4,polyprotein,3.9228560638297876,560,2,560
153,vHMM_18401,k141_1745,75.2153,911,464,Tremovirus,19.2,polyprotein,3.9174635416666668,4196,5,4196
154,vHMM_18387,k141_1793,59.238636,795,1647,Parechovirus,15.8,polyprotein,3.749280759493671,1660,1,1660
155,vHMM_3412,k141_205,40.137173,206,89,Vesivirus,10.8,capsid,3.716404907407407,545,6,545
156,vHMM_18375,k141_489,47.94353,87,552,Enterovirus,13.0,polyprotein,3.6879638461538464,654,1,654
157,vHMM_18401,k141_438,70.43651,1234,691,Tremovirus,19.2,polyprotein,3.6685682291666666,1900,5,1900
158,vHMM_18381,k141_489,43.792572,18,615,Kunsagivirus,12.1,polyprotein,3.619220826446281,654,1,654
159,vHMM_18392,k141_438,45.031673,1252,676,Rafivirus,12.5,polyprotein,3.60253384,1900,5,1900
160,vHMM_3511,k141_1793,37.997147,1449,1581,Vesivirus,10.6,polyprotein;nonstructural,3.5846365094339623,1660,1,1660
161,vHMM_3495,k141_205,41.891193,542,470,Sapovirus,11.7,polyprotein;nonstructural,3.5804438461538464,545,6,545
162,vHMM_18375,k141_169,46.068413,714,306,Enterovirus,13.0,polyprotein,3.543724076923077,756,6,756
163,vHMM_13276,k141_1745,46.373787,1502,1433,Crohivirus,13.1,polyprotein,3.5399837404580152,4196,5,4196
164,vHMM_18386,k141_1745,32.268475,3452,3158,Oscivirus,9.2,polyprotein,3.5074429347826093,4196,5,4196
165,vHMM_13479,k141_1745,46.28565,764,674,Parechovirus,13.2,polyprotein,3.5064886363636365,4196,5,4196
166,vHMM_18363,k141_466,80.34338,84,474,Picornaviridae,23.0,polyprotein,3.4931904347826084,483,3,483
167,vHMM_18379,k141_466,40.662365,84,456,Hepatovirus,11.8,polyprotein,3.44596313559322,483,3,483
168,vHMM_3482,k141_1793,50.501717,306,378,Sapovirus,14.7,polyprotein;nonstructural,3.4354909523809525,1660,1,1660
169,vHMM_13288,k141_386,54.008606,307,250,Crohivirus,15.8,polyprotein,3.4182662025316453,2080,6,2080
170,vHMM_18374,k141_489,28.700212,12,528,Crohivirus,8.4,polyprotein,3.4166919047619047,654,1,654
171,vHMM_13273,k141_1745,38.82751,2909,2846,Crohivirus,11.6,polyprotein,3.3471991379310344,4196,5,4196
172,vHMM_13499,k141_1745,42.549828,3368,3272,Pasivirus,12.9,polyprotein,3.298436279069767,4196,5,4196
173,vHMM_3419,k141_1793,36.497913,321,390,Caliciviridae,11.1,polyprotein;nonstructural,3.28810027027027,1660,1,1660
174,vHMM_13721,k141_1745,47.600258,752,593,Tottorivirus,14.5,polyprotein,3.282776413793103,4196,5,4196
175,vHMM_18394,k141_438,36.32356,1258,151,Sakobuvirus,11.1,polyprotein,3.272392792792793,1900,5,1900
176,vHMM_3443,k141_1793,39.68888,1458,1578,Lagovirus,12.2,polyprotein;nonstructural,3.253186885245902,1660,1,1660
177,vHMM_18374,k141_60,27.311289,817,307,Crohivirus,8.4,polyprotein,3.251343928571428,994,4,994
178,vHMM_3496,k141_622,39.027245,428,371,Sapovirus,12.1,polyprotein;nonstructural,3.2253921487603305,512,4,512
179,vHMM_18366,k141_438,39.21762,1255,658,Ampivirus,12.2,polyprotein,3.2145590163934425,1900,5,1900
180,vHMM_3386,k141_205,36.423973,212,137,Caliciviridae,11.4,capsid,3.1950853508771924,545,6,545
181,vHMM_18387,k141_98,50.469826,135,852,Parechovirus,15.8,polyprotein,3.194292784810126,1019,2,1019
182,vHMM_3513,k141_1793,42.606068,1278,1401,Vesivirus,13.4,polyprotein;nonstructural,3.1795573134328357,1660,1,1660
183,vHMM_18393,k141_1745,31.2334,4001,3146,Rosavirus,9.9,polyprotein,3.154888888888889,4196,5,4196
184,vHMM_18368,k141_438,31.40483,1087,691,Aquamavirus,10.0,polyprotein,3.140483,1900,5,1900
185,vHMM_18366,k141_466,38.280266,54,459,Ampivirus,12.2,polyprotein,3.1377267213114752,483,3,483
186,vHMM_18381,k141_1793,37.879242,798,1539,Kunsagivirus,12.1,polyprotein,3.130515867768595,1660,1,1660
187,vHMM_18380,k141_489,34.33181,87,507,Hunnivirus,11.0,polyprotein,3.121073636363636,654,1,654
188,vHMM_3481,k141_622,36.4304,368,296,Sapovirus,11.7,polyprotein;nonstructural,3.113709401709402,512,4,512
189,vHMM_3421,k141_1793,45.982048,1512,1647,Caliciviridae,14.9,polyprotein;nonstructural,3.086043489932886,1660,1,1660
190,vHMM_18373,k141_466,26.523335,75,456,Cosavirus,8.6,polyprotein,3.0841087209302325,483,3,483
191,vHMM_13422,k141_1745,38.13997,767,596,Limnipivirus,12.4,polyprotein,3.0758040322580644,4196,5,4196
192,vHMM_3411,k141_205,43.48469,512,410,Vesivirus,14.2,capsid,3.0623021126760563,545,6,545
193,vHMM_18375,k141_438,39.6769,1111,703,Enterovirus,13.0,polyprotein,3.052069230769231,1900,5,1900
194,vHMM_18374,k141_1793,25.599518,1161,1638,Crohivirus,8.4,polyprotein,3.0475616666666667,1660,1,1660
195,vHMM_18384,k141_489,40.352818,84,570,Megrivirus,13.3,polyprotein,3.0340464661654134,654,1,654
196,vHMM_18363,k141_1793,69.27558,606,1638,Picornaviridae,23.0,polyprotein,3.011981739130435,1660,1,1660
197,vHMM_13485,k141_1745,33.383297,4091,4010,Parechovirus,11.1,polyprotein,3.007504234234234,4196,5,4196
198,vHMM_18374,k141_98,25.198015,339,858,Crohivirus,8.4,polyprotein,2.9997636904761906,1019,2,1019
199,vHMM_8356,k141_1745,53.634857,941,512,Norovirus,17.9,polyprotein;nonstructural,2.996360726256983,4196,5,4196
200,vHMM_13224,k141_1745,19.732544,4091,4025,Avihepatovirus,6.6,polyprotein,2.9897793939393944,4196,5,4196
201,vHMM_18386,k141_438,27.441906,1294,688,Oscivirus,9.2,polyprotein,2.9828158695652176,1900,5,1900
202,vHMM_18378,k141_466,27.926641,225,453,Harkavirus,9.4,polyprotein,2.970919255319149,483,3,483
203,vHMM_18393,k141_1774,29.355968,305,38,Rosavirus,9.9,polyprotein,2.965249292929293,314,5,314
204,vHMM_8356,k141_622,52.63463,494,215,Norovirus,17.9,polyprotein;nonstructural,2.940482122905028,512,4,512
205,vHMM_18393,k141_489,29.009945,84,510,Rosavirus,9.9,polyprotein,2.9302974747474746,654,1,654
206,vHMM_18363,k141_1774,67.0469,311,23,Picornaviridae,23.0,polyprotein,2.915082608695652,314,5,314
207,vHMM_18364,k141_1745,67.39547,2813,2093,Aalivirus,23.2,polyprotein,2.904977155172414,4196,5,4196
208,vHMM_18374,k141_627,24.327995,18,525,Crohivirus,8.4,polyprotein,2.896189880952381,560,2,560
209,vHMM_18375,k141_1774,37.646275,308,38,Enterovirus,13.0,polyprotein,2.895867307692308,314,5,314
210,vHMM_18396,k141_489,29.514011,66,432,Senecavirus,10.3,polyprotein,2.8654379611650485,654,1,654
211,vHMM_18390,k141_489,34.078632,60,582,Poecivirus,11.9,polyprotein,2.863750588235294,654,1,654
212,vHMM_18371,k141_169,38.96634,705,309,Bopivirus,13.7,polyprotein,2.844258394160584,756,6,756
213,vHMM_13683,k141_1745,41.57857,737,590,Teschovirus,14.7,polyprotein,2.828474149659864,4196,5,4196
214,vHMM_18371,k141_438,38.69416,1291,691,Bopivirus,13.7,polyprotein,2.8243912408759124,1900,5,1900
215,vHMM_18386,k141_466,25.97687,87,465,Oscivirus,9.2,polyprotein,2.823572826086957,483,3,483
216,vHMM_18368,k141_1793,28.19333,1221,1647,Aquamavirus,10.0,polyprotein,2.819333,1660,1,1660
217,vHMM_18367,k141_1774,30.714445,308,107,Aphthovirus,10.9,polyprotein,2.8178389908256882,314,5,314
218,vHMM_18383,k141_1745,77.74236,1010,467,Livupivirus,27.7,polyprotein,2.806583393501805,4196,5,4196
219,vHMM_18363,k141_98,64.394554,177,900,Picornaviridae,23.0,polyprotein,2.7997632173913045,1019,2,1019
220,vHMM_18363,k141_169,64.300064,708,144,Picornaviridae,23.0,polyprotein,2.7956549565217395,756,6,756
221,vHMM_18386,k141_1774,25.588684,305,41,Oscivirus,9.2,polyprotein,2.781378695652174,314,5,314
222,vHMM_13591,k141_1745,41.204273,767,656,Rafivirus,14.9,polyprotein,2.7653874496644293,4196,5,4196
223,vHMM_13496,k141_386,33.98168,943,859,Pasivirus,12.3,polyprotein,2.7627382113821133,2080,6,2080
224,vHMM_18384,k141_438,36.580887,1225,694,Megrivirus,13.3,polyprotein,2.750442631578947,1900,5,1900
225,vHMM_18381,k141_60,33.26545,817,298,Kunsagivirus,12.1,polyprotein,2.749210743801653,994,4,994
226,vHMM_18393,k141_466,27.167284,216,474,Rosavirus,9.9,polyprotein,2.7441701010101007,483,3,483
227,vHMM_8355,k141_489,28.752048,15,444,Lagovirus,10.5,polyprotein;nonstructural,2.7382902857142857,654,1,654
228,vHMM_18373,k141_1774,23.541203,308,119,Cosavirus,8.6,polyprotein,2.7373491860465116,314,5,314
229,vHMM_13282,k141_1745,42.680325,3617,3560,Crohivirus,15.6,polyprotein,2.7359182692307695,4196,5,4196
230,vHMM_18390,k141_1774,32.42989,311,17,Poecivirus,11.9,polyprotein,2.7252008403361345,314,5,314
231,vHMM_18393,k141_438,26.872074,1096,697,Rosavirus,9.9,polyprotein,2.7143509090909093,1900,5,1900
232,vHMM_18401,k141_1745,51.99628,4121,3131,Tremovirus,19.2,polyprotein,2.7081395833333333,4196,5,4196
233,vHMM_18389,k141_438,29.1937,1291,679,Passerivirus,10.8,polyprotein,2.70312037037037,1900,5,1900
234,vHMM_13350,k141_1745,31.269516,791,671,Harkavirus,11.6,polyprotein,2.695647931034483,4196,5,4196
235,vHMM_18400,k141_489,28.166534,84,510,Tottorivirus,10.5,polyprotein,2.6825270476190477,654,1,654
