,Query,Name,Score,From,To,Taxon,Threshold,Positive terms,Score_ratio,Lengh,Frame,Length_contig
32,vHMM_13176,k141_39981,15.839273,321,360,Ampivirus,12.5,polyprotein,1.26714184,722,1,722
33,vHMM_13436,k141_37957,15.329496,415,358,Livupivirus,12.1,polyprotein,1.2669004958677688,535,5,535
34,vHMM_13342,k141_44030,13.406675,168,225,Harkavirus,10.6,polyprotein,1.2647806603773586,331,1,331
35,vHMM_2484,k141_12199,13.3498,213,186,Mamastrovirus,10.6,polyprotein 1ab,1.2594150943396227,351,6,351
36,vHMM_13688,k141_30522,13.9507675,41,2,Teschovirus,11.1,polyprotein,1.2568259009009008,335,4,335
37,vHMM_13456,k141_28681,14.858598,395,353,Megrivirus,11.9,polyprotein,1.248621680672269,404,5,404
38,vHMM_13117,k141_18889,12.827187,360,318,Aalivirus,10.3,polyprotein,1.2453579611650485,462,6,462
39,vHMM_3392,k141_35257,13.435708,91,73,Lagovirus,10.8,capsid,1.244047037037037,493,5,493
40,vHMM_13239,k141_40226,13.731982,339,372,Avihepatovirus,11.1,polyprotein,1.2371154954954955,399,2,399
41,vHMM_13682,k141_39308,13.467737,91,37,Teschovirus,10.9,polyprotein,1.2355722018348623,304,4,304
42,vHMM_13606,k141_16812,13.457627,109,76,Rosavirus,10.9,polyprotein,1.2346446788990826,232,4,232
43,vHMM_13733,k141_29082,10.614739,78,126,Tremovirus,8.6,polyprotein,1.234271976744186,422,3,422
44,vHMM_13682,k141_24047,13.423058,208,154,Teschovirus,10.9,polyprotein,1.2314732110091742,253,6,253
45,vHMM_13241,k141_34634,13.589987,161,107,Avisivirus,11.1,polyprotein,1.2243231531531533,281,5,281
46,vHMM_13633,k141_46897,14.1643,200,137,Salivirus,11.6,polyprotein,1.2210603448275863,308,5,308
47,vHMM_13341,k141_7718,12.806757,242,209,Harkavirus,10.5,polyprotein,1.2196911428571429,794,4,794
48,vHMM_13259,k141_7885,14.612633,509,488,Cardiovirus,12.0,polyprotein,1.2177194166666667,581,5,581
49,vHMM_13448,k141_1376,14.467301,222,252,Megrivirus,11.9,polyprotein,1.2157395798319328,332,3,332
50,vHMM_13728,k141_45797,6.6539226,1893,1875,Tremovirus,5.5,polyprotein,1.209804109090909,2124,6,2124
51,vHMM_13182,k141_36285,14.517645,664,610,Ampivirus,12.0,polyprotein,1.20980375,1123,4,1123
52,vHMM_13429,k141_2184,13.950624,87,33,Livupivirus,11.6,polyprotein,1.20264,405,6,405
53,vHMM_13251,k141_16010,13.56719,320,263,Avisivirus,11.3,polyprotein,1.2006362831858406,326,4,326
54,vHMM_13251,k141_46279,13.55969,135,78,Avisivirus,11.3,polyprotein,1.1999725663716814,360,4,360
55,vHMM_13701,k141_26197,13.7731905,161,137,Torchivirus,11.5,polyprotein,1.1976687391304348,269,4,269
56,vHMM_3383,k141_25057,15.419992,98,68,Caliciviridae,12.9,capsid,1.1953482170542635,308,6,308
57,vHMM_13492,k141_23183,12.885359,305,281,Parechovirus,10.8,polyprotein,1.1930887962962962,314,4,314
58,vHMM_3406,k141_44820,11.919285,295,268,Sapovirus,10.0,capsid,1.1919285,304,4,304
59,vHMM_13492,k141_45997,12.851154,68,44,Parechovirus,10.8,polyprotein,1.1899216666666665,320,6,320
60,vHMM_13682,k141_18195,12.907124,39,78,Teschovirus,10.9,polyprotein,1.1841398165137613,204,2,204
61,vHMM_13330,k141_4806,8.286868,189,240,Harkavirus,7.0,polyprotein,1.1838382857142857,425,2,425
62,vHMM_13577,k141_12022,14.641208,198,228,Potamipivirus,12.4,polyprotein,1.1807425806451612,325,3,325
63,vHMM_13398,k141_24522,14.995187,547,514,Kunsagivirus,12.7,polyprotein,1.1807233858267716,589,6,589
64,vHMM_13210,k141_9843,13.535464,168,129,Aquamavirus,11.5,polyprotein,1.1769968695652173,282,6,282
65,vHMM_3509,k141_46903,13.063932,195,171,Vesivirus,11.1,polyprotein;nonstructural,1.1769308108108107,450,4,450
66,vHMM_13492,k141_21940,12.706524,301,277,Parechovirus,10.8,polyprotein,1.1765299999999999,349,6,349
67,vHMM_13604,k141_16822,11.14083,183,210,Rosavirus,9.5,polyprotein,1.172718947368421,338,3,338
68,vHMM_13429,k141_22468,13.579117,18,72,Livupivirus,11.6,polyprotein,1.1706135344827586,487,3,487
69,vHMM_13239,k141_25165,12.982335,261,294,Avihepatovirus,11.1,polyprotein,1.16957972972973,606,1,606
70,vHMM_3431,k141_24342,12.627561,78,144,Lagovirus,10.8,polyprotein;nonstructural,1.1692186111111111,494,1,494
71,vHMM_13251,k141_26321,13.189573,291,252,Avisivirus,11.3,polyprotein,1.167218849557522,534,5,534
72,vHMM_13682,k141_9983,12.621273,381,435,Teschovirus,10.9,polyprotein,1.1579149541284404,449,3,449
73,vHMM_13511,k141_18203,13.584747,120,84,Pasivirus,11.8,polyprotein,1.1512497457627118,396,5,396
74,vHMM_13343,k141_41621,12.547479,210,231,Harkavirus,10.9,polyprotein,1.1511448623853209,364,2,364
75,vHMM_3511,k141_26994,12.192169,157,109,Vesivirus,10.6,polyprotein;nonstructural,1.1502046226415095,325,6,325
76,vHMM_13633,k141_39616,13.323439,165,228,Salivirus,11.6,polyprotein,1.148572327586207,389,1,389
77,vHMM_3414,k141_4167,12.851512,528,468,Vesivirus,11.2,capsid,1.1474564285714286,900,4,900
78,vHMM_3528,k141_5411,13.875634,69,102,Vesivirus,12.1,polyprotein;nonstructural,1.146746611570248,358,1,358
79,vHMM_3449,k141_22287,11.3424,321,426,Lagovirus,9.9,polyprotein;nonstructural,1.1456969696969697,754,3,754
80,vHMM_13200,k141_33196,14.546689,190,154,Aphthovirus,12.7,polyprotein,1.1454085826771654,208,5,208
81,vHMM_13491,k141_15298,12.482181,257,221,Parechovirus,10.9,polyprotein,1.1451542201834863,461,5,461
82,vHMM_13210,k141_36947,13.169038,147,117,Aquamavirus,11.5,polyprotein,1.1451337391304348,465,6,465
83,vHMM_13540,k141_42917,13.738475,75,108,Poecivirus,12.0,polyprotein,1.1448729166666667,457,2,457
84,vHMM_13682,k141_31770,12.471736,282,336,Teschovirus,10.9,polyprotein,1.1441959633027523,378,3,378
85,vHMM_13333,k141_21281,11.553531,126,81,Harkavirus,10.1,polyprotein,1.1439139603960395,618,5,618
86,vHMM_13294,k141_12076,11.728837,246,228,Erbovirus,10.3,polyprotein,1.1387220388349515,375,4,375
87,vHMM_13242,k141_25329,12.979311,529,490,Avisivirus,11.4,polyprotein,1.1385360526315789,535,5,535
88,vHMM_2458,k141_21556,12.620106,115,85,Avastrovirus,11.1,polyprotein 1ab,1.1369464864864864,625,5,625
89,vHMM_13720,k141_45769,14.861168,293,248,Tottorivirus,13.1,polyprotein,1.1344403053435115,413,6,413
90,vHMM_3392,k141_23694,12.222512,522,504,Lagovirus,10.8,capsid,1.131714074074074,798,5,798
91,vHMM_13365,k141_31469,8.482899,75,96,Hepatovirus,7.5,polyprotein,1.1310532,280,1,280
92,vHMM_13636,k141_16305,13.097832,194,158,Salivirus,11.6,polyprotein,1.129123448275862,515,5,515
93,vHMM_13421,k141_24221,13.180904,272,239,Limnipivirus,11.7,polyprotein,1.1265729914529916,281,5,281
94,vHMM_13515,k141_13267,14.413346,414,444,Passerivirus,12.8,polyprotein,1.1260426562499999,477,2,477
95,vHMM_13410,k141_25408,14.138774,24,87,Limnipivirus,12.6,polyprotein,1.1221249206349206,388,1,388
96,vHMM_13633,k141_535,12.995746,153,108,Salivirus,11.6,polyprotein,1.1203229310344829,390,4,390
97,vHMM_13570,k141_44600,11.535457,157,97,Potamipivirus,10.3,polyprotein,1.119947281553398,655,5,655
98,vHMM_13421,k141_24221,13.075126,116,83,Limnipivirus,11.7,polyprotein,1.1175321367521367,281,5,281
99,vHMM_3399,k141_3750,13.1791115,585,615,Recovirus,11.8,capsid,1.1168738559322033,714,1,714
100,vHMM_13647,k141_21533,11.165577,312,354,Senecavirus,10.0,polyprotein,1.1165577,428,1,428
101,vHMM_3399,k141_24249,13.136628,432,465,Recovirus,11.8,capsid,1.1132735593220338,850,2,850
102,vHMM_13284,k141_29468,11.574634,107,65,Crohivirus,10.4,polyprotein,1.112945576923077,218,4,218
103,vHMM_13284,k141_3996,11.574634,186,144,Crohivirus,10.4,polyprotein,1.112945576923077,219,5,219
104,vHMM_13682,k141_42939,12.123586,150,75,Teschovirus,10.9,polyprotein,1.1122555963302752,315,4,315
105,vHMM_13367,k141_17417,12.567599,18,45,Hepatovirus,11.3,polyprotein,1.1121769026548671,350,2,350
106,vHMM_13210,k141_36619,12.768794,114,153,Aquamavirus,11.5,polyprotein,1.1103299130434783,208,3,208
107,vHMM_13525,k141_30611,13.709438,50,26,Passerivirus,12.4,polyprotein,1.1055998387096775,308,5,308
108,vHMM_13650,k141_36954,12.044332,108,132,Senecavirus,10.9,polyprotein,1.1049845871559634,302,2,302
109,vHMM_13421,k141_5931,12.915922,27,60,Limnipivirus,11.7,polyprotein,1.1039249572649574,319,2,319
110,vHMM_13421,k141_9617,12.89727,304,271,Limnipivirus,11.7,polyprotein,1.1023307692307693,322,4,322
111,vHMM_13251,k141_6698,12.451289,136,79,Avisivirus,11.3,polyprotein,1.1018839823008848,613,5,613
112,vHMM_13484,k141_22183,12.446471,400,364,Parechovirus,11.3,polyprotein,1.1014576106194691,421,6,421
113,vHMM_3526,k141_7070,11.335123,205,175,Vesivirus,10.3,polyprotein;nonstructural,1.1004973786407766,412,6,412
114,vHMM_13596,k141_32974,12.427417,307,268,Rafivirus,11.3,polyprotein,1.0997714159292036,463,4,463
115,vHMM_13200,k141_38829,13.963044,220,184,Aphthovirus,12.7,polyprotein,1.099452283464567,388,4,388
116,vHMM_13274,k141_22336,11.873294,224,194,Crohivirus,10.8,polyprotein,1.0993790740740739,416,6,416
117,vHMM_13261,k141_15209,12.077024,287,260,Cosavirus,11.0,polyprotein,1.0979112727272726,320,4,320
118,vHMM_13409,k141_46869,11.83015,144,183,Limnipivirus,10.8,polyprotein,1.095384259259259,295,3,295
119,vHMM_13294,k141_31982,11.27585,392,374,Erbovirus,10.3,polyprotein,1.0947427184466019,494,5,494
120,vHMM_13492,k141_29433,11.811393,318,294,Parechovirus,10.8,polyprotein,1.0936474999999999,585,4,585
121,vHMM_13305,k141_41128,12.329557,232,211,Erbovirus,11.3,polyprotein,1.091111238938053,313,5,313
122,vHMM_13680,k141_27513,13.632693,309,336,Sicinivirus,12.5,polyprotein,1.0906154399999999,474,2,474
123,vHMM_13174,k141_43119,17.225523,705,624,Ampivirus,15.8,polyprotein,1.0902229746835441,741,5,741
124,vHMM_13436,k141_38942,13.146297,605,548,Livupivirus,12.1,polyprotein,1.086470826446281,866,5,866
125,vHMM_3386,k141_3855,12.3612585,309,345,Caliciviridae,11.4,capsid,1.0843209210526314,369,2,369
126,vHMM_13405,k141_17450,13.331449,108,150,Limnipivirus,12.3,polyprotein,1.0838576422764226,306,2,306
127,vHMM_13638,k141_16952,11.3731985,63,42,Salivirus,10.5,polyprotein,1.083161761904762,381,5,381
128,vHMM_13696,k141_31684,12.535917,231,252,Torchivirus,11.6,polyprotein,1.0806825,381,2,381
129,vHMM_13702,k141_5004,13.285393,667,643,Torchivirus,12.3,polyprotein,1.0801132520325203,778,5,778
130,vHMM_13391,k141_9913,12.597175,167,143,Kunsagivirus,11.7,polyprotein,1.076681623931624,320,5,320
131,vHMM_13216,k141_30325,11.514925,129,159,Aquamavirus,10.7,polyprotein,1.076161214953271,532,3,532
132,vHMM_3406,k141_21491,10.72959,36,63,Sapovirus,10.0,capsid,1.072959,272,3,272
133,vHMM_13623,k141_31408,12.109539,120,87,Sakobuvirus,11.3,polyprotein,1.0716406194690264,303,5,303
134,vHMM_13251,k141_20970,12.088633,112,43,Avisivirus,11.3,polyprotein,1.0697905309734512,451,6,451
135,vHMM_13546,k141_2788,11.765047,21150,21213,Poecivirus,11.0,polyprotein,1.0695497272727272,66927,3,66927
136,vHMM_13447,k141_24638,15.033719,60,102,Livupivirus,14.1,polyprotein,1.0662212056737588,476,2,476
137,vHMM_3517,k141_21016,11.504815,348,399,Vesivirus,10.8,polyprotein;nonstructural,1.0652606481481481,645,1,645
138,vHMM_13305,k141_32734,12.030654,39,75,Erbovirus,11.3,polyprotein,1.0646596460176991,516,3,516
139,vHMM_13110,k141_10387,12.969322,86,56,Aalivirus,12.2,polyprotein,1.0630591803278688,320,4,320
140,vHMM_13218,k141_17615,13.06656,133,88,Aquamavirus,12.3,polyprotein,1.0623219512195121,388,4,388
141,vHMM_13492,k141_31197,11.469337,393,417,Parechovirus,10.8,polyprotein,1.061975648148148,727,3,727
142,vHMM_13596,k141_21110,11.996684,584,536,Rafivirus,11.3,polyprotein,1.0616534513274336,809,4,809
143,vHMM_13343,k141_31408,11.560319,171,198,Harkavirus,10.9,polyprotein,1.060579724770642,303,1,303
144,vHMM_13441,k141_3804,11.128397,396,369,Livupivirus,10.5,polyprotein,1.0598473333333334,405,5,405
145,vHMM_13594,k141_31540,11.844874,237,270,Rafivirus,11.2,polyprotein,1.0575780357142859,317,3,317
146,vHMM_13370,k141_37958,13.317907,145,109,Hunnivirus,12.6,polyprotein,1.056976746031746,796,6,796
147,vHMM_3505,k141_31846,11.731472,84,153,Vesivirus,11.1,polyprotein;nonstructural,1.0568893693693695,336,1,336
148,vHMM_13540,k141_43978,12.655461,288,225,Poecivirus,12.0,polyprotein,1.0546217500000001,372,4,372
149,vHMM_13305,k141_41535,11.907098,9,36,Erbovirus,11.3,polyprotein,1.0537254867256636,313,3,313
150,vHMM_13477,k141_13904,10.708032,108,141,Oscivirus,10.2,polyprotein,1.0498070588235293,308,3,308
151,vHMM_13406,k141_31193,12.25741,425,386,Limnipivirus,11.7,polyprotein,1.0476418803418803,731,5,731
152,vHMM_13261,k141_11421,11.516814,396,423,Cosavirus,11.0,polyprotein,1.046983090909091,1048,2,1048
153,vHMM_13429,k141_22466,12.138717,21,72,Livupivirus,11.6,polyprotein,1.0464411206896551,1074,3,1074
154,vHMM_13701,k141_34090,12.030348,1410,1434,Torchivirus,11.5,polyprotein,1.0461172173913043,1558,1,1558
155,vHMM_13373,k141_26236,13.177831,34,4,Hunnivirus,12.6,polyprotein,1.0458596031746032,283,5,283
156,vHMM_13712,k141_27441,12.223715,131,101,Tottorivirus,11.7,polyprotein,1.044761965811966,332,6,332
157,vHMM_13302,k141_43192,11.700818,150,189,Erbovirus,11.2,polyprotein,1.044715892857143,349,2,349
158,vHMM_13210,k141_36621,12.000911,189,228,Aquamavirus,11.5,polyprotein,1.0435574782608696,282,2,282
159,vHMM_13312,k141_32485,10.5323925,104,83,Gallivirus,10.1,polyprotein,1.0428111386138614,308,6,308
160,vHMM_13176,k141_17373,13.019944,288,330,Ampivirus,12.5,polyprotein,1.04159552,702,3,702
161,vHMM_13156,k141_30626,11.137578,156,198,Ampivirus,10.7,polyprotein,1.040895140186916,428,2,428
162,vHMM_13653,k141_4176,11.550004,195,240,Senecavirus,11.1,polyprotein,1.0405409009009008,360,3,360
163,vHMM_13167,k141_35811,16.52087,299,224,Ampivirus,15.9,polyprotein,1.039048427672956,311,6,311
164,vHMM_13492,k141_40536,11.219919,416,392,Parechovirus,10.8,polyprotein,1.0388813888888888,848,6,848
165,vHMM_3454,k141_41028,11.829298,324,348,Norovirus,11.4,polyprotein;nonstructural,1.0376577192982455,352,3,352
166,vHMM_13579,k141_19371,14.400102,146,95,Rafivirus,13.9,polyprotein,1.0359785611510792,362,4,362
167,vHMM_13326,k141_7411,11.5950165,375,408,Gallivirus,11.2,polyprotein,1.035269330357143,617,3,617
168,vHMM_13454,k141_31328,13.250562,162,192,Megrivirus,12.8,polyprotein,1.03520015625,318,2,318
169,vHMM_13294,k141_8060,10.646285,324,345,Erbovirus,10.3,polyprotein,1.0336199029126214,360,2,360
170,vHMM_13650,k141_1357,11.261596,435,411,Senecavirus,10.9,polyprotein,1.0331739449541284,456,5,456
171,vHMM_3398,k141_29182,14.251935,156,189,Recovirus,13.8,capsid,1.0327489130434782,377,1,377
172,vHMM_13402,k141_9126,11.456148,171,195,Kunsagivirus,11.1,polyprotein,1.0320854054054056,424,3,424
173,vHMM_13484,k141_17815,11.65201,153,183,Parechovirus,11.3,polyprotein,1.0311513274336284,402,1,402
174,vHMM_13498,k141_1007,15.5693445,304,247,Pasivirus,15.1,polyprotein,1.031082417218543,433,4,433
175,vHMM_13650,k141_3178,11.236774,283,259,Senecavirus,10.9,polyprotein,1.0308966972477065,547,5,547
176,vHMM_13437,k141_13446,11.818938,189,141,Livupivirus,11.5,polyprotein,1.0277337391304346,324,6,324
177,vHMM_13396,k141_16674,13.442446,3,42,Kunsagivirus,13.1,polyprotein,1.0261409160305344,391,3,391
178,vHMM_13373,k141_31432,12.928885,108,138,Hunnivirus,12.6,polyprotein,1.026101984126984,331,1,331
179,vHMM_13343,k141_6131,11.179435,327,375,Harkavirus,10.9,polyprotein,1.02563623853211,430,2,430
180,vHMM_13200,k141_11689,13.021996,321,357,Aphthovirus,12.7,polyprotein,1.0253540157480314,443,1,443
181,vHMM_13200,k141_38058,13.021996,293,257,Aphthovirus,12.7,polyprotein,1.0253540157480314,443,6,443
182,vHMM_3500,k141_45606,13.014915,114,84,Vesivirus,12.7,polyprotein;nonstructural,1.0247964566929135,372,6,372
183,vHMM_3412,k141_19388,11.031377,18,66,Vesivirus,10.8,capsid,1.0214237962962962,306,1,306
184,vHMM_13565,k141_23599,13.582334,303,183,Potamipivirus,13.3,polyprotein,1.0212281203007518,741,4,741
185,vHMM_3492,k141_1264,11.628702,660,717,Sapovirus,11.4,polyprotein;nonstructural,1.0200615789473684,1011,3,1011
186,vHMM_13280,k141_45527,11.611065,201,228,Crohivirus,11.4,polyprotein,1.0185144736842104,760,1,760
187,vHMM_13650,k141_45068,11.08791,402,426,Senecavirus,10.9,polyprotein,1.0172394495412844,597,2,597
188,vHMM_13373,k141_17931,12.793032,129,159,Hunnivirus,12.6,polyprotein,1.01532,354,1,354
189,vHMM_13302,k141_24319,11.368184,256,232,Erbovirus,11.2,polyprotein,1.0150164285714285,427,5,427
190,vHMM_13295,k141_45664,13.593718,75,135,Erbovirus,13.4,polyprotein,1.0144565671641792,450,3,450
191,vHMM_13305,k141_3712,11.412945,24,66,Erbovirus,11.3,polyprotein,1.0099951327433627,438,3,438
192,vHMM_3492,k141_23980,11.5095415,69,138,Sapovirus,11.4,polyprotein;nonstructural,1.0096089035087719,3705,1,3705
193,vHMM_3386,k141_22989,11.508992,282,240,Caliciviridae,11.4,capsid,1.009560701754386,318,6,318
194,vHMM_13489,k141_33704,12.110049,302,251,Parechovirus,12.0,polyprotein,1.00917075,2468,6,2468
195,vHMM_13653,k141_12539,11.200597,159,132,Senecavirus,11.1,polyprotein,1.0090627927927929,483,4,483
196,vHMM_13251,k141_44251,11.399648,93,159,Avisivirus,11.3,polyprotein,1.008818407079646,1383,1,1383
197,vHMM_13688,k141_33618,11.186819,4926,4947,Teschovirus,11.1,polyprotein,1.0078215315315315,5034,3,5034
198,vHMM_2429,k141_42164,10.863572,195,231,Astroviridae,10.8,polyprotein 1ab,1.0058862962962962,677,3,677
199,vHMM_2448,k141_801,11.867774,171,216,Avastrovirus,11.8,polyprotein 1ab,1.0057435593220339,504,1,504
200,vHMM_2429,k141_35977,10.853239,251,221,Astroviridae,10.8,polyprotein 1ab,1.004929537037037,446,5,446
201,vHMM_13473,k141_36646,10.751836,78,42,Oscivirus,10.7,polyprotein,1.0048444859813086,384,6,384
202,vHMM_13511,k141_25488,11.854637,183,153,Pasivirus,11.8,polyprotein,1.004630254237288,402,6,402
203,vHMM_2427,k141_3695,12.854591,125,29,Astroviridae,12.8,polyprotein 1ab,1.004264921875,530,4,530
204,vHMM_13596,k141_27637,11.347174,108,195,Rafivirus,11.3,polyprotein,1.0041746902654867,335,3,335
205,vHMM_2418,k141_32037,11.136708,1497,1581,Astroviridae,11.1,capsid;VP90,1.003307027027027,2129,1,2129
206,vHMM_13699,k141_2494,12.641399,366,423,Torchivirus,12.6,polyprotein,1.003285634920635,525,1,525
207,vHMM_13661,k141_30273,11.135717,288,372,Sicinivirus,11.1,polyprotein,1.0032177477477477,629,2,629
208,vHMM_13456,k141_32181,11.937465,558,591,Megrivirus,11.9,polyprotein,1.003148319327731,669,3,669
209,vHMM_13258,k141_4960,11.4289465,198,264,Cardiovirus,11.4,polyprotein,1.0025391666666668,416,1,416
210,vHMM_2429,k141_33047,10.821795,81,144,Astroviridae,10.8,polyprotein 1ab,1.0020180555555556,427,2,427
211,vHMM_3406,k141_43181,10.016791,228,255,Sapovirus,10.0,capsid,1.0016791,460,1,460
212,vHMM_13666,k141_8868,12.568482,261,228,Sicinivirus,12.6,polyprotein,0.9974985714285715,351,4,351
213,vHMM_3385,k141_6758,11.961348,27,90,Caliciviridae,12.0,capsid,0.996779,540,1,540
214,vHMM_13544,k141_1234,12.949819,9,33,Poecivirus,13.0,polyprotein,0.996139923076923,329,1,329
215,vHMM_13623,k141_23544,11.249806,284,260,Sakobuvirus,11.3,polyprotein,0.995558053097345,308,4,308
216,vHMM_13454,k141_16305,12.741212,191,164,Megrivirus,12.8,polyprotein,0.9954071875,515,5,515
217,vHMM_13421,k141_6650,11.64588,69,42,Limnipivirus,11.7,polyprotein,0.995374358974359,303,4,303
218,vHMM_13577,k141_10742,12.340181,342,363,Potamipivirus,12.4,polyprotein,0.9951758870967741,605,3,605
219,vHMM_13317,k141_17089,11.341829,270,294,Gallivirus,11.4,polyprotein,0.9948972807017544,399,3,399
220,vHMM_13402,k141_9130,11.040159,285,309,Kunsagivirus,11.1,polyprotein,0.9946089189189189,538,3,538
221,vHMM_2418,k141_8540,11.037888,240,183,Astroviridae,11.1,capsid;VP90,0.9944043243243245,303,6,303
222,vHMM_13210,k141_13964,11.432904,231,270,Aquamavirus,11.5,polyprotein,0.9941655652173914,357,1,357
223,vHMM_13577,k141_19747,12.323697,45,66,Potamipivirus,12.4,polyprotein,0.9938465322580644,612,3,612
224,vHMM_13577,k141_16245,12.307383,308,287,Potamipivirus,12.4,polyprotein,0.9925308870967742,617,5,617
225,vHMM_13622,k141_39803,12.3022585,235,205,Sakobuvirus,12.4,polyprotein,0.9921176209677419,406,4,406
226,vHMM_13318,k141_46094,11.905072,261,300,Gallivirus,12.0,polyprotein,0.9920893333333334,314,3,314
227,vHMM_13685,k141_26236,11.006801,31,4,Teschovirus,11.1,polyprotein,0.9916036936936937,283,5,283
228,vHMM_3386,k141_7142,11.301253,1197,1158,Caliciviridae,11.4,capsid,0.9913379824561404,1206,5,1206
229,vHMM_13672,k141_15098,11.983291,569,536,Sicinivirus,12.1,polyprotein,0.9903546280991735,620,4,620
230,vHMM_13261,k141_8374,10.892184,364,343,Cosavirus,11.0,polyprotein,0.9901985454545454,490,6,490
231,vHMM_13685,k141_32399,10.98403,177,201,Teschovirus,11.1,polyprotein,0.9895522522522523,481,1,481
232,vHMM_13650,k141_45068,10.782438,138,162,Senecavirus,10.9,polyprotein,0.9892144954128441,597,2,597
233,vHMM_13370,k141_24063,12.4503975,267,306,Hunnivirus,12.6,polyprotein,0.9881267857142857,916,1,916
234,vHMM_13499,k141_39201,12.744853,317,284,Pasivirus,12.9,polyprotein,0.9879731007751938,377,5,377
235,vHMM_3528,k141_8695,11.9432335,49,10,Vesivirus,12.1,polyprotein;nonstructural,0.987044090909091,466,5,466
236,vHMM_13401,k141_20071,12.017252,291,222,Kunsagivirus,12.2,polyprotein,0.9850206557377049,309,4,309
237,vHMM_13536,k141_17491,14.182279,135,177,Poecivirus,14.4,polyprotein,0.984880486111111,370,3,370
238,vHMM_3438,k141_4374,14.376708,122,32,Lagovirus,14.6,polyprotein;nonstructural,0.9847060273972603,512,6,512
239,vHMM_13409,k141_6086,10.623897,243,264,Limnipivirus,10.8,polyprotein,0.9836941666666665,772,3,772
