,Query,Name,Score,From,To,Taxon,Threshold,Positive terms,Score_ratio,Lengh,Frame,Length_contig
22,vHMM_2481,k141_4151,34.40025,783,840,Mamastrovirus,9.8,polyprotein 1ab,3.5102295918367346,3654,1,3654
23,vHMM_2470,k141_4151,46.626015,1089,1251,Mamastrovirus,13.4,polyprotein 1ab,3.4795533582089555,3654,1,3654
24,vHMM_13683,k141_4086,50.52644,192,339,Teschovirus,14.7,polyprotein,3.4371727891156465,642,2,642
25,vHMM_13101,k141_1424,41.575863,7875,8046,Picornaviridae,12.6,polyprotein,3.299671666666667,12348,2,12348
26,vHMM_13101,k141_461,40.79494,142,4,Picornaviridae,12.6,polyprotein,3.2376936507936507,442,6,442
27,vHMM_2433,k141_475,56.1018,630,546,Astroviridae,17.8,polyprotein 1ab,3.1517865168539325,933,4,933
28,vHMM_13732,k141_4089,36.852043,285,372,Tremovirus,12.1,polyprotein,3.0456233884297523,534,3,534
29,vHMM_2422,k141_4151,35.38589,783,840,Astroviridae,11.7,polyprotein 1ab,3.024435042735043,3654,1,3654
30,vHMM_2421,k141_4151,37.187943,1818,1914,Astroviridae,12.7,capsid;VP90,2.9281844881889763,3654,3,3654
31,vHMM_13634,k141_4533,31.198652,4266,4098,Salivirus,10.7,polyprotein,2.9157618691588785,4578,5,4578
32,vHMM_13729,k141_4086,35.15653,195,306,Tremovirus,12.5,polyprotein,2.8125223999999998,642,2,642
33,vHMM_13330,k141_5798,19.589323,316,268,Harkavirus,7.0,polyprotein,2.7984747142857143,445,6,445
34,vHMM_13703,k141_1398,26.528967,133,22,Torchivirus,9.6,polyprotein,2.7634340625000005,958,5,958
35,vHMM_2420,k141_4151,32.823406,2286,2343,Astroviridae,11.9,capsid;VP90,2.7582694117647057,3654,3,3654
36,vHMM_13477,k141_4086,27.62629,177,258,Oscivirus,10.2,polyprotein,2.708459803921569,642,2,642
37,vHMM_13634,k141_3411,28.934092,2483,2315,Salivirus,10.7,polyprotein,2.7041207476635516,3059,5,3059
38,vHMM_13703,k141_4313,25.84027,132,243,Torchivirus,9.6,polyprotein,2.691694791666667,363,1,363
39,vHMM_2467,k141_4151,28.827572,993,1077,Mamastrovirus,10.9,polyprotein 1ab,2.644731376146789,3654,1,3654
40,vHMM_13101,k141_1883,32.794804,269,101,Picornaviridae,12.6,polyprotein,2.602762222222222,551,5,551
41,vHMM_2435,k141_970,45.356354,410,287,Astroviridae,17.5,polyprotein 1ab,2.591791657142857,1640,5,1640
42,vHMM_13721,k141_4086,37.545624,180,336,Tottorivirus,14.5,polyprotein,2.5893533793103445,642,2,642
43,vHMM_13422,k141_4086,31.922132,162,333,Limnipivirus,12.4,polyprotein,2.574365483870968,642,2,642
44,vHMM_2477,k141_970,50.273758,134,11,Mamastrovirus,19.9,polyprotein 1ab,2.5263194974874374,1640,5,1640
45,vHMM_13179,k141_3411,38.35201,2483,2315,Ampivirus,15.2,polyprotein,2.523158552631579,3059,5,3059
46,vHMM_13101,k141_1281,31.488552,3,159,Picornaviridae,12.6,polyprotein,2.4990914285714285,1524,3,1524
47,vHMM_13350,k141_4086,28.645216,129,261,Harkavirus,11.6,polyprotein,2.469415172413793,642,2,642
48,vHMM_13179,k141_4086,37.16803,162,333,Ampivirus,15.2,polyprotein,2.4452651315789478,642,2,642
49,vHMM_13492,k141_5535,26.29173,363,324,Parechovirus,10.8,polyprotein,2.4344194444444445,366,6,366
50,vHMM_13732,k141_4707,28.944532,471,570,Tremovirus,12.1,polyprotein,2.392110082644628,628,3,628
51,vHMM_13703,k141_5798,22.259678,343,238,Torchivirus,9.6,polyprotein,2.3187164583333337,445,6,445
52,vHMM_13330,k141_1133,16.071608,405,468,Harkavirus,7.0,polyprotein,2.295944,493,2,493
53,vHMM_13422,k141_4533,28.290567,4266,4092,Limnipivirus,12.4,polyprotein,2.281497338709677,4578,5,4578
54,vHMM_13179,k141_4533,33.59138,4263,4098,Ampivirus,15.2,polyprotein,2.209959210526316,4578,5,4578
55,vHMM_13225,k141_2711,26.95492,30,66,Avihepatovirus,12.2,polyprotein,2.2094196721311476,475,1,475
56,vHMM_13732,k141_742,26.695787,234,312,Tremovirus,12.1,polyprotein,2.2062633884297522,743,1,743
57,vHMM_13591,k141_4086,32.823486,162,267,Rafivirus,14.9,polyprotein,2.202918523489933,642,2,642
58,vHMM_13274,k141_2711,23.685877,33,87,Crohivirus,10.8,polyprotein,2.1931367592592594,475,1,475
59,vHMM_13743,k141_5798,27.24793,325,262,Tremovirus,12.5,polyprotein,2.1798344,445,6,445
60,vHMM_13499,k141_4089,28.068075,276,372,Pasivirus,12.9,polyprotein,2.1758197674418605,534,3,534
61,vHMM_13703,k141_1133,20.69443,381,459,Torchivirus,9.6,polyprotein,2.155669791666667,493,2,493
62,vHMM_13240,k141_3411,27.339579,2471,2303,Avisivirus,13.0,polyprotein,2.1030445384615386,3059,5,3059
63,vHMM_13634,k141_1424,22.203777,7875,8043,Salivirus,10.7,polyprotein,2.0751193457943926,12348,2,12348
64,vHMM_13683,k141_1281,29.635246,15,162,Teschovirus,14.7,polyprotein,2.016003129251701,1524,3,1524
65,vHMM_2449,k141_4151,17.277996,537,600,Avastrovirus,8.6,polyprotein 1ab,2.0090693023255817,3654,1,3654
66,vHMM_13422,k141_3411,24.834602,2483,2315,Limnipivirus,12.4,polyprotein,2.002790483870968,3059,5,3059
67,vHMM_13103,k141_2711,24.575356,30,75,Picornaviridae,12.3,polyprotein,1.9979964227642275,475,1,475
68,vHMM_13499,k141_742,25.565361,228,327,Pasivirus,12.9,polyprotein,1.981810930232558,743,1,743
69,vHMM_13553,k141_5535,17.236897,363,315,Potamipivirus,8.8,polyprotein,1.9587382954545451,366,6,366
70,vHMM_13183,k141_742,22.43039,237,327,Ampivirus,11.5,polyprotein,1.9504686956521737,743,1,743
71,vHMM_13439,k141_4086,19.766161,207,336,Livupivirus,10.2,polyprotein,1.9378589215686277,642,2,642
72,vHMM_13422,k141_1424,24.019493,7878,8046,Limnipivirus,12.4,polyprotein,1.9370558870967742,12348,2,12348
73,vHMM_13102,k141_5798,22.066189,343,277,Picornaviridae,11.4,polyprotein,1.9356306140350878,445,6,445
74,vHMM_13239,k141_2022,21.291817,114,144,Avihepatovirus,11.1,polyprotein,1.918181711711712,389,2,389
75,vHMM_13564,k141_3411,26.205652,2483,2306,Potamipivirus,13.7,polyprotein,1.9128213138686132,3059,5,3059
76,vHMM_13600,k141_3034,16.399637,237,186,Rosavirus,8.6,polyprotein,1.9069345348837208,381,6,381
77,vHMM_3457,k141_4086,12.757802,159,240,Norovirus,6.7,polyprotein;nonstructural,1.9041495522388059,642,2,642
78,vHMM_13626,k141_4086,22.173058,165,279,Sakobuvirus,11.7,polyprotein,1.8951331623931627,642,2,642
79,vHMM_2415,k141_4151,28.353912,1716,1782,Astroviridae,15.4,capsid;VP90,1.8411631168831168,3654,3,3654
80,vHMM_13499,k141_4707,23.727222,480,570,Pasivirus,12.9,polyprotein,1.839319534883721,628,3,628
81,vHMM_13732,k141_5766,22.118153,3648,3747,Tremovirus,12.1,polyprotein,1.8279465289256198,5329,3,5329
82,vHMM_13342,k141_1752,19.223766,346,283,Harkavirus,10.6,polyprotein,1.8135628301886795,352,5,352
83,vHMM_13516,k141_4086,23.805405,171,267,Passerivirus,13.2,polyprotein,1.8034397727272728,642,2,642
84,vHMM_13312,k141_4567,18.212744,180,216,Gallivirus,10.1,polyprotein,1.80324198019802,320,2,320
85,vHMM_13564,k141_1281,24.441996,3,159,Potamipivirus,13.7,polyprotein,1.7840872992700731,1524,3,1524
86,vHMM_13497,k141_2711,17.867147,30,78,Pasivirus,10.1,polyprotein,1.7690244554455445,475,1,475
87,vHMM_13327,k141_28,12.30709,442,415,Harkavirus,7.1,polyprotein,1.733392957746479,766,5,766
88,vHMM_13657,k141_742,25.615492,219,312,Sicinivirus,14.9,polyprotein,1.7191605369127516,743,1,743
89,vHMM_13240,k141_4533,22.341751,4254,4086,Avisivirus,13.0,polyprotein,1.7185962307692306,4578,5,4578
90,vHMM_13703,k141_2048,16.277647,570,642,Torchivirus,9.6,polyprotein,1.6955882291666668,991,2,991
91,vHMM_13253,k141_5535,19.982489,363,315,Avisivirus,11.8,polyprotein,1.6934312711864408,366,6,366
92,vHMM_2436,k141_970,50.079872,134,11,Astroviridae,29.6,polyprotein 1ab,1.6918875675675675,1640,5,1640
93,vHMM_13103,k141_1755,20.758978,4626,4584,Picornaviridae,12.3,polyprotein,1.687721788617886,7209,4,7209
94,vHMM_13631,k141_6056,8.839645,165,186,Sakobuvirus,5.3,polyprotein,1.6678575471698116,304,3,304
95,vHMM_13491,k141_5182,18.043919,162,210,Parechovirus,10.9,polyprotein,1.6554054128440365,545,1,545
96,vHMM_2472,k141_475,30.683758,840,774,Mamastrovirus,18.6,polyprotein 1ab,1.6496644086021504,933,4,933
97,vHMM_3449,k141_4533,16.283789,690,621,Lagovirus,9.9,polyprotein;nonstructural,1.6448271717171716,4578,5,4578
98,vHMM_13564,k141_461,22.45622,139,4,Potamipivirus,13.7,polyprotein,1.6391401459854014,442,6,442
99,vHMM_3486,k141_2022,19.282879,66,153,Sapovirus,11.8,polyprotein;nonstructural,1.6341422881355931,389,2,389
100,vHMM_13683,k141_4533,23.836653,4182,4086,Teschovirus,14.7,polyprotein,1.6215410204081633,4578,5,4578
101,vHMM_13574,k141_534,20.557262,802,748,Potamipivirus,12.7,polyprotein,1.6186820472440946,1030,4,1030
102,vHMM_2423,k141_4151,18.343573,1203,1248,Astroviridae,11.4,polyprotein 1ab,1.609085350877193,3654,1,3654
103,vHMM_2430,k141_2022,19.08433,69,159,Astroviridae,11.9,polyprotein 1ab,1.6037252100840336,389,2,389
104,vHMM_2485,k141_4151,27.896772,525,600,Mamastrovirus,17.4,polyprotein 1ab,1.6032627586206898,3654,1,3654
105,vHMM_13721,k141_3411,23.233656,2465,2309,Tottorivirus,14.5,polyprotein,1.6023211034482758,3059,5,3059
106,vHMM_13342,k141_5766,16.820007,2763,2832,Harkavirus,10.6,polyprotein,1.5867931132075472,5329,3,5329
107,vHMM_13102,k141_1133,18.067787,384,444,Picornaviridae,11.4,polyprotein,1.5848935964912279,493,2,493
108,vHMM_2483,k141_4151,18.34198,426,483,Mamastrovirus,11.6,polyprotein 1ab,1.5812051724137932,3654,1,3654
109,vHMM_13269,k141_4086,20.505905,225,297,Cosavirus,13.0,polyprotein,1.5773773076923077,642,2,642
110,vHMM_13183,k141_4089,18.112347,267,372,Ampivirus,11.5,polyprotein,1.5749866956521739,534,3,534
111,vHMM_13179,k141_461,23.912762,136,4,Ampivirus,15.2,polyprotein,1.5732080263157895,442,6,442
112,vHMM_13698,k141_2616,19.18583,57,147,Torchivirus,12.2,polyprotein,1.5726090163934427,622,1,622
113,vHMM_13604,k141_5279,14.800551,104,62,Rosavirus,9.5,polyprotein,1.5579527368421053,518,4,518
114,vHMM_13401,k141_1281,18.918697,12,162,Kunsagivirus,12.2,polyprotein,1.5507128688524592,1524,3,1524
115,vHMM_13374,k141_4785,15.329721,606,627,Hunnivirus,9.9,polyprotein,1.5484566666666666,656,3,656
116,vHMM_13179,k141_1281,23.193419,12,150,Ampivirus,15.2,polyprotein,1.5258828289473685,1524,3,1524
117,vHMM_13499,k141_2616,19.498806,60,153,Pasivirus,12.9,polyprotein,1.5115353488372092,622,1,622
118,vHMM_2435,k141_4294,26.365637,249,309,Astroviridae,17.5,polyprotein 1ab,1.5066078285714286,315,3,315
119,vHMM_13322,k141_1133,21.323854,390,453,Gallivirus,14.2,polyprotein,1.5016798591549296,493,2,493
120,vHMM_13251,k141_742,16.928492,240,333,Avisivirus,11.3,polyprotein,1.4980966371681415,743,1,743
121,vHMM_13422,k141_461,18.494478,139,4,Limnipivirus,12.4,polyprotein,1.4914901612903226,442,6,442
122,vHMM_3486,k141_1424,17.581339,11472,11562,Sapovirus,11.8,polyprotein;nonstructural,1.4899439830508474,12348,2,12348
123,vHMM_3421,k141_4533,22.139948,723,618,Caliciviridae,14.9,polyprotein;nonstructural,1.4859025503355705,4578,5,4578
124,vHMM_13564,k141_4533,20.33109,4266,4089,Potamipivirus,13.7,polyprotein,1.4840211678832118,4578,5,4578
125,vHMM_13223,k141_3805,14.966921,66,105,Avihepatovirus,10.1,polyprotein,1.4818733663366337,498,2,498
126,vHMM_13641,k141_4313,19.7706,132,204,Salivirus,13.5,polyprotein,1.464488888888889,363,1,363
127,vHMM_13612,k141_4089,22.98212,273,375,Rosavirus,15.7,polyprotein,1.4638292993630573,534,3,534
128,vHMM_13401,k141_3411,17.856787,2465,2303,Kunsagivirus,12.2,polyprotein,1.4636710655737706,3059,5,3059
129,vHMM_13104,k141_4086,44.661644,15,87,Picornaviridae,30.6,polyprotein,1.4595308496732027,642,2,642
130,vHMM_13703,k141_5766,13.997162,1059,1134,Torchivirus,9.6,polyprotein,1.4580377083333333,5329,2,5329
131,vHMM_13621,k141_4089,21.07124,264,372,Sakobuvirus,14.5,polyprotein,1.4531889655172414,534,3,534
132,vHMM_13441,k141_1048,15.225729,108,63,Livupivirus,10.5,polyprotein,1.4500694285714286,435,4,435
133,vHMM_13560,k141_878,13.420773,222,195,Potamipivirus,9.3,polyprotein,1.4430938709677419,315,4,315
134,vHMM_13499,k141_5766,18.562506,3657,3747,Pasivirus,12.9,polyprotein,1.438953953488372,5329,3,5329
135,vHMM_3416,k141_1484,16.523998,165,303,Caliciviridae,11.5,polyprotein;nonstructural,1.4368693913043478,378,3,378
136,vHMM_13621,k141_4707,20.820755,465,570,Sakobuvirus,14.5,polyprotein,1.4359141379310343,628,3,628
137,vHMM_13683,k141_1424,21.063866,7965,8055,Teschovirus,14.7,polyprotein,1.4329160544217687,12348,2,12348
138,vHMM_2475,k141_970,22.258158,383,287,Mamastrovirus,15.6,polyprotein 1ab,1.426805,1640,5,1640
139,vHMM_3449,k141_1731,13.933534,753,825,Lagovirus,9.9,polyprotein;nonstructural,1.4074276767676768,1333,2,1333
140,vHMM_13621,k141_742,20.376036,219,327,Sakobuvirus,14.5,polyprotein,1.4052438620689656,743,1,743
141,vHMM_13405,k141_534,17.271105,823,739,Limnipivirus,12.3,polyprotein,1.4041548780487803,1030,4,1030
142,vHMM_13701,k141_81,16.066586,45,18,Torchivirus,11.5,polyprotein,1.3970944347826089,732,6,732
143,vHMM_13252,k141_1755,15.214166,4620,4587,Avisivirus,10.9,polyprotein,1.3957950458715596,7209,4,7209
144,vHMM_3511,k141_5798,14.748223,172,70,Vesivirus,10.6,polyprotein;nonstructural,1.3913417924528302,445,6,445
145,vHMM_13102,k141_4313,15.793532,132,192,Picornaviridae,11.4,polyprotein,1.385397543859649,363,1,363
146,vHMM_13661,k141_1439,15.337493,323,188,Sicinivirus,11.1,polyprotein,1.3817561261261262,359,5,359
147,vHMM_2439,k141_4151,17.100212,141,192,Avastrovirus,12.5,polyprotein 1ab,1.3680169599999998,3654,1,3654
148,vHMM_13564,k141_1424,18.693666,7878,8046,Potamipivirus,13.7,polyprotein,1.3645011678832117,12348,2,12348
149,vHMM_13251,k141_4707,15.377172,480,576,Avisivirus,11.3,polyprotein,1.360811681415929,628,3,628
150,vHMM_13325,k141_4086,17.34565,171,231,Gallivirus,12.8,polyprotein,1.3551289062499998,642,2,642
151,vHMM_13707,k141_1398,11.990008,931,889,Torchivirus,8.9,polyprotein,1.3471919101123595,958,5,958
152,vHMM_13162,k141_1752,15.5392685,346,283,Ampivirus,11.6,polyprotein,1.3395921120689656,352,5,352
153,vHMM_13288,k141_5535,21.146505,363,318,Crohivirus,15.8,polyprotein,1.3383863924050634,366,6,366
154,vHMM_13683,k141_3411,19.634945,2396,2303,Teschovirus,14.7,polyprotein,1.335710544217687,3059,5,3059
155,vHMM_13399,k141_4707,16.790184,471,564,Kunsagivirus,12.6,polyprotein,1.3325542857142858,628,3,628
156,vHMM_13179,k141_1424,20.241776,7881,8043,Ampivirus,15.2,polyprotein,1.3316957894736843,12348,2,12348
157,vHMM_3416,k141_3337,15.280631,156,291,Caliciviridae,11.5,polyprotein;nonstructural,1.3287505217391304,472,1,472
158,vHMM_13641,k141_1133,17.85294,384,444,Salivirus,13.5,polyprotein,1.32244,493,2,493
159,vHMM_13356,k141_5798,19.379156,322,256,Hepatovirus,14.7,polyprotein,1.3183099319727891,445,6,445
160,vHMM_13196,k141_638,13.820383,3672,3720,Aphthovirus,10.5,polyprotein,1.3162269523809524,3754,3,3754
161,vHMM_13220,k141_5798,17.846066,325,268,Aquamavirus,13.6,polyprotein,1.3122107352941177,445,6,445
162,vHMM_13263,k141_1752,14.294846,346,307,Cosavirus,11.0,polyprotein,1.2995314545454546,352,5,352
163,vHMM_13596,k141_3722,14.60835,594,678,Rafivirus,11.3,polyprotein,1.2927743362831858,1497,1,1497
164,vHMM_2430,k141_5823,15.3126335,153,276,Astroviridae,11.9,polyprotein 1ab,1.2867759243697479,345,3,345
165,vHMM_13665,k141_2614,17.368515,246,351,Sicinivirus,13.5,polyprotein,1.2865566666666666,487,2,487
166,vHMM_13101,k141_3923,16.196947,290,119,Picornaviridae,12.6,polyprotein,1.2854719841269844,758,4,758
167,vHMM_13633,k141_785,14.878422,212,173,Salivirus,11.6,polyprotein,1.2826225862068967,335,5,335
168,vHMM_13101,k141_5048,16.158222,561,390,Picornaviridae,12.6,polyprotein,1.2823985714285713,771,5,771
169,vHMM_2453,k141_1286,17.9095,903,960,Avastrovirus,14.0,polyprotein 1ab,1.27925,1237,2,1237
170,vHMM_3421,k141_1424,19.057697,11472,11559,Caliciviridae,14.9,polyprotein;nonstructural,1.279040067114094,12348,2,12348
171,vHMM_13641,k141_1398,17.16434,133,79,Salivirus,13.5,polyprotein,1.2714325925925924,958,5,958
172,vHMM_3385,k141_2616,15.147353,57,153,Caliciviridae,12.0,capsid,1.2622794166666667,622,1,622
173,vHMM_13126,k141_4086,22.888031,18,102,Aalivirus,18.2,polyprotein,1.257584120879121,642,2,642
174,vHMM_13621,k141_5766,18.20422,3642,3747,Sakobuvirus,14.5,polyprotein,1.255463448275862,5329,3,5329
175,vHMM_13399,k141_4363,15.64352,129,165,Kunsagivirus,12.6,polyprotein,1.2415492063492064,458,2,458
176,vHMM_3441,k141_4994,7.4235735,78,111,Lagovirus,6.0,polyprotein;nonstructural,1.23726225,410,2,410
177,vHMM_3449,k141_5917,12.244678,1104,1041,Lagovirus,9.9,polyprotein;nonstructural,1.2368361616161616,2049,6,2049
178,vHMM_13535,k141_4707,13.192857,492,573,Poecivirus,10.7,polyprotein,1.2329772897196263,628,3,628
179,vHMM_2435,k141_1679,21.40533,579,651,Astroviridae,17.5,polyprotein 1ab,1.2231617142857143,2764,3,2764
180,vHMM_3416,k141_3756,14.066282,282,138,Caliciviridae,11.5,polyprotein;nonstructural,1.223154956521739,366,5,366
181,vHMM_13707,k141_1581,10.883598,393,357,Torchivirus,8.9,polyprotein,1.2228761797752807,408,4,408
182,vHMM_13102,k141_1398,13.886393,133,73,Picornaviridae,11.4,polyprotein,1.218104649122807,958,5,958
183,vHMM_13610,k141_4100,14.826487,267,306,Rosavirus,12.2,polyprotein,1.2152858196721312,327,2,327
184,vHMM_13240,k141_1281,15.764961,15,162,Avisivirus,13.0,polyprotein,1.2126893076923078,1524,3,1524
185,vHMM_13653,k141_4707,13.458724,471,522,Senecavirus,11.1,polyprotein,1.2124976576576576,628,3,628
186,vHMM_13535,k141_5952,12.967421,303,360,Poecivirus,10.7,polyprotein,1.2119085046728972,367,1,367
187,vHMM_13721,k141_3923,17.56119,290,119,Tottorivirus,14.5,polyprotein,1.211116551724138,758,4,758
188,vHMM_13721,k141_5048,17.523191,561,390,Tottorivirus,14.5,polyprotein,1.2084959310344827,771,5,771
189,vHMM_13281,k141_4086,13.734158,12,54,Crohivirus,11.4,polyprotein,1.204750701754386,642,2,642
190,vHMM_3396,k141_2581,13.590955,87,114,Norovirus,11.3,capsid,1.2027393805309734,202,1,202
191,vHMM_3511,k141_2048,12.738837,738,843,Vesivirus,10.6,polyprotein;nonstructural,1.201777075471698,991,2,991
192,vHMM_13556,k141_2711,12.901543,30,66,Potamipivirus,10.8,polyprotein,1.1945873148148147,475,1,475
193,vHMM_13612,k141_4707,18.74665,474,573,Rosavirus,15.7,polyprotein,1.1940541401273885,628,3,628
194,vHMM_13204,k141_3824,12.887258,150,186,Aphthovirus,10.8,polyprotein,1.1932646296296294,381,2,381
195,vHMM_13399,k141_742,15.01326,237,327,Kunsagivirus,12.6,polyprotein,1.1915285714285715,743,1,743
196,vHMM_2479,k141_4151,16.468872,144,198,Mamastrovirus,13.9,polyprotein 1ab,1.1848109352517986,3654,1,3654
197,vHMM_3400,k141_4637,13.043687,858,825,Recovirus,11.1,capsid,1.175106936936937,963,6,963
198,vHMM_13634,k141_461,12.571797,139,4,Salivirus,10.7,polyprotein,1.1749342990654206,442,6,442
199,vHMM_3443,k141_89,14.314839,690,771,Lagovirus,12.2,polyprotein;nonstructural,1.1733474590163935,1494,1,1494
200,vHMM_13636,k141_1938,13.532979,159,201,Salivirus,11.6,polyprotein,1.1666361206896552,491,1,491
201,vHMM_3506,k141_2022,15.781659,81,150,Vesivirus,13.6,polyprotein;nonstructural,1.1604161029411764,389,2,389
202,vHMM_3421,k141_2022,17.187817,63,144,Caliciviridae,14.9,polyprotein;nonstructural,1.153544765100671,389,2,389
203,vHMM_13456,k141_5252,13.721412,468,516,Megrivirus,11.9,polyprotein,1.1530598319327732,751,1,751
204,vHMM_3467,k141_1281,12.437723,135,234,Norovirus,10.8,polyprotein;nonstructural,1.1516410185185184,1524,3,1524
205,vHMM_13401,k141_4533,14.04512,4248,4086,Kunsagivirus,12.2,polyprotein,1.1512393442622952,4578,5,4578
206,vHMM_3396,k141_5083,12.994746,219,192,Norovirus,11.3,capsid,1.1499775221238937,270,4,270
207,vHMM_2427,k141_4515,14.69288,275,197,Astroviridae,12.8,polyprotein 1ab,1.14788125,353,5,353
208,vHMM_13612,k141_742,18.002283,228,330,Rosavirus,15.7,polyprotein,1.146642229299363,743,1,743
209,vHMM_13316,k141_726,12.84018,135,177,Gallivirus,11.2,polyprotein,1.1464446428571429,353,1,353
210,vHMM_3396,k141_2624,12.931313,203,176,Norovirus,11.3,capsid,1.1443639823008849,281,5,281
211,vHMM_13729,k141_3411,14.244211,2411,2333,Tremovirus,12.5,polyprotein,1.13953688,3059,5,3059
212,vHMM_13218,k141_4533,13.965017,4152,4086,Aquamavirus,12.3,polyprotein,1.1353672357723577,4578,5,4578
213,vHMM_3435,k141_4072,14.108003,96,63,Lagovirus,12.5,polyprotein;nonstructural,1.12864024,372,4,372
214,vHMM_3440,k141_4707,13.800036,345,411,Lagovirus,12.3,polyprotein;nonstructural,1.1219541463414633,628,3,628
215,vHMM_13712,k141_1094,13.1202965,208,172,Tottorivirus,11.7,polyprotein,1.1213928632478634,475,5,475
216,vHMM_13405,k141_1424,13.788109,4848,4911,Limnipivirus,12.3,polyprotein,1.1209844715447155,12348,2,12348
217,vHMM_13491,k141_2616,12.2000885,384,414,Parechovirus,10.9,polyprotein,1.1192741743119266,622,1,622
218,vHMM_13685,k141_2211,12.418841,354,321,Teschovirus,11.1,polyprotein,1.1188145045045046,381,5,381
219,vHMM_3506,k141_6026,15.209262,78,159,Vesivirus,13.6,polyprotein;nonstructural,1.1183280882352942,395,3,395
220,vHMM_3392,k141_5868,12.041857,300,333,Lagovirus,10.8,capsid,1.1149867592592593,427,3,427
221,vHMM_13270,k141_5798,13.806657,322,244,Cosavirus,12.4,polyprotein,1.1134400806451612,445,6,445
222,vHMM_13458,k141_3722,16.134607,606,687,Megrivirus,14.5,polyprotein,1.1127315172413792,1497,1,1497
223,vHMM_3416,k141_531,12.773596,30,156,Caliciviridae,11.5,polyprotein;nonstructural,1.1107474782608695,960,3,960
224,vHMM_13102,k141_5917,12.610772,1518,1425,Picornaviridae,11.4,polyprotein,1.1062080701754387,2049,6,2049
225,vHMM_13258,k141_4313,12.606491,132,210,Cardiovirus,11.4,polyprotein,1.105832543859649,363,1,363
226,vHMM_13660,k141_559,13.078228,183,282,Sicinivirus,11.9,polyprotein,1.0990107563025209,360,3,360
227,vHMM_3400,k141_346,12.16862,237,279,Recovirus,11.1,capsid,1.0962720720720722,311,2,311
228,vHMM_13596,k141_1133,12.368656,381,474,Rafivirus,11.3,polyprotein,1.0945713274336282,493,2,493
229,vHMM_13210,k141_742,12.565955,231,327,Aquamavirus,11.5,polyprotein,1.092691739130435,743,1,743
230,vHMM_3396,k141_971,12.30963,57,84,Norovirus,11.3,capsid,1.0893477876106195,392,3,392
231,vHMM_3421,k141_5766,16.22594,1506,1560,Caliciviridae,14.9,polyprotein;nonstructural,1.0889892617449666,5329,2,5329
232,vHMM_13279,k141_4533,14.5473385,4263,4221,Crohivirus,13.4,polyprotein,1.085622276119403,4578,5,4578
233,vHMM_3486,k141_4533,12.806629,708,618,Sapovirus,11.8,polyprotein;nonstructural,1.0853075423728813,4578,5,4578
234,vHMM_3396,k141_3334,12.2290945,48,75,Norovirus,11.3,capsid,1.0822207522123894,410,2,410
