,Query,Name,Score,From,To,Taxon,Threshold,Positive terms,Score_ratio,Lengh,Frame,Length_contig
32,vHMM_13631,k141_991403,12.248513,504,540,Sakobuvirus,5.3,polyprotein,2.3110401886792453,668,2,668
33,vHMM_13728,k141_502937,12.635931,303,321,Tremovirus,5.5,polyprotein,2.2974419999999998,468,1,468
34,vHMM_13728,k141_635804,12.605585,361,337,Tremovirus,5.5,polyprotein,2.2919245454545454,385,6,385
35,vHMM_13629,k141_531597,10.901655,1654,1621,Sakobuvirus,4.8,polyprotein,2.271178125,1711,4,1711
36,vHMM_13224,k141_148389,14.958367,2416,2377,Avihepatovirus,6.6,polyprotein,2.266419242424243,2638,5,2638
37,vHMM_13728,k141_547388,12.388217,546,579,Tremovirus,5.5,polyprotein,2.2524030909090906,952,2,952
38,vHMM_13728,k141_1253354,12.336585,464,428,Tremovirus,5.5,polyprotein,2.2430154545454544,566,6,566
39,vHMM_13631,k141_408340,11.771899,118,70,Sakobuvirus,5.3,polyprotein,2.2211130188679244,610,4,610
40,vHMM_13629,k141_291262,10.590809,501,540,Sakobuvirus,4.8,polyprotein,2.206418541666667,3389,1,3389
41,vHMM_13330,k141_129911,15.207705,615,555,Harkavirus,7.0,polyprotein,2.172529285714286,633,5,633
42,vHMM_13728,k141_310168,11.919688,180,210,Tremovirus,5.5,polyprotein,2.1672160000000003,459,2,459
43,vHMM_13629,k141_146327,10.391582,195,234,Sakobuvirus,4.8,polyprotein,2.1649129166666667,503,3,503
44,vHMM_13330,k141_208842,15.035147,537,609,Harkavirus,7.0,polyprotein,2.147878142857143,1269,3,1269
45,vHMM_13629,k141_835205,10.2653475,1710,1749,Sakobuvirus,4.8,polyprotein,2.1386140625000003,3368,2,3368
46,vHMM_13728,k141_500076,11.734173,543,573,Tremovirus,5.5,polyprotein,2.133486,984,2,984
47,vHMM_13631,k141_746520,11.2704315,205,178,Sakobuvirus,5.3,polyprotein,2.1264965094339625,574,5,574
48,vHMM_13728,k141_496999,11.636706,1334,1307,Tremovirus,5.5,polyprotein,2.1157647272727274,1829,6,1829
49,vHMM_13728,k141_545128,11.585513,581,557,Tremovirus,5.5,polyprotein,2.1064569090909093,2147,6,2147
50,vHMM_13535,k141_627253,22.538246,177,243,Poecivirus,10.7,polyprotein,2.106378130841122,625,1,625
51,vHMM_13629,k141_990928,10.097243,213,237,Sakobuvirus,4.8,polyprotein,2.1035922916666667,303,2,303
52,vHMM_13728,k141_232953,11.564372,150,171,Tremovirus,5.5,polyprotein,2.102613090909091,793,2,793
53,vHMM_13728,k141_538607,11.542504,140,119,Tremovirus,5.5,polyprotein,2.0986370909090906,200,4,200
54,vHMM_13359,k141_848732,15.663341,428,395,Hepatovirus,7.5,polyprotein,2.0884454666666667,1706,5,1706
55,vHMM_13330,k141_38612,14.583036,252,279,Harkavirus,7.0,polyprotein,2.083290857142857,367,1,367
56,vHMM_13728,k141_75149,11.447027,55,25,Tremovirus,5.5,polyprotein,2.0812776363636365,292,6,292
57,vHMM_13728,k141_4232,11.366214,327,288,Tremovirus,5.5,polyprotein,2.0665843636363634,921,6,921
58,vHMM_13728,k141_614000,11.34529,99,129,Tremovirus,5.5,polyprotein,2.06278,560,1,560
59,vHMM_13728,k141_125122,11.344567,288,267,Tremovirus,5.5,polyprotein,2.0626485454545453,306,4,306
60,vHMM_13392,k141_782959,17.05622,678,744,Kunsagivirus,8.3,polyprotein,2.0549662650602407,1232,2,1232
61,vHMM_3457,k141_685263,13.740665,690,627,Norovirus,6.7,polyprotein;nonstructural,2.0508455223880597,1353,4,1353
62,vHMM_13728,k141_589461,11.255156,87,117,Tremovirus,5.5,polyprotein,2.046392,320,2,320
63,vHMM_13728,k141_967000,11.183926,27,51,Tremovirus,5.5,polyprotein,2.0334410909090908,377,2,377
64,vHMM_13728,k141_1297896,11.156928,275,233,Tremovirus,5.5,polyprotein,2.028532363636364,1214,5,1214
65,vHMM_3441,k141_410551,12.153472,111,174,Lagovirus,6.0,polyprotein;nonstructural,2.0255786666666666,402,3,402
66,vHMM_13728,k141_607040,11.116465,2032,2008,Tremovirus,5.5,polyprotein,2.0211754545454546,2611,5,2611
67,vHMM_13728,k141_727380,11.022523,371,329,Tremovirus,5.5,polyprotein,2.004095090909091,443,4,443
68,vHMM_3457,k141_830040,13.381819,45,93,Norovirus,6.7,polyprotein;nonstructural,1.9972864179104477,453,2,453
69,vHMM_3441,k141_282204,11.877807,72,132,Lagovirus,6.0,polyprotein;nonstructural,1.9796345000000002,1046,1,1046
70,vHMM_13728,k141_21402,10.862044,211,193,Tremovirus,5.5,polyprotein,1.9749170909090907,607,5,607
71,vHMM_13728,k141_1132022,10.830989,210,231,Tremovirus,5.5,polyprotein,1.9692707272727275,287,3,287
72,vHMM_13224,k141_254880,12.960691,174,123,Avihepatovirus,6.6,polyprotein,1.9637410606060608,381,6,381
73,vHMM_13728,k141_626460,10.782885,190,166,Tremovirus,5.5,polyprotein,1.9605245454545455,484,6,484
74,vHMM_13294,k141_958034,20.151093,2073,2103,Erbovirus,10.3,polyprotein,1.9564167961165047,2913,2,2913
75,vHMM_3457,k141_1228769,13.059262,456,426,Norovirus,6.7,polyprotein;nonstructural,1.9491435820895522,1269,5,1269
76,vHMM_13631,k141_506493,10.294643,123,168,Sakobuvirus,5.3,polyprotein,1.9423854716981135,2279,2,2279
77,vHMM_13728,k141_698959,10.66464,519,540,Tremovirus,5.5,polyprotein,1.9390254545454546,569,1,569
78,vHMM_13327,k141_182927,13.743535,1134,1098,Harkavirus,7.1,polyprotein,1.9357091549295775,1509,5,1509
79,vHMM_13631,k141_704441,10.209642,267,297,Sakobuvirus,5.3,polyprotein,1.9263475471698115,411,3,411
80,vHMM_13224,k141_1221213,12.671566,166,124,Avihepatovirus,6.6,polyprotein,1.9199342424242425,655,5,655
81,vHMM_13250,k141_756036,22.390055,1400,1352,Avisivirus,11.7,polyprotein,1.9136799145299146,1577,6,1577
82,vHMM_13224,k141_163853,12.605528,354,405,Avihepatovirus,6.6,polyprotein,1.909928484848485,602,1,602
83,vHMM_13728,k141_1408883,10.493161,81,108,Tremovirus,5.5,polyprotein,1.9078474545454547,354,2,354
84,vHMM_3413,k141_565377,12.586051,54,96,Vesivirus,6.6,capsid,1.9069774242424242,227,2,227
85,vHMM_13728,k141_1089718,10.470175,677,638,Tremovirus,5.5,polyprotein,1.9036681818181818,2129,5,2129
86,vHMM_13330,k141_1236774,13.281572,192,240,Harkavirus,7.0,polyprotein,1.8973674285714286,614,3,614
87,vHMM_13231,k141_1368535,16.498375,492,453,Avihepatovirus,8.7,polyprotein,1.8963649425287357,1365,5,1365
88,vHMM_2449,k141_1164238,16.234194,1413,1449,Avastrovirus,8.6,polyprotein 1ab,1.887696976744186,1707,2,1707
89,vHMM_13330,k141_715211,13.162046,1005,1062,Harkavirus,7.0,polyprotein,1.8802922857142856,2457,1,2457
90,vHMM_13691,k141_157709,15.417601,1203,1236,Teschovirus,8.2,polyprotein,1.8801952439024392,2447,1,2447
91,vHMM_3457,k141_734881,12.590187,291,321,Norovirus,6.7,polyprotein;nonstructural,1.8791323880597015,673,3,673
92,vHMM_13224,k141_272867,12.399116,649,613,Avihepatovirus,6.6,polyprotein,1.8786539393939394,880,4,880
93,vHMM_3413,k141_397368,12.388673,282,366,Vesivirus,6.6,capsid,1.877071666666667,806,3,806
94,vHMM_13359,k141_593462,14.05865,417,444,Hepatovirus,7.5,polyprotein,1.8744866666666666,519,1,519
95,vHMM_13728,k141_4697,10.299665,207,186,Tremovirus,5.5,polyprotein,1.8726663636363634,375,6,375
96,vHMM_3441,k141_958209,11.232985,175,136,Lagovirus,6.0,polyprotein;nonstructural,1.8721641666666666,412,5,412
97,vHMM_13392,k141_318610,15.535688,504,570,Kunsagivirus,8.3,polyprotein,1.8717696385542169,1256,3,1256
98,vHMM_3441,k141_667399,11.205005,83,35,Lagovirus,6.0,polyprotein;nonstructural,1.8675008333333334,326,4,326
99,vHMM_13728,k141_426829,10.267231,240,273,Tremovirus,5.5,polyprotein,1.8667692727272729,597,2,597
100,vHMM_3441,k141_626953,11.199571,736,652,Lagovirus,6.0,polyprotein;nonstructural,1.8665951666666667,1093,6,1093
101,vHMM_13728,k141_625526,10.228571,507,480,Tremovirus,5.5,polyprotein,1.859740181818182,684,5,684
102,vHMM_3457,k141_1091352,12.455547,361,298,Norovirus,6.7,polyprotein;nonstructural,1.8590368656716416,415,6,415
103,vHMM_13335,k141_1030700,12.612662,338,296,Harkavirus,6.8,polyprotein,1.8548032352941177,1019,4,1019
104,vHMM_3413,k141_890755,12.236702,54,96,Vesivirus,6.6,capsid,1.8540457575757576,264,2,264
105,vHMM_13327,k141_51337,13.1184435,387,330,Harkavirus,7.1,polyprotein,1.8476680985915495,525,6,525
106,vHMM_13715,k141_1252231,15.297141,183,144,Tottorivirus,8.3,polyprotein,1.8430290361445782,363,4,363
107,vHMM_13327,k141_589836,13.079622,181,142,Harkavirus,7.1,polyprotein,1.842200281690141,628,4,628
108,vHMM_3413,k141_1326996,12.135968,106,55,Vesivirus,6.6,capsid,1.8387830303030304,658,4,658
109,vHMM_3441,k141_674040,11.028424,234,303,Lagovirus,6.0,polyprotein;nonstructural,1.8380706666666666,588,2,588
110,vHMM_3423,k141_34211,13.941479,960,924,Caliciviridae,7.6,polyprotein;nonstructural,1.8344051315789474,1155,4,1155
111,vHMM_3413,k141_891032,12.078459,300,261,Vesivirus,6.6,capsid,1.8300695454545457,918,4,918
112,vHMM_13359,k141_698856,13.711591,241,211,Hepatovirus,7.5,polyprotein,1.8282121333333334,544,4,544
113,vHMM_2449,k141_853811,15.661576,471,510,Avastrovirus,8.6,polyprotein 1ab,1.8211134883720932,998,1,998
114,vHMM_13224,k141_991346,11.995375,670,625,Avihepatovirus,6.6,polyprotein,1.8174810606060605,955,5,955
115,vHMM_3423,k141_297853,13.808007,285,312,Caliciviridae,7.6,polyprotein;nonstructural,1.8168430263157895,560,2,560
116,vHMM_13224,k141_1397318,11.984898,1002,1062,Avihepatovirus,6.6,polyprotein,1.8158936363636364,1151,1,1151
117,vHMM_13327,k141_1114073,12.88861,438,465,Harkavirus,7.1,polyprotein,1.8152971830985916,1253,3,1253
118,vHMM_13224,k141_1261109,11.972106,354,309,Avihepatovirus,6.6,polyprotein,1.8139554545454546,882,6,882
119,vHMM_13224,k141_1022839,11.95955,105,159,Avihepatovirus,6.6,polyprotein,1.8120530303030304,632,1,632
120,vHMM_3423,k141_531302,13.763182,448,403,Caliciviridae,7.6,polyprotein;nonstructural,1.8109450000000002,589,6,589
121,vHMM_13728,k141_915654,9.949771,396,366,Tremovirus,5.5,polyprotein,1.8090492727272727,627,5,627
122,vHMM_3413,k141_1110017,11.93652,867,915,Vesivirus,6.6,capsid,1.8085636363636364,1552,1,1552
123,vHMM_13583,k141_95532,15.734404,213,156,Rafivirus,8.7,polyprotein,1.808552183908046,591,5,591
124,vHMM_13354,k141_229505,21.882921,117,69,Hepatovirus,12.1,polyprotein,1.808505867768595,756,5,756
125,vHMM_13327,k141_1015686,12.839365,414,471,Harkavirus,7.1,polyprotein,1.808361267605634,1055,1,1055
126,vHMM_13728,k141_719989,9.894836,147,180,Tremovirus,5.5,polyprotein,1.799061090909091,476,3,476
127,vHMM_3508,k141_1194256,20.13958,93,132,Vesivirus,11.2,polyprotein;nonstructural,1.7981767857142856,1358,3,1358
128,vHMM_13728,k141_934526,9.883727,741,717,Tremovirus,5.5,polyprotein,1.7970412727272729,3306,6,3306
129,vHMM_13327,k141_1367382,12.684165,127,67,Harkavirus,7.1,polyprotein,1.7865021126760565,961,4,961
130,vHMM_13335,k141_481725,12.094158,120,156,Harkavirus,6.8,polyprotein,1.7785526470588235,432,2,432
131,vHMM_13330,k141_1384816,12.4497595,214,178,Harkavirus,7.0,polyprotein,1.7785370714285715,592,6,592
132,vHMM_13327,k141_26352,12.595236,333,378,Harkavirus,7.1,polyprotein,1.7739769014084508,951,2,951
133,vHMM_3413,k141_1129054,11.627095,261,303,Vesivirus,6.6,capsid,1.761681060606061,347,3,347
134,vHMM_3413,k141_1095147,11.609241,321,360,Vesivirus,6.6,capsid,1.7589759090909094,1735,3,1735
135,vHMM_13327,k141_971531,12.464547,337,319,Harkavirus,7.1,polyprotein,1.75557,814,5,814
136,vHMM_13631,k141_1123417,9.297919,225,252,Sakobuvirus,5.3,polyprotein,1.7543243396226416,1229,3,1229
137,vHMM_13335,k141_54044,11.928816,2022,2058,Harkavirus,6.8,polyprotein,1.7542376470588235,2671,2,2671
138,vHMM_3528,k141_1166465,21.211294,42,108,Vesivirus,12.1,polyprotein;nonstructural,1.7529995041322313,366,2,366
139,vHMM_13330,k141_21950,12.267282,1244,1190,Harkavirus,7.0,polyprotein,1.752468857142857,1418,4,1418
140,vHMM_13224,k141_371158,11.526257,300,240,Avihepatovirus,6.6,polyprotein,1.7464025757575758,777,4,777
141,vHMM_13477,k141_1353997,17.795403,453,489,Oscivirus,10.2,polyprotein,1.7446473529411766,1097,2,1097
142,vHMM_13330,k141_162958,12.204757,846,882,Harkavirus,7.0,polyprotein,1.7435367142857143,949,1,949
143,vHMM_13728,k141_953712,9.566743,195,168,Tremovirus,5.5,polyprotein,1.7394078181818182,288,4,288
144,vHMM_13330,k141_877726,12.159511,1991,1943,Harkavirus,7.0,polyprotein,1.737073,3440,4,3440
145,vHMM_3526,k141_982299,17.81094,1824,1869,Vesivirus,10.3,polyprotein;nonstructural,1.729217475728155,2514,2,2514
146,vHMM_13335,k141_80941,11.74231,492,522,Harkavirus,6.8,polyprotein,1.726810294117647,1820,3,1820
147,vHMM_13330,k141_464776,12.052005,2455,2395,Harkavirus,7.0,polyprotein,1.7217149999999999,2722,6,2722
148,vHMM_13330,k141_935148,12.017922,216,246,Harkavirus,7.0,polyprotein,1.716846,767,1,767
149,vHMM_13556,k141_5581,18.506514,797,767,Potamipivirus,10.8,polyprotein,1.713566111111111,866,6,866
150,vHMM_13327,k141_528004,12.157324,1890,1917,Harkavirus,7.1,polyprotein,1.7122991549295774,2995,2,2995
151,vHMM_13224,k141_423865,11.295201,873,918,Avihepatovirus,6.6,polyprotein,1.711394090909091,2403,1,2403
152,vHMM_3457,k141_1263845,11.462981,39,72,Norovirus,6.7,polyprotein;nonstructural,1.710892686567164,362,3,362
153,vHMM_13330,k141_458143,11.9489565,204,153,Harkavirus,7.0,polyprotein,1.7069937857142856,306,4,306
154,vHMM_13365,k141_109691,12.792246,179,149,Hepatovirus,7.5,polyprotein,1.7056328,758,4,758
155,vHMM_13327,k141_1342629,12.095569,164,128,Harkavirus,7.1,polyprotein,1.7036012676056338,335,5,335
156,vHMM_13335,k141_1082859,11.563917,61,25,Harkavirus,6.8,polyprotein,1.7005760294117647,550,5,550
157,vHMM_13224,k141_753106,11.217983,885,945,Avihepatovirus,6.6,polyprotein,1.699694393939394,982,1,982
158,vHMM_13728,k141_376899,9.343981,156,183,Tremovirus,5.5,polyprotein,1.6989056363636363,695,1,695
159,vHMM_3386,k141_212333,19.32925,143,95,Caliciviridae,11.4,capsid,1.695548245614035,596,6,596
160,vHMM_3457,k141_888918,11.328463,718,643,Norovirus,6.7,polyprotein;nonstructural,1.6908153731343283,2872,5,2872
161,vHMM_13733,k141_679474,14.540884,836,794,Tremovirus,8.6,polyprotein,1.6908004651162791,1049,6,1049
162,vHMM_13365,k141_899561,12.676511,228,261,Hepatovirus,7.5,polyprotein,1.6902014666666667,633,2,633
163,vHMM_13330,k141_666002,11.827877,813,855,Harkavirus,7.0,polyprotein,1.6896967142857144,973,3,973
164,vHMM_13335,k141_1245977,11.459375,537,579,Harkavirus,6.8,polyprotein,1.685202205882353,666,2,666
165,vHMM_13327,k141_340937,11.949722,30,90,Harkavirus,7.1,polyprotein,1.6830594366197182,338,2,338
166,vHMM_3457,k141_1141068,11.264443,202,82,Norovirus,6.7,polyprotein;nonstructural,1.6812601492537314,1936,6,1936
167,vHMM_13335,k141_783269,11.4241295,202,172,Harkavirus,6.8,polyprotein,1.680019044117647,1153,5,1153
168,vHMM_13728,k141_855062,9.21793,2922,2937,Tremovirus,5.5,polyprotein,1.6759872727272729,3119,1,3119
169,vHMM_13583,k141_192437,14.570645,342,402,Rafivirus,8.7,polyprotein,1.6747867816091957,466,3,466
170,vHMM_3423,k141_805665,12.7256775,654,585,Caliciviridae,7.6,polyprotein;nonstructural,1.67443125,861,4,861
171,vHMM_13367,k141_986980,18.909006,499,436,Hepatovirus,11.3,polyprotein,1.6733633628318585,2254,5,2254
172,vHMM_13224,k141_1387949,11.042951,295,271,Avihepatovirus,6.6,polyprotein,1.6731743939393942,1069,5,1069
173,vHMM_13492,k141_153601,18.018236,596,560,Parechovirus,10.8,polyprotein,1.6683551851851852,824,6,824
174,vHMM_13224,k141_1252461,11.006605,1098,1152,Avihepatovirus,6.6,polyprotein,1.6676674242424243,1448,2,1448
175,vHMM_3423,k141_1313958,12.6548605,716,683,Caliciviridae,7.6,polyprotein;nonstructural,1.6651132236842106,725,4,725
176,vHMM_3423,k141_458121,12.653309,1057,1027,Caliciviridae,7.6,polyprotein;nonstructural,1.6649090789473686,1093,6,1093
177,vHMM_13327,k141_771727,11.81739,2485,2428,Harkavirus,7.1,polyprotein,1.6644211267605633,3247,6,3247
178,vHMM_13330,k141_1286528,11.6496725,312,351,Harkavirus,7.0,polyprotein,1.6642389285714285,410,2,410
179,vHMM_13691,k141_594685,13.641636,1026,987,Teschovirus,8.2,polyprotein,1.6636141463414635,1233,5,1233
180,vHMM_3413,k141_213114,10.978804,570,528,Vesivirus,6.6,capsid,1.6634551515151517,1371,5,1371
181,vHMM_13318,k141_404246,19.949379,212,155,Gallivirus,12.0,polyprotein,1.66244825,407,4,407
182,vHMM_13709,k141_561624,13.628296,228,300,Tottorivirus,8.2,polyprotein,1.661987317073171,697,3,697
183,vHMM_13330,k141_180337,11.627773,2631,2664,Harkavirus,7.0,polyprotein,1.6611104285714284,2918,3,2918
184,vHMM_13365,k141_1245694,12.446608,1070,1031,Hepatovirus,7.5,polyprotein,1.6595477333333333,1232,5,1232
185,vHMM_13560,k141_1183443,15.428264,375,330,Potamipivirus,9.3,polyprotein,1.6589531182795698,969,5,969
186,vHMM_13485,k141_1296742,18.398136,2073,1989,Parechovirus,11.1,polyprotein,1.65748972972973,3033,5,3033
187,vHMM_13392,k141_337514,13.755681,334,289,Kunsagivirus,8.3,polyprotein,1.6573109638554215,346,6,346
188,vHMM_13224,k141_1047061,10.925308,153,204,Avihepatovirus,6.6,polyprotein,1.655349696969697,1460,2,1460
189,vHMM_3423,k141_1363289,12.574984,309,339,Caliciviridae,7.6,polyprotein;nonstructural,1.654603157894737,680,3,680
190,vHMM_13560,k141_722501,15.37299,111,81,Potamipivirus,9.3,polyprotein,1.6530096774193548,855,4,855
191,vHMM_13333,k141_913912,16.652502,463,397,Harkavirus,10.1,polyprotein,1.6487625742574257,667,4,667
192,vHMM_13709,k141_887708,13.510897,653,608,Tottorivirus,8.2,polyprotein,1.6476703658536587,884,4,884
193,vHMM_13327,k141_288311,11.694401,1704,1731,Harkavirus,7.1,polyprotein,1.6470987323943662,2244,3,2244
194,vHMM_13330,k141_703456,11.525275,172,136,Harkavirus,7.0,polyprotein,1.6464678571428573,1708,5,1708
195,vHMM_13359,k141_429716,12.34153,186,213,Hepatovirus,7.5,polyprotein,1.6455373333333334,745,1,745
196,vHMM_13707,k141_739039,14.6315365,246,279,Torchivirus,8.9,polyprotein,1.6439928651685392,349,3,349
197,vHMM_13583,k141_787055,14.301711,505,466,Rafivirus,8.7,polyprotein,1.643874827586207,514,4,514
198,vHMM_3414,k141_1388344,18.406343,527,491,Vesivirus,11.2,capsid,1.6434234821428573,1217,5,1217
199,vHMM_13314,k141_466829,18.239676,401,350,Gallivirus,11.1,polyprotein,1.643214054054054,2123,5,2123
200,vHMM_13682,k141_910684,17.888956,981,1053,Teschovirus,10.9,polyprotein,1.641188623853211,1067,1,1067
201,vHMM_3523,k141_1084368,18.690855,297,345,Vesivirus,11.4,polyprotein;nonstructural,1.6395486842105262,351,2,351
202,vHMM_13728,k141_687856,9.011504,330,354,Tremovirus,5.5,polyprotein,1.6384552727272728,817,3,817
203,vHMM_13366,k141_1201044,18.00659,555,591,Hepatovirus,11.0,polyprotein,1.6369627272727272,820,2,820
204,vHMM_13733,k141_440576,14.0614195,436,400,Tremovirus,8.6,polyprotein,1.6350487790697674,601,5,601
205,vHMM_13335,k141_757717,11.115315,487,451,Harkavirus,6.8,polyprotein,1.6346051470588236,2215,5,2215
206,vHMM_3413,k141_16256,10.760486,420,468,Vesivirus,6.6,capsid,1.6303766666666668,635,1,635
207,vHMM_13235,k141_714139,17.9247,201,141,Avihepatovirus,11.0,polyprotein,1.6295181818181819,861,5,861
208,vHMM_13224,k141_1097432,10.752393,700,667,Avihepatovirus,6.6,polyprotein,1.6291504545454545,1075,4,1075
209,vHMM_13583,k141_932427,14.16904,486,531,Rafivirus,8.7,polyprotein,1.628625287356322,1273,3,1273
210,vHMM_3449,k141_1282268,16.119986,12,63,Lagovirus,9.9,polyprotein;nonstructural,1.6282814141414141,472,1,472
211,vHMM_13604,k141_585944,15.41964,1095,1137,Rosavirus,9.5,polyprotein,1.62312,1635,2,1635
212,vHMM_13600,k141_1286590,13.937904,240,300,Rosavirus,8.6,polyprotein,1.620686511627907,915,1,915
213,vHMM_3423,k141_641707,12.312507,102,144,Caliciviridae,7.6,polyprotein;nonstructural,1.6200667105263158,342,2,342
214,vHMM_13560,k141_988254,15.066253,909,960,Potamipivirus,9.3,polyprotein,1.620027204301075,1849,3,1849
215,vHMM_13392,k141_440992,13.444005,159,249,Kunsagivirus,8.3,polyprotein,1.6197596385542168,479,1,479
216,vHMM_13733,k141_928557,13.914724,1530,1497,Tremovirus,8.6,polyprotein,1.6179911627906978,2004,4,2004
217,vHMM_13703,k141_899321,15.518383,129,90,Torchivirus,9.6,polyprotein,1.6164982291666667,333,6,333
218,vHMM_13661,k141_1306825,17.943117,734,653,Sicinivirus,11.1,polyprotein,1.6164970270270271,881,6,881
219,vHMM_3413,k141_1276785,10.653726,133,79,Vesivirus,6.6,capsid,1.6142009090909093,496,6,496
220,vHMM_13330,k141_183308,11.274935,1302,1329,Harkavirus,7.0,polyprotein,1.6107049999999998,1463,2,1463
221,vHMM_13441,k141_1013705,16.891682,122,83,Livupivirus,10.5,polyprotein,1.608731619047619,320,5,320
222,vHMM_13327,k141_969356,11.406741,246,270,Harkavirus,7.1,polyprotein,1.6065832394366197,414,3,414
223,vHMM_3423,k141_856954,12.2051325,507,549,Caliciviridae,7.6,polyprotein;nonstructural,1.6059384868421052,593,2,593
224,vHMM_13633,k141_1163791,18.613688,195,129,Salivirus,11.6,polyprotein,1.604628275862069,777,4,777
225,vHMM_3413,k141_294901,10.583454,1841,1802,Vesivirus,6.6,capsid,1.6035536363636365,2039,6,2039
226,vHMM_13365,k141_820676,12.017915,1649,1610,Hepatovirus,7.5,polyprotein,1.6023886666666667,2255,4,2255
227,vHMM_13691,k141_688562,13.123563,207,162,Teschovirus,8.2,polyprotein,1.6004345121951222,690,4,690
228,vHMM_2449,k141_792532,13.753657,1236,1278,Avastrovirus,8.6,polyprotein 1ab,1.5992624418604653,2783,1,2783
229,vHMM_13615,k141_1397305,16.470776,791,719,Sakobuvirus,10.3,polyprotein,1.5991044660194174,1946,6,1946
230,vHMM_13661,k141_846893,17.744936,1066,973,Sicinivirus,11.1,polyprotein,1.598642882882883,1429,4,1429
231,vHMM_13359,k141_422087,11.985408,747,786,Hepatovirus,7.5,polyprotein,1.5980543999999999,1099,3,1099
232,vHMM_13439,k141_1201904,16.295383,418,346,Livupivirus,10.2,polyprotein,1.5975865686274513,424,4,424
233,vHMM_13333,k141_1409714,16.134737,435,474,Harkavirus,10.1,polyprotein,1.5974987128712872,1262,3,1262
