,Query,Name,Score,From,To,Taxon,Threshold,Positive terms,Score_ratio,Lengh,Frame,Length_contig
43,vHMM_18374,k141_19204,101.95423,909,2217,Crohivirus,8.4,polyprotein,12.137408333333333,2367,1,2367
44,vHMM_18367,k141_57591,131.95627,498,2082,Aphthovirus,10.9,polyprotein,12.10607981651376,2114,1,2114
45,vHMM_18363,k141_28155,276.94513,2606,50,Picornaviridae,23.0,polyprotein,12.041092608695653,8603,4,8603
46,vHMM_18378,k141_51006,112.980354,7311,8808,Harkavirus,9.4,polyprotein,12.019186595744682,8827,2,8827
47,vHMM_18363,k141_32294,276.18927,6960,9570,Picornaviridae,23.0,polyprotein,12.008229130434783,9707,1,9707
48,vHMM_18363,k141_19204,275.76227,135,2217,Picornaviridae,23.0,polyprotein,11.989663913043477,2367,1,2367
49,vHMM_18374,k141_39545,99.9909,3101,1793,Crohivirus,8.4,polyprotein,11.903678571428571,4103,5,4103
50,vHMM_18363,k141_39545,273.37018,3875,1793,Picornaviridae,23.0,polyprotein,11.88566,4103,5,4103
51,vHMM_8270,k141_57972,361.02423,5574,3708,Astroviridae,30.4,polyprotein 1ab,11.875797039473685,5601,6,5601
52,vHMM_18378,k141_23066,111.22963,99,1134,Harkavirus,9.4,polyprotein,11.832939361702127,1299,1,1299
53,vHMM_18363,k141_55334,272.05396,3822,6090,Picornaviridae,23.0,polyprotein,11.828433043478261,6106,1,6106
54,vHMM_18378,k141_19204,110.97125,1164,2202,Harkavirus,9.4,polyprotein,11.805452127659574,2367,1,2367
55,vHMM_18379,k141_3093,138.99709,6735,8547,Hepatovirus,11.8,polyprotein,11.77941440677966,8558,2,8558
56,vHMM_21553,k141_49572,140.88739,4779,3033,Parechovirus,12.0,polyprotein_custom,11.740615833333335,5310,6,5310
57,vHMM_18374,k141_23066,98.37371,87,1149,Crohivirus,8.4,polyprotein,11.711155952380953,1299,1,1299
58,vHMM_18363,k141_32951,268.23544,609,3018,Picornaviridae,23.0,polyprotein,11.662410434782608,3049,3,3049
59,vHMM_18379,k141_11392,137.48218,5001,6090,Hepatovirus,11.8,polyprotein,11.65103220338983,6099,1,6099
60,vHMM_18378,k141_39545,109.033005,2849,1808,Harkavirus,9.4,polyprotein,11.59925585106383,4103,5,4103
61,vHMM_18363,k141_38826,264.32,5431,3202,Picornaviridae,23.0,polyprotein,11.492173913043478,9406,4,9406
62,vHMM_18367,k141_19204,124.497475,435,2082,Aphthovirus,10.9,polyprotein,11.421786697247706,2367,1,2367
63,vHMM_18379,k141_51006,134.75519,7119,8802,Hepatovirus,11.8,polyprotein,11.419931355932203,8827,2,8827
64,vHMM_18379,k141_47911,134.11479,1245,2541,Hepatovirus,11.8,polyprotein,11.365660169491525,3194,2,3194
65,vHMM_21553,k141_32027,135.9313,325,7,Parechovirus,12.0,polyprotein_custom,11.327608333333332,331,4,331
66,vHMM_18373,k141_35120,97.39648,1985,14,Cosavirus,8.6,polyprotein,11.325172093023255,9572,4,9572
67,vHMM_18363,k141_25816,259.43066,4291,2206,Picornaviridae,23.0,polyprotein,11.279593913043477,8533,6,8533
68,vHMM_18363,k141_48550,258.0192,2790,1014,Picornaviridae,23.0,polyprotein,11.218226086956522,3015,4,3015
69,vHMM_18379,k141_48550,131.92072,2463,1026,Hepatovirus,11.8,polyprotein,11.179722033898303,3015,4,3015
70,vHMM_18363,k141_24432,256.5014,2553,27,Picornaviridae,23.0,polyprotein,11.152234782608696,4374,5,4374
71,vHMM_18363,k141_11392,256.37335,3981,6087,Picornaviridae,23.0,polyprotein,11.146667391304348,6099,1,6099
72,vHMM_18363,k141_51006,255.40689,6747,8808,Picornaviridae,23.0,polyprotein,11.104647391304349,8827,2,8827
73,vHMM_18367,k141_39545,120.81325,3575,1928,Aphthovirus,10.9,polyprotein,11.083784403669725,4103,5,4103
74,vHMM_18379,k141_24432,130.35378,2493,30,Hepatovirus,11.8,polyprotein,11.046930508474576,4374,5,4374
75,vHMM_18379,k141_23066,129.81876,132,1122,Hepatovirus,11.8,polyprotein,11.001589830508474,1299,1,1299
76,vHMM_18378,k141_49572,103.25423,3981,3033,Harkavirus,9.4,polyprotein,10.98449255319149,5310,6,5310
77,vHMM_18379,k141_25816,128.91937,4102,2326,Hepatovirus,11.8,polyprotein,10.925370338983049,8533,6,8533
78,vHMM_18371,k141_55334,148.7341,3936,6066,Bopivirus,13.7,polyprotein,10.856503649635037,6106,1,6106
79,vHMM_18373,k141_57591,93.32338,507,2076,Cosavirus,8.6,polyprotein,10.851555813953489,2114,1,2114
80,vHMM_18379,k141_34093,128.0344,3155,1307,Hepatovirus,11.8,polyprotein,10.850372881355932,6902,5,6902
81,vHMM_18371,k141_36735,148.48491,2643,195,Bopivirus,13.7,polyprotein,10.838314598540148,5505,5,5505
82,vHMM_18379,k141_49533,127.83272,24,912,Hepatovirus,11.8,polyprotein,10.833281355932202,923,3,923
83,vHMM_18363,k141_56471,247.70477,2128,10,Picornaviridae,23.0,polyprotein,10.769772608695652,8101,4,8101
84,vHMM_18367,k141_32951,116.87369,1434,3006,Aphthovirus,10.9,polyprotein,10.722356880733944,3049,3,3049
85,vHMM_18378,k141_48550,100.25629,2247,1062,Harkavirus,9.4,polyprotein,10.665562765957446,3015,4,3015
86,vHMM_18379,k141_31022,125.77236,3543,5277,Hepatovirus,11.8,polyprotein,10.658674576271187,7412,3,7412
87,vHMM_21553,k141_19204,127.86797,972,2229,Parechovirus,12.0,polyprotein_custom,10.655664166666666,2367,1,2367
88,vHMM_18373,k141_25816,91.529594,3457,2308,Cosavirus,8.6,polyprotein,10.64297604651163,8533,6,8533
89,vHMM_21553,k141_25816,127.666985,3631,2224,Parechovirus,12.0,polyprotein_custom,10.638915416666666,8533,6,8533
90,vHMM_18371,k141_51006,145.16925,7302,8805,Bopivirus,13.7,polyprotein,10.596295620437957,8827,2,8827
91,vHMM_18374,k141_48550,88.478615,2298,1053,Crohivirus,8.4,polyprotein,10.533168452380952,3015,4,3015
92,vHMM_18371,k141_28155,144.26666,2501,53,Bopivirus,13.7,polyprotein,10.530413138686132,8603,4,8603
93,vHMM_18371,k141_49572,143.78952,4737,2997,Bopivirus,13.7,polyprotein,10.495585401459856,5310,6,5310
94,vHMM_21553,k141_39545,125.93602,3041,1781,Parechovirus,12.0,polyprotein_custom,10.494668333333333,4103,5,4103
95,vHMM_21553,k141_38826,125.92859,4636,3208,Parechovirus,12.0,polyprotein_custom,10.494049166666667,9406,4,9406
96,vHMM_18368,k141_291,104.8721,3,900,Aquamavirus,10.0,polyprotein,10.487210000000001,1048,3,1048
97,vHMM_21553,k141_48550,125.5967,2469,1071,Parechovirus,12.0,polyprotein_custom,10.466391666666667,3015,4,3015
98,vHMM_18371,k141_25816,143.04367,3874,2203,Bopivirus,13.7,polyprotein,10.441143795620437,8533,6,8533
99,vHMM_18373,k141_49533,89.73232,21,852,Cosavirus,8.6,polyprotein,10.43399069767442,923,3,923
100,vHMM_18371,k141_32294,142.35477,7062,9510,Bopivirus,13.7,polyprotein,10.390859124087592,9707,1,9707
101,vHMM_18373,k141_48550,88.99637,2235,1185,Cosavirus,8.6,polyprotein,10.34841511627907,3015,4,3015
102,vHMM_18378,k141_32966,97.235214,1254,465,Harkavirus,9.4,polyprotein,10.344171702127658,1476,5,1476
103,vHMM_18373,k141_49572,88.5628,4233,3048,Cosavirus,8.6,polyprotein,10.298,5310,6,5310
104,vHMM_18371,k141_39545,140.85767,3572,1817,Bopivirus,13.7,polyprotein,10.281581751824818,4103,5,4103
105,vHMM_18373,k141_18172,88.264404,1737,3081,Cosavirus,8.6,polyprotein,10.263302790697674,5737,3,5737
106,vHMM_21553,k141_23066,122.98188,90,1161,Parechovirus,12.0,polyprotein_custom,10.24849,1299,1,1299
107,vHMM_18371,k141_19204,139.91469,438,2193,Bopivirus,13.7,polyprotein,10.212751094890512,2367,1,2367
108,vHMM_18363,k141_11209,234.88994,5027,2924,Picornaviridae,23.0,polyprotein,10.212606086956521,5861,6,5861
109,vHMM_18363,k141_35120,233.50781,1994,11,Picornaviridae,23.0,polyprotein,10.15251347826087,9572,4,9572
110,vHMM_18363,k141_53206,232.92978,8482,4390,Picornaviridae,23.0,polyprotein,10.127381739130435,9001,4,9001
111,vHMM_18371,k141_48550,138.71577,2781,1023,Bopivirus,13.7,polyprotein,10.125238686131388,3015,4,3015
112,vHMM_18363,k141_11440,232.62581,6735,9243,Picornaviridae,23.0,polyprotein,10.114165652173913,9413,2,9413
113,vHMM_18363,k141_47911,231.48288,285,2505,Picornaviridae,23.0,polyprotein,10.06447304347826,3194,2,3194
114,vHMM_18363,k141_56531,231.41623,54,1905,Picornaviridae,23.0,polyprotein,10.061575217391304,1916,2,1916
115,vHMM_18379,k141_54867,118.47037,4110,5085,Hepatovirus,11.8,polyprotein,10.03986186440678,5097,1,5097
116,vHMM_18379,k141_21698,118.45701,3709,2509,Hepatovirus,11.8,polyprotein,10.038729661016948,4441,5,4441
117,vHMM_18378,k141_55334,94.26692,4404,6063,Harkavirus,9.4,polyprotein,10.02839574468085,6106,1,6106
118,vHMM_18378,k141_1417,94.05941,129,1926,Harkavirus,9.4,polyprotein,10.006320212765957,4030,1,4030
119,vHMM_18363,k141_3093,229.87366,6648,8547,Picornaviridae,23.0,polyprotein,9.99450695652174,8558,2,8558
120,vHMM_18373,k141_48077,85.86535,267,1149,Cosavirus,8.6,polyprotein,9.984343023255816,4345,1,4345
121,vHMM_18373,k141_11392,85.85178,5196,6030,Cosavirus,8.6,polyprotein,9.98276511627907,6099,1,6099
122,vHMM_18373,k141_23066,85.78013,111,1017,Cosavirus,8.6,polyprotein,9.974433720930232,1299,1,1299
123,vHMM_18363,k141_18172,228.85004,804,3204,Picornaviridae,23.0,polyprotein,9.950001739130435,5737,3,5737
124,vHMM_21553,k141_47911,119.349976,1083,2502,Parechovirus,12.0,polyprotein_custom,9.945831333333333,3194,2,3194
125,vHMM_18373,k141_24604,85.53111,4060,2434,Cosavirus,8.6,polyprotein,9.945477906976745,6730,4,6730
126,vHMM_18379,k141_48609,117.31024,219,1155,Hepatovirus,11.8,polyprotein,9.941545762711863,1167,1,1167
127,vHMM_18373,k141_38826,85.33475,4210,3334,Cosavirus,8.6,polyprotein,9.922645348837209,9406,4,9406
128,vHMM_18367,k141_20965,107.85495,4633,4150,Aphthovirus,10.9,polyprotein,9.894949541284404,5779,6,5779
129,vHMM_18379,k141_1417,116.52421,63,1923,Hepatovirus,11.8,polyprotein,9.874933050847456,4030,1,4030
130,vHMM_18363,k141_34093,226.56541,3416,1112,Picornaviridae,23.0,polyprotein,9.850670000000001,6902,5,6902
131,vHMM_18367,k141_51006,107.23168,7299,8802,Aphthovirus,10.9,polyprotein,9.83776880733945,8827,2,8827
132,vHMM_18371,k141_57591,134.65236,507,2085,Bopivirus,13.7,polyprotein,9.828639416058394,2114,1,2114
133,vHMM_21553,k141_55617,117.69214,508,85,Parechovirus,12.0,polyprotein_custom,9.807678333333333,526,6,526
134,vHMM_18373,k141_47911,84.32259,1521,2382,Cosavirus,8.6,polyprotein,9.804952325581397,3194,2,3194
135,vHMM_18373,k141_44688,84.1956,1224,816,Cosavirus,8.6,polyprotein,9.790186046511629,2433,4,2433
136,vHMM_21553,k141_11392,117.46917,4770,6018,Parechovirus,12.0,polyprotein_custom,9.7890975,6099,1,6099
137,vHMM_18373,k141_19204,83.99411,1173,2175,Cosavirus,8.6,polyprotein,9.766756976744187,2367,1,2367
138,vHMM_18378,k141_24432,91.570595,1236,69,Harkavirus,9.4,polyprotein,9.741552659574467,4374,5,4374
139,vHMM_18363,k141_43270,223.16202,2394,48,Picornaviridae,23.0,polyprotein,9.702696521739131,2826,6,2826
140,vHMM_21553,k141_57591,116.42361,735,2022,Parechovirus,12.0,polyprotein_custom,9.7019675,2114,1,2114
141,vHMM_18371,k141_24432,132.8872,2457,183,Bopivirus,13.7,polyprotein,9.699795620437957,4374,5,4374
142,vHMM_18378,k141_38826,91.16863,4381,3199,Harkavirus,9.4,polyprotein,9.698790425531914,9406,4,9406
143,vHMM_18363,k141_55636,221.27448,2727,432,Picornaviridae,23.0,polyprotein,9.620629565217392,4071,6,4071
144,vHMM_18373,k141_36735,82.62232,1938,225,Cosavirus,8.6,polyprotein,9.607246511627908,5505,5,5505
145,vHMM_18365,k141_2056,101.42484,6,444,Ailurivirus,10.6,polyprotein,9.568381132075473,448,3,448
146,vHMM_18374,k141_54948,79.960915,1737,873,Crohivirus,8.4,polyprotein,9.519156547619048,2037,5,2037
147,vHMM_18373,k141_39545,81.768456,2840,1835,Cosavirus,8.6,polyprotein,9.50796,4103,5,4103
148,vHMM_18381,k141_291,114.90784,3,957,Kunsagivirus,12.1,polyprotein,9.49651570247934,1048,3,1048
149,vHMM_18367,k141_23066,102.65607,102,1014,Aphthovirus,10.9,polyprotein,9.417988073394495,1299,1,1299
150,vHMM_18371,k141_38826,128.86166,5365,3166,Bopivirus,13.7,polyprotein,9.405960583941607,9406,4,9406
151,vHMM_21553,k141_32951,112.77762,1668,2928,Parechovirus,12.0,polyprotein_custom,9.398135,3049,3,3049
152,vHMM_18373,k141_21698,80.760155,3682,2662,Cosavirus,8.6,polyprotein,9.390715697674418,4441,5,4441
153,vHMM_18363,k141_24604,215.96303,4819,2311,Picornaviridae,23.0,polyprotein,9.389696956521739,6730,4,6730
154,vHMM_18374,k141_38826,78.76867,4378,3214,Crohivirus,8.4,polyprotein,9.377222619047618,9406,4,9406
155,vHMM_18379,k141_22048,110.46888,2518,658,Hepatovirus,11.8,polyprotein,9.361769491525424,5560,5,5560
156,vHMM_18371,k141_56471,128.22913,2011,28,Bopivirus,13.7,polyprotein,9.359790510948905,8101,4,8101
157,vHMM_18379,k141_46263,109.98944,4548,5820,Hepatovirus,11.8,polyprotein,9.321138983050847,8514,1,8514
158,vHMM_18379,k141_36735,109.90702,2400,141,Hepatovirus,11.8,polyprotein,9.314154237288136,5505,5,5505
159,vHMM_18374,k141_46263,78.04236,4284,5778,Crohivirus,8.4,polyprotein,9.290757142857142,8514,1,8514
160,vHMM_18363,k141_1417,212.8447,96,1962,Picornaviridae,23.0,polyprotein,9.254117391304348,4030,1,4030
161,vHMM_18375,k141_36735,120.30207,2367,198,Enterovirus,13.0,polyprotein,9.254005384615384,5505,5,5505
162,vHMM_18371,k141_56531,126.63051,360,1884,Bopivirus,13.7,polyprotein,9.24310291970803,1916,2,1916
163,vHMM_18378,k141_46263,86.762245,4575,5760,Harkavirus,9.4,polyprotein,9.230026063829786,8514,1,8514
164,vHMM_18371,k141_46263,126.45106,4014,5805,Bopivirus,13.7,polyprotein,9.230004379562045,8514,1,8514
165,vHMM_18373,k141_32951,79.01151,1443,3006,Cosavirus,8.6,polyprotein,9.18738488372093,3049,3,3049
166,vHMM_18367,k141_25816,100.138626,3874,2305,Aphthovirus,10.9,polyprotein,9.18702990825688,8533,6,8533
167,vHMM_18374,k141_20965,77.038445,4672,4168,Crohivirus,8.4,polyprotein,9.171243452380951,5779,6,5779
168,vHMM_18378,k141_47911,86.1992,1377,2508,Harkavirus,9.4,polyprotein,9.170127659574469,3194,2,3194
169,vHMM_21553,k141_51006,110.00504,7293,8790,Parechovirus,12.0,polyprotein_custom,9.167086666666666,8827,2,8827
170,vHMM_18379,k141_36672,107.96736,9300,11298,Hepatovirus,11.8,polyprotein,9.14977627118644,11627,3,11627
171,vHMM_18378,k141_11392,85.90773,5031,6030,Harkavirus,9.4,polyprotein,9.139120212765958,6099,1,6099
172,vHMM_18378,k141_22048,85.79106,2452,658,Harkavirus,9.4,polyprotein,9.126708510638299,5560,5,5560
173,vHMM_18367,k141_3093,99.45377,7137,8535,Aphthovirus,10.9,polyprotein,9.124199082568808,8558,2,8558
174,vHMM_18366,k141_46263,111.03008,4092,5781,Ampivirus,12.2,polyprotein,9.100826229508197,8514,1,8514
175,vHMM_18372,k141_2056,134.53148,15,444,Cardiovirus,14.8,polyprotein,9.089964864864864,448,3,448
176,vHMM_18379,k141_21936,107.07901,5849,4274,Hepatovirus,11.8,polyprotein,9.074492372881355,10067,4,10067
177,vHMM_18371,k141_11392,124.01132,4041,6084,Bopivirus,13.7,polyprotein,9.051921167883211,6099,1,6099
178,vHMM_18371,k141_47911,123.99593,351,2388,Bopivirus,13.7,polyprotein,9.05079781021898,3194,2,3194
179,vHMM_18373,k141_51006,77.81761,7308,8802,Cosavirus,8.6,polyprotein,9.048559302325582,8827,2,8827
180,vHMM_18387,k141_38067,142.83621,3,408,Parechovirus,15.8,polyprotein,9.040266455696202,410,2,410
181,vHMM_18381,k141_57591,109.31011,492,2079,Kunsagivirus,12.1,polyprotein,9.033893388429751,2114,1,2114
182,vHMM_18378,k141_888,84.736786,4779,6570,Harkavirus,9.4,polyprotein,9.014551702127658,10685,1,10685
183,vHMM_18375,k141_32294,116.97623,7347,9507,Enterovirus,13.0,polyprotein,8.998171538461538,9707,1,9707
184,vHMM_21553,k141_55334,107.76311,4386,6093,Parechovirus,12.0,polyprotein_custom,8.980259166666666,6106,1,6106
185,vHMM_18375,k141_28155,116.65119,2225,65,Enterovirus,13.0,polyprotein,8.973168461538462,8603,4,8603
186,vHMM_18379,k141_888,105.70254,4725,6573,Hepatovirus,11.8,polyprotein,8.957842372881355,10685,1,10685
187,vHMM_18363,k141_22048,205.86139,3598,619,Picornaviridae,23.0,polyprotein,8.950495217391305,5560,5,5560
188,vHMM_18378,k141_57591,84.06807,510,2082,Harkavirus,9.4,polyprotein,8.94341170212766,2114,1,2114
189,vHMM_18374,k141_47911,75.11837,1491,2499,Crohivirus,8.4,polyprotein,8.942663095238094,3194,2,3194
190,vHMM_18379,k141_11440,105.28373,8019,9204,Hepatovirus,11.8,polyprotein,8.92235,9413,2,9413
191,vHMM_18367,k141_49572,97.163795,4200,3108,Aphthovirus,10.9,polyprotein,8.914109633027522,5310,6,5310
192,vHMM_18363,k141_888,203.99683,4227,6597,Picornaviridae,23.0,polyprotein,8.869427391304347,10685,1,10685
193,vHMM_18393,k141_25816,87.80309,3421,2230,Rosavirus,9.9,polyprotein,8.868998989898989,8533,6,8533
194,vHMM_18375,k141_25816,115.17068,3454,2233,Enterovirus,13.0,polyprotein,8.859283076923077,8533,6,8533
195,vHMM_21553,k141_43826,106.271225,288,1740,Parechovirus,12.0,polyprotein_custom,8.855935416666666,4450,3,4450
196,vHMM_18373,k141_46293,76.15997,1839,2316,Cosavirus,8.6,polyprotein,8.85581046511628,2779,1,2779
197,vHMM_18373,k141_32294,76.15308,7767,9480,Cosavirus,8.6,polyprotein,8.855009302325582,9707,1,9707
198,vHMM_18393,k141_20965,87.64778,4948,4180,Rosavirus,9.9,polyprotein,8.853311111111111,5779,6,5779
199,vHMM_21553,k141_24432,106.21897,1536,72,Parechovirus,12.0,polyprotein_custom,8.851580833333333,4374,5,4374
200,vHMM_18367,k141_46263,96.11815,4017,5649,Aphthovirus,10.9,polyprotein,8.818178899082568,8514,1,8514
201,vHMM_18363,k141_23066,202.79727,102,1149,Picornaviridae,23.0,polyprotein,8.817272608695651,1299,1,1299
202,vHMM_18371,k141_11209,120.58681,4553,2912,Bopivirus,13.7,polyprotein,8.80195693430657,5861,6,5861
203,vHMM_18373,k141_55334,75.664986,4386,6054,Cosavirus,8.6,polyprotein,8.798254186046512,6106,1,6106
204,vHMM_18363,k141_3093,202.1793,1788,3987,Picornaviridae,23.0,polyprotein,8.790404347826087,8558,2,8558
205,vHMM_18373,k141_29529,75.56517,1090,160,Cosavirus,8.6,polyprotein,8.786647674418605,3607,5,3607
206,vHMM_18371,k141_3093,120.19352,6672,8544,Bopivirus,13.7,polyprotein,8.773249635036498,8558,2,8558
207,vHMM_18363,k141_21231,201.74979,222,3186,Picornaviridae,23.0,polyprotein,8.77173,3356,3,3356
208,vHMM_18370,k141_291,140.8913,3,918,Avisivirus,16.1,polyprotein,8.751012422360247,1048,3,1048
209,vHMM_18379,k141_19046,103.24071,21,1272,Hepatovirus,11.8,polyprotein,8.749212711864407,1419,2,1419
210,vHMM_21552,k141_57591,131.08246,120,2088,Kobuvirus,15.0,polyprotein_custom,8.738830666666667,2114,1,2114
211,vHMM_21552,k141_38826,131.03587,5416,3361,Kobuvirus,15.0,polyprotein_custom,8.735724666666666,9406,4,9406
212,vHMM_18379,k141_32294,102.996704,7302,9561,Hepatovirus,11.8,polyprotein,8.728534237288134,9707,1,9707
213,vHMM_21552,k141_11392,130.84714,3987,6042,Kobuvirus,15.0,polyprotein_custom,8.723142666666666,6099,1,6099
214,vHMM_18374,k141_32027,73.26777,322,7,Crohivirus,8.4,polyprotein,8.72235357142857,331,4,331
215,vHMM_21553,k141_34093,104.6583,2678,1103,Parechovirus,12.0,polyprotein_custom,8.721525,6902,5,6902
216,vHMM_18363,k141_13552,200.0812,2814,648,Picornaviridae,23.0,polyprotein,8.699182608695653,3711,6,3711
217,vHMM_18371,k141_26448,119.17331,2082,399,Bopivirus,13.7,polyprotein,8.698781751824818,4245,6,4245
218,vHMM_21553,k141_11209,104.19645,4229,2813,Parechovirus,12.0,polyprotein_custom,8.6830375,5861,6,5861
219,vHMM_18378,k141_19046,81.54543,24,1026,Harkavirus,9.4,polyprotein,8.675045744680851,1419,2,1419
220,vHMM_18371,k141_11440,118.68848,7239,9204,Bopivirus,13.7,polyprotein,8.663392700729927,9413,2,9413
221,vHMM_18366,k141_25816,105.65753,3877,2209,Ampivirus,12.2,polyprotein,8.660453278688525,8533,6,8533
222,vHMM_21553,k141_1417,103.45177,384,1872,Parechovirus,12.0,polyprotein_custom,8.620980833333332,4030,1,4030
223,vHMM_18371,k141_1417,117.67802,123,1860,Bopivirus,13.7,polyprotein,8.589636496350366,4030,1,4030
224,vHMM_18378,k141_56531,80.702896,369,1899,Harkavirus,9.4,polyprotein,8.585414468085105,1916,2,1916
225,vHMM_18371,k141_23066,117.55186,105,1122,Bopivirus,13.7,polyprotein,8.580427737226278,1299,1,1299
226,vHMM_18379,k141_10860,101.13137,1531,526,Hepatovirus,11.8,polyprotein,8.570455084745763,5704,5,5704
227,vHMM_21552,k141_49572,128.44058,4752,3141,Kobuvirus,15.0,polyprotein_custom,8.562705333333334,5310,6,5310
228,vHMM_18378,k141_36735,80.31112,1848,390,Harkavirus,9.4,polyprotein,8.543736170212766,5505,5,5505
229,vHMM_18379,k141_35689,100.771355,321,6,Hepatovirus,11.8,polyprotein,8.53994533898305,333,6,333
230,vHMM_18373,k141_28155,73.427475,1796,83,Cosavirus,8.6,polyprotein,8.538078488372093,8603,4,8603
