,Query,Name,Score,From,To,Taxon,Threshold,Positive terms,Score_ratio,Lengh,Frame,Length_contig
36,vHMM_2418,k141_18307,98.25421,548,377,Astroviridae,11.1,capsid;VP90,8.85173063063063,725,4,725
37,vHMM_18363,k141_7465,199.74185,5037,7521,Picornaviridae,23.0,polyprotein,8.684428260869565,7964,3,7964
38,vHMM_18373,k141_87060,74.1657,33,840,Cosavirus,8.6,polyprotein,8.623918604651163,886,2,886
39,vHMM_18367,k141_48784,93.89086,6717,7731,Aphthovirus,10.9,polyprotein,8.613840366972477,8616,1,8616
40,vHMM_18371,k141_6542,117.409645,5331,3636,Bopivirus,13.7,polyprotein,8.570047080291971,8118,5,8118
41,vHMM_8271,k141_61790,151.38248,534,3,Avastrovirus,17.8,polyprotein 1ab,8.504633707865167,543,5,543
42,vHMM_18374,k141_51874,71.36972,1078,637,Crohivirus,8.4,polyprotein,8.496395238095237,1165,6,1165
43,vHMM_18373,k141_50017,72.91514,1207,205,Cosavirus,8.6,polyprotein,8.47850465116279,2395,5,2395
44,vHMM_18363,k141_50017,194.41989,1765,157,Picornaviridae,23.0,polyprotein,8.453038695652173,2395,5,2395
45,vHMM_18371,k141_72851,115.14108,5098,3436,Bopivirus,13.7,polyprotein,8.404458394160585,8917,5,8917
46,vHMM_2430,k141_17841,98.13087,576,726,Astroviridae,11.9,polyprotein 1ab,8.246291596638656,3625,2,3625
47,vHMM_18378,k141_72851,77.16795,4351,3427,Harkavirus,9.4,polyprotein,8.209356382978724,8917,5,8917
48,vHMM_18374,k141_79665,67.94954,405,63,Crohivirus,8.4,polyprotein,8.089230952380952,939,6,939
49,vHMM_18367,k141_50017,87.696625,1756,175,Aphthovirus,10.9,polyprotein,8.045561926605505,2395,5,2395
50,vHMM_18374,k141_47903,67.144005,673,61,Crohivirus,8.4,polyprotein,7.993333928571429,724,5,724
51,vHMM_18371,k141_50017,108.38895,1753,220,Bopivirus,13.7,polyprotein,7.911602189781022,2395,5,2395
52,vHMM_18363,k141_62042,181.6823,3051,567,Picornaviridae,23.0,polyprotein,7.899230434782608,6096,6,6096
53,vHMM_2418,k141_17841,87.626114,1494,1671,Astroviridae,11.1,capsid;VP90,7.894244504504504,3625,2,3625
54,vHMM_18378,k141_62042,73.506355,1968,609,Harkavirus,9.4,polyprotein,7.819825,6096,6,6096
55,vHMM_18373,k141_36022,67.19114,30,564,Cosavirus,8.6,polyprotein,7.8129232558139545,569,3,569
56,vHMM_18371,k141_48784,106.854774,6141,7749,Bopivirus,13.7,polyprotein,7.799618540145986,8616,1,8616
57,vHMM_18379,k141_87060,92.01669,45,885,Hepatovirus,11.8,polyprotein,7.798024576271185,886,2,886
58,vHMM_18387,k141_72851,123.145805,4795,3403,Parechovirus,15.8,polyprotein,7.79403829113924,8917,5,8917
59,vHMM_18373,k141_35959,66.74373,768,9,Cosavirus,8.6,polyprotein,7.760898837209303,819,6,819
60,vHMM_18378,k141_51874,72.713394,1081,487,Harkavirus,9.4,polyprotein,7.73546744680851,1165,6,1165
61,vHMM_18367,k141_51874,84.075775,1081,619,Aphthovirus,10.9,polyprotein,7.713373853211008,1165,6,1165
62,vHMM_18373,k141_62042,65.884766,1986,612,Cosavirus,8.6,polyprotein,7.661019302325582,6096,6,6096
63,vHMM_18379,k141_47903,90.10905,712,55,Hepatovirus,11.8,polyprotein,7.636360169491525,724,5,724
64,vHMM_18363,k141_38452,174.55707,8248,3823,Picornaviridae,23.0,polyprotein,7.589437826086957,10042,5,10042
65,vHMM_18373,k141_59491,64.36529,1262,119,Cosavirus,8.6,polyprotein,7.484336046511628,1307,6,1307
66,vHMM_2425,k141_75401,115.448845,36,210,Astroviridae,15.5,polyprotein 1ab,7.448312580645162,496,1,496
67,vHMM_18381,k141_72851,89.72859,5098,3400,Kunsagivirus,12.1,polyprotein,7.415585950413223,8917,5,8917
68,vHMM_18374,k141_14341,61.924717,9,363,Crohivirus,8.4,polyprotein,7.371990119047619,374,1,374
69,vHMM_18393,k141_51874,71.50281,1096,667,Rosavirus,9.9,polyprotein,7.22250606060606,1165,6,1165
70,vHMM_18367,k141_48784,78.55964,4272,6321,Aphthovirus,10.9,polyprotein,7.207306422018348,8616,1,8616
71,vHMM_18400,k141_51874,75.50156,1078,610,Tottorivirus,10.5,polyprotein,7.190624761904762,1165,6,1165
72,vHMM_18379,k141_35959,84.540504,762,6,Hepatovirus,11.8,polyprotein,7.164449491525423,819,6,819
73,vHMM_18387,k141_100218,112.04545,7953,9825,Parechovirus,15.8,polyprotein,7.0914841772151895,10315,3,10315
74,vHMM_2425,k141_17841,109.87394,219,393,Astroviridae,15.5,polyprotein 1ab,7.088641290322581,3625,2,3625
75,vHMM_18363,k141_21455,161.19086,1821,102,Picornaviridae,23.0,polyprotein,7.008298260869565,2952,6,2952
76,vHMM_18374,k141_62042,58.822903,5109,4680,Crohivirus,8.4,polyprotein,7.002726547619047,6096,6,6096
77,vHMM_2428,k141_61790,88.44409,306,129,Astroviridae,12.7,polyprotein 1ab,6.96410157480315,543,5,543
78,vHMM_18374,k141_38452,58.461784,8122,6703,Crohivirus,8.4,polyprotein,6.959736190476191,10042,5,10042
79,vHMM_18379,k141_59491,81.99375,1259,191,Hepatovirus,11.8,polyprotein,6.9486228813559325,1307,6,1307
80,vHMM_18380,k141_51874,76.41728,1078,628,Hunnivirus,11.0,polyprotein,6.947025454545455,1165,6,1165
81,vHMM_8272,k141_54288,176.28354,27,531,Mamastrovirus,25.6,polyprotein 1ab,6.886075781249999,533,1,533
82,vHMM_18367,k141_6542,74.70893,4713,3705,Aphthovirus,10.9,polyprotein,6.854030275229357,8118,5,8118
83,vHMM_18363,k141_83670,157.56624,1415,47,Picornaviridae,23.0,polyprotein,6.850706086956522,1631,5,1631
84,vHMM_18363,k141_60269,157.55353,3295,1819,Picornaviridae,23.0,polyprotein,6.85015347826087,3748,5,3748
85,vHMM_18371,k141_62042,93.2699,2244,609,Bopivirus,13.7,polyprotein,6.80802189781022,6096,6,6096
86,vHMM_18378,k141_79665,63.692413,405,42,Harkavirus,9.4,polyprotein,6.775788617021276,939,6,939
87,vHMM_18386,k141_38452,62.172096,1567,127,Oscivirus,9.2,polyprotein,6.757836521739131,10042,5,10042
88,vHMM_18374,k141_90951,56.630558,474,54,Crohivirus,8.4,polyprotein,6.741733095238095,600,5,600
89,vHMM_18374,k141_62883,56.599495,159,573,Crohivirus,8.4,polyprotein,6.738035119047619,617,1,617
90,vHMM_18374,k141_11304,56.49374,1306,694,Crohivirus,8.4,polyprotein,6.725445238095238,1474,6,1474
91,vHMM_18373,k141_72851,57.59142,4573,3586,Cosavirus,8.6,polyprotein,6.696676744186047,8917,5,8917
92,vHMM_18374,k141_32596,56.204887,567,198,Crohivirus,8.4,polyprotein,6.691057976190476,651,6,651
93,vHMM_2429,k141_17841,72.23588,837,939,Astroviridae,10.8,polyprotein 1ab,6.688507407407407,3625,2,3625
94,vHMM_18367,k141_79665,72.82078,408,57,Aphthovirus,10.9,polyprotein,6.6808055045871555,939,6,939
95,vHMM_18379,k141_32885,78.59593,1149,1980,Hepatovirus,11.8,polyprotein,6.6606720338983045,2627,3,2627
96,vHMM_18378,k141_48784,62.60289,6657,7941,Harkavirus,9.4,polyprotein,6.659881914893617,8616,1,8616
97,vHMM_18379,k141_51874,78.41472,1087,625,Hepatovirus,11.8,polyprotein,6.645315254237288,1165,6,1165
98,vHMM_18378,k141_60418,62.35857,54,831,Harkavirus,9.4,polyprotein,6.633890425531915,1182,3,1182
99,vHMM_18374,k141_74391,55.585102,488,41,Crohivirus,8.4,polyprotein,6.6172740476190475,509,4,509
100,vHMM_18363,k141_51874,151.6174,1087,619,Picornaviridae,23.0,polyprotein,6.592060869565217,1165,6,1165
101,vHMM_18393,k141_79665,65.19361,420,60,Rosavirus,9.9,polyprotein,6.5852131313131315,939,6,939
102,vHMM_18400,k141_79665,68.70336,402,57,Tottorivirus,10.5,polyprotein,6.543177142857143,939,6,939
103,vHMM_18374,k141_6542,54.88222,4989,3570,Crohivirus,8.4,polyprotein,6.533597619047618,8118,5,8118
104,vHMM_2429,k141_101393,70.43891,99,207,Astroviridae,10.8,polyprotein 1ab,6.522121296296296,353,3,353
105,vHMM_18367,k141_87060,71.07183,27,834,Aphthovirus,10.9,polyprotein,6.520351376146789,886,2,886
106,vHMM_18374,k141_50017,54.70209,1147,85,Crohivirus,8.4,polyprotein,6.512153571428571,2395,5,2395
107,vHMM_18386,k141_79665,59.785587,420,60,Oscivirus,9.2,polyprotein,6.498433369565218,939,6,939
108,vHMM_18375,k141_51874,84.4695,1081,631,Enterovirus,13.0,polyprotein,6.497653846153846,1165,6,1165
109,vHMM_18374,k141_28947,54.506607,478,61,Crohivirus,8.4,polyprotein,6.488881785714286,565,4,565
110,vHMM_18386,k141_51874,59.652767,1093,724,Oscivirus,9.2,polyprotein,6.483996413043479,1165,6,1165
111,vHMM_18367,k141_42196,70.57087,2154,4110,Aphthovirus,10.9,polyprotein,6.4743917431192655,4120,3,4120
112,vHMM_18394,k141_51874,71.72813,1093,652,Sakobuvirus,11.1,polyprotein,6.461993693693693,1165,6,1165
113,vHMM_18368,k141_48784,64.37222,6858,7752,Aquamavirus,10.0,polyprotein,6.437222,8616,1,8616
114,vHMM_18379,k141_79665,75.88424,411,60,Hepatovirus,11.8,polyprotein,6.43086779661017,939,6,939
115,vHMM_18373,k141_62657,55.231308,541,13,Cosavirus,8.6,polyprotein,6.42224511627907,547,5,547
116,vHMM_18367,k141_14341,69.93663,9,369,Aphthovirus,10.9,polyprotein,6.4162045871559625,374,1,374
117,vHMM_18363,k141_77154,147.078,2020,43,Picornaviridae,23.0,polyprotein,6.394695652173914,4360,5,4360
118,vHMM_18394,k141_79665,70.980385,420,51,Sakobuvirus,11.1,polyprotein,6.394629279279279,939,6,939
119,vHMM_18373,k141_45852,54.988174,513,1176,Cosavirus,8.6,polyprotein,6.393973720930233,1233,1,1233
120,vHMM_18380,k141_79665,70.25737,480,57,Hunnivirus,11.0,polyprotein,6.387033636363636,939,6,939
121,vHMM_18382,k141_6542,73.674355,4737,3630,Limnipivirus,11.6,polyprotein,6.351237500000001,8118,5,8118
122,vHMM_13440,k141_99043,12.048832,174,219,Livupivirus,1.9,polyprotein,6.34149052631579,373,1,373
123,vHMM_18374,k141_36022,53.17827,12,567,Crohivirus,8.4,polyprotein,6.330746428571428,569,3,569
124,vHMM_18391,k141_48784,71.29753,6489,7689,Potamipivirus,11.3,polyprotein,6.309515929203539,8616,1,8616
125,vHMM_18374,k141_19299,52.94618,123,531,Crohivirus,8.4,polyprotein,6.303116666666666,545,1,545
126,vHMM_18363,k141_42196,144.83374,1401,4110,Picornaviridae,23.0,polyprotein,6.297119130434782,4120,3,4120
127,vHMM_18386,k141_50017,57.840473,1207,52,Oscivirus,9.2,polyprotein,6.2870079347826096,2395,5,2395
128,vHMM_18382,k141_48784,72.820206,6591,7698,Limnipivirus,11.6,polyprotein,6.277603965517241,8616,1,8616
129,vHMM_18378,k141_87060,58.911205,273,822,Harkavirus,9.4,polyprotein,6.2671494680851065,886,2,886
130,vHMM_18368,k141_51874,62.5446,1081,652,Aquamavirus,10.0,polyprotein,6.25446,1165,6,1165
131,vHMM_18363,k141_73374,143.33884,1161,3135,Picornaviridae,23.0,polyprotein,6.23212347826087,3914,1,3914
132,vHMM_18381,k141_48784,75.3137,6843,7689,Kunsagivirus,12.1,polyprotein,6.224272727272727,8616,1,8616
133,vHMM_18390,k141_51874,74.04141,1081,724,Poecivirus,11.9,polyprotein,6.221967226890756,1165,6,1165
134,vHMM_18363,k141_93704,142.94301,2283,4233,Picornaviridae,23.0,polyprotein,6.214913478260869,4293,1,4293
135,vHMM_18373,k141_78671,53.3642,1528,595,Cosavirus,8.6,polyprotein,6.20513953488372,1609,6,1609
136,vHMM_18371,k141_51874,84.939865,1081,649,Bopivirus,13.7,polyprotein,6.199990145985401,1165,6,1165
137,vHMM_2430,k141_75401,73.584564,390,495,Astroviridae,11.9,polyprotein 1ab,6.183576806722689,496,1,496
138,vHMM_18374,k141_42196,51.845757,2157,3108,Crohivirus,8.4,polyprotein,6.172113928571428,4120,3,4120
139,vHMM_18371,k141_38452,84.55616,2263,148,Bopivirus,13.7,polyprotein,6.171982481751826,10042,5,10042
140,vHMM_18374,k141_32885,51.826534,1134,1926,Crohivirus,8.4,polyprotein,6.169825476190476,2627,3,2627
141,vHMM_18374,k141_78086,51.780514,426,18,Crohivirus,8.4,polyprotein,6.164346904761904,714,4,714
142,vHMM_18374,k141_73090,51.71032,407,5,Crohivirus,8.4,polyprotein,6.1559904761904765,512,4,512
143,vHMM_18390,k141_79665,73.08485,405,60,Poecivirus,11.9,polyprotein,6.141584033613445,939,6,939
144,vHMM_18393,k141_26291,60.713806,426,9,Rosavirus,9.9,polyprotein,6.1327076767676765,441,5,441
145,vHMM_18378,k141_62657,57.59715,544,19,Harkavirus,9.4,polyprotein,6.127356382978723,547,5,547
146,vHMM_18396,k141_51874,63.079754,1078,676,Senecavirus,10.3,polyprotein,6.124247961165048,1165,6,1165
147,vHMM_18367,k141_51697,66.6599,1026,153,Aphthovirus,10.9,polyprotein,6.115587155963302,1101,4,1101
148,vHMM_18373,k141_32596,52.538624,567,201,Cosavirus,8.6,polyprotein,6.109142325581395,651,6,651
149,vHMM_18387,k141_48784,96.4633,6480,7680,Parechovirus,15.8,polyprotein,6.105272151898734,8616,1,8616
150,vHMM_18386,k141_60418,56.0117,138,822,Oscivirus,9.2,polyprotein,6.088228260869565,1182,3,1182
151,vHMM_18378,k141_35959,57.21203,534,9,Harkavirus,9.4,polyprotein,6.086386170212766,819,6,819
152,vHMM_18363,k141_79665,139.54587,417,57,Picornaviridae,23.0,polyprotein,6.067211739130435,939,6,939
153,vHMM_18373,k141_49851,52.03056,54,573,Cosavirus,8.6,polyprotein,6.05006511627907,578,3,578
154,vHMM_18374,k141_83670,50.752228,470,56,Crohivirus,8.4,polyprotein,6.0419319047619044,1631,5,1631
155,vHMM_18367,k141_21455,65.81863,1425,102,Aphthovirus,10.9,polyprotein,6.038406422018348,2952,6,2952
156,vHMM_18367,k141_47903,65.597115,661,37,Aphthovirus,10.9,polyprotein,6.018083944954128,724,5,724
157,vHMM_18384,k141_51874,79.78375,1087,676,Megrivirus,13.3,polyprotein,5.998778195488721,1165,6,1165
158,vHMM_18391,k141_6542,67.76723,5001,3537,Potamipivirus,11.3,polyprotein,5.9971,8118,5,8118
159,vHMM_18375,k141_14341,77.90367,9,369,Enterovirus,13.0,polyprotein,5.992590000000001,374,1,374
160,vHMM_18375,k141_32596,77.606575,570,174,Enterovirus,13.0,polyprotein,5.969736538461539,651,6,651
161,vHMM_18393,k141_50017,58.876663,1207,217,Rosavirus,9.9,polyprotein,5.947137676767676,2395,5,2395
162,vHMM_18374,k141_19284,49.9271,423,15,Crohivirus,8.4,polyprotein,5.943702380952381,486,5,486
163,vHMM_18375,k141_52052,77.25231,1481,1103,Enterovirus,13.0,polyprotein,5.9424853846153844,1505,5,1505
164,vHMM_18387,k141_50017,93.704765,1507,40,Parechovirus,15.8,polyprotein,5.9306813291139235,2395,5,2395
165,vHMM_18387,k141_62042,93.265175,2064,588,Parechovirus,15.8,polyprotein,5.9028591772151895,6096,6,6096
166,vHMM_18374,k141_48784,49.52721,4308,4779,Crohivirus,8.4,polyprotein,5.896096428571428,8616,1,8616
167,vHMM_18367,k141_32596,64.17316,606,177,Aphthovirus,10.9,polyprotein,5.887445871559632,651,6,651
168,vHMM_18371,k141_79665,80.58002,405,60,Bopivirus,13.7,polyprotein,5.881753284671533,939,6,939
169,vHMM_18379,k141_24393,69.30539,885,1305,Hepatovirus,11.8,polyprotein,5.873338135593221,1711,2,1711
170,vHMM_18374,k141_72509,49.29364,477,882,Crohivirus,8.4,polyprotein,5.868290476190476,893,3,893
171,vHMM_18373,k141_62042,50.316147,5139,4677,Cosavirus,8.6,polyprotein,5.850714767441861,6096,6,6096
172,vHMM_18374,k141_50271,49.128174,595,157,Crohivirus,8.4,polyprotein,5.848592142857143,949,4,949
173,vHMM_18378,k141_99791,54.93913,6,459,Harkavirus,9.4,polyprotein,5.84458829787234,558,1,558
174,vHMM_18365,k141_38452,61.931664,2296,337,Ailurivirus,10.6,polyprotein,5.842609811320755,10042,5,10042
175,vHMM_18378,k141_59491,54.88734,1037,113,Harkavirus,9.4,polyprotein,5.839078723404255,1307,6,1307
176,vHMM_18374,k141_19308,49.046326,3,387,Crohivirus,8.4,polyprotein,5.838848333333333,401,1,401
177,vHMM_18363,k141_11283,134.22719,2524,943,Picornaviridae,23.0,polyprotein,5.835964782608696,3883,4,3883
178,vHMM_18390,k141_62042,69.32887,5148,4698,Poecivirus,11.9,polyprotein,5.825955462184873,6096,6,6096
179,vHMM_18363,k141_76046,133.6457,2798,413,Picornaviridae,23.0,polyprotein,5.810682608695652,3023,4,3023
180,vHMM_18373,k141_51697,49.95001,1032,150,Cosavirus,8.6,polyprotein,5.8081406976744185,1101,4,1101
181,vHMM_18367,k141_24393,63.133522,879,1323,Aphthovirus,10.9,polyprotein,5.79206623853211,1711,2,1711
182,vHMM_18374,k141_22387,48.640045,255,657,Crohivirus,8.4,polyprotein,5.790481547619048,659,2,659
183,vHMM_18379,k141_78671,68.32406,1486,463,Hepatovirus,11.8,polyprotein,5.790174576271187,1609,6,1609
184,vHMM_18385,k141_51874,75.78457,1081,619,Mosavirus,13.1,polyprotein,5.785081679389314,1165,6,1165
185,vHMM_18379,k141_94808,68.23458,446,47,Hepatovirus,11.8,polyprotein,5.782591525423728,575,4,575
186,vHMM_18396,k141_79665,59.542023,405,60,Senecavirus,10.3,polyprotein,5.780778932038834,939,6,939
187,vHMM_18366,k141_48784,70.49087,6459,7839,Ampivirus,12.2,polyprotein,5.777940163934427,8616,1,8616
188,vHMM_18374,k141_89571,48.459995,294,687,Crohivirus,8.4,polyprotein,5.769047023809524,692,3,692
189,vHMM_18375,k141_79665,74.99676,408,60,Enterovirus,13.0,polyprotein,5.768981538461538,939,6,939
190,vHMM_18373,k141_47903,49.571026,679,73,Cosavirus,8.6,polyprotein,5.764072790697675,724,5,724
191,vHMM_18363,k141_72851,132.4663,3085,1582,Picornaviridae,23.0,polyprotein,5.759404347826086,8917,5,8917
192,vHMM_18368,k141_79665,57.56225,405,54,Aquamavirus,10.0,polyprotein,5.756225,939,6,939
193,vHMM_18385,k141_79665,75.24444,408,54,Mosavirus,13.1,polyprotein,5.7438503816793895,939,6,939
194,vHMM_18375,k141_6542,74.596565,4746,3636,Enterovirus,13.0,polyprotein,5.738197307692308,8118,5,8118
195,vHMM_18367,k141_38452,62.268738,1330,331,Aphthovirus,10.9,polyprotein,5.712728256880734,10042,5,10042
196,vHMM_18398,k141_51874,79.946625,1081,637,Teschovirus,14.0,polyprotein,5.710473214285714,1165,6,1165
197,vHMM_18374,k141_10498,47.712044,382,4,Crohivirus,8.4,polyprotein,5.680005238095237,403,4,403
198,vHMM_18393,k141_25498,55.97261,4726,3940,Rosavirus,9.9,polyprotein,5.65379898989899,9133,5,9133
199,vHMM_18374,k141_59833,47.483418,468,27,Crohivirus,8.4,polyprotein,5.652787857142857,483,5,483
200,vHMM_18374,k141_61074,47.47511,363,759,Crohivirus,8.4,polyprotein,5.651798809523809,763,1,763
201,vHMM_18377,k141_51874,70.41879,1078,637,Gallivirus,12.5,polyprotein,5.6335032,1165,6,1165
202,vHMM_18379,k141_49008,66.24689,999,234,Hepatovirus,11.8,polyprotein,5.614143220338982,1005,4,1005
203,vHMM_18367,k141_78410,61.174263,39,336,Aphthovirus,10.9,polyprotein,5.612317706422019,362,1,362
204,vHMM_18375,k141_61985,72.70332,15,387,Enterovirus,13.0,polyprotein,5.592563076923077,387,1,387
205,vHMM_18379,k141_45852,65.98594,516,1167,Hepatovirus,11.8,polyprotein,5.592028813559321,1233,1,1233
206,vHMM_18374,k141_91802,46.964306,651,1065,Crohivirus,8.4,polyprotein,5.590988809523809,1107,1,1107
207,vHMM_13101,k141_79665,70.44077,258,66,Picornaviridae,12.6,polyprotein,5.590537301587302,939,6,939
208,vHMM_8270,k141_54288,169.89497,27,531,Astroviridae,30.4,polyprotein 1ab,5.588650328947368,533,1,533
209,vHMM_13101,k141_51874,70.35173,934,742,Picornaviridae,12.6,polyprotein,5.583470634920635,1165,6,1165
210,vHMM_18379,k141_11304,65.857315,1111,739,Hepatovirus,11.8,polyprotein,5.581128389830508,1474,6,1474
211,vHMM_18381,k141_51874,67.41783,1081,643,Kunsagivirus,12.1,polyprotein,5.571721487603305,1165,6,1165
212,vHMM_18367,k141_62042,60.71987,5145,4722,Aphthovirus,10.9,polyprotein,5.570630275229358,6096,6,6096
213,vHMM_18367,k141_35959,60.677944,771,3,Aphthovirus,10.9,polyprotein,5.5667838532110085,819,6,819
214,vHMM_2421,k141_18307,70.206215,257,161,Astroviridae,12.7,capsid;VP90,5.528048425196851,725,4,725
215,vHMM_18374,k141_14043,46.42457,6,438,Crohivirus,8.4,polyprotein,5.526734523809524,442,2,442
216,vHMM_18377,k141_79665,68.973526,402,54,Gallivirus,12.5,polyprotein,5.517882080000001,939,6,939
217,vHMM_18373,k141_24393,47.36679,885,1305,Cosavirus,8.6,polyprotein,5.5077662790697675,1711,2,1711
218,vHMM_18374,k141_11283,46.22278,1378,946,Crohivirus,8.4,polyprotein,5.502711904761904,3883,4,3883
219,vHMM_18378,k141_47903,51.673733,700,58,Harkavirus,9.4,polyprotein,5.497205638297872,724,5,724
220,vHMM_18379,k141_27272,64.838066,231,744,Hepatovirus,11.8,polyprotein,5.494751355932203,1374,1,1374
221,vHMM_18386,k141_6542,50.545155,5022,3744,Oscivirus,9.2,polyprotein,5.494038586956522,8118,5,8118
222,vHMM_18396,k141_52052,56.355984,1469,1091,Senecavirus,10.3,polyprotein,5.471454757281553,1505,5,1505
223,vHMM_2417,k141_17841,72.18706,2106,2220,Astroviridae,13.2,capsid;VP90,5.468716666666667,3625,2,3625
224,vHMM_18381,k141_6542,66.11456,4518,3663,Kunsagivirus,12.1,polyprotein,5.464013223140496,8118,5,8118
225,vHMM_18378,k141_49851,51.35989,60,573,Harkavirus,9.4,polyprotein,5.463818085106383,578,3,578
226,vHMM_18374,k141_81634,45.79757,435,825,Crohivirus,8.4,polyprotein,5.452091666666666,974,1,974
227,vHMM_18373,k141_78504,46.849476,486,6,Cosavirus,8.6,polyprotein,5.4476134883720935,522,4,522
228,vHMM_18384,k141_79665,72.26463,411,60,Megrivirus,13.3,polyprotein,5.433430827067669,939,6,939
229,vHMM_18374,k141_49851,45.417065,45,573,Crohivirus,8.4,polyprotein,5.406793452380953,578,3,578
230,vHMM_18374,k141_27322,45.390812,249,654,Crohivirus,8.4,polyprotein,5.403668095238094,717,3,717
231,vHMM_18373,k141_14341,46.399044,12,315,Cosavirus,8.6,polyprotein,5.395237674418605,374,1,374
232,vHMM_18379,k141_12281,63.662563,201,621,Hepatovirus,11.8,polyprotein,5.395132457627118,641,3,641
233,vHMM_18363,k141_50013,124.013176,123,1542,Picornaviridae,23.0,polyprotein,5.391877217391304,1634,3,1634
234,vHMM_18379,k141_66285,63.60437,2196,3159,Hepatovirus,11.8,polyprotein,5.390200847457627,3564,2,3564
235,vHMM_18379,k141_50271,63.543423,766,163,Hepatovirus,11.8,polyprotein,5.385035847457627,949,4,949
